,sal,rooz,Month,nazloo_Debi
1581,1383,1,1,8.0
1582,1383,2,1,8.0
1583,1383,3,1,8.4
1584,1383,4,1,8.4
1585,1383,5,1,8.0
1586,1383,6,1,7.8
1587,1383,7,1,7.4
1588,1383,8,1,7.4
1589,1383,9,1,7.4
1590,1383,10,1,8.6
1591,1383,11,1,9.2
1592,1383,12,1,12.2
1593,1383,13,1,17.0
1594,1383,14,1,19.4
1595,1383,15,1,10.4
1596,1383,16,1,9.1
1597,1383,17,1,9.1
1598,1383,18,1,9.6
1599,1383,19,1,8.2
1600,1383,20,1,8.2
1601,1383,21,1,8.4
1602,1383,22,1,9.1
1603,1383,23,1,11.3
1604,1383,24,1,13.4
1605,1383,25,1,15.1
1606,1383,26,1,17.5
1607,1383,27,1,19.7
1608,1383,28,1,18.4
1609,1383,29,1,15.5
1610,1383,30,1,17.1
1611,1383,31,1,20.1
3658,1383,1,2,20.6
3659,1383,2,2,20.1
3660,1383,3,2,20.6
3661,1383,4,2,23.6
3662,1383,5,2,26.0
3663,1383,6,2,34.0
3664,1383,7,2,33.8
3665,1383,8,2,26.0
3666,1383,9,2,20.7
3667,1383,10,2,18.8
3668,1383,11,2,18.8
3669,1383,12,2,16.4
3670,1383,13,2,19.2
3671,1383,14,2,17.9
3672,1383,15,2,16.7
3673,1383,16,2,15.2
3674,1383,17,2,15.6
3675,1383,18,2,18.0
3676,1383,19,2,18.9
3677,1383,20,2,19.4
3678,1383,21,2,19.3
3679,1383,22,2,19.3
3680,1383,23,2,18.4
3681,1383,24,2,18.8
3682,1383,25,2,22.6
3683,1383,26,2,29.6
3684,1383,27,2,21.6
3685,1383,28,2,24.9
3686,1383,29,2,22.1
3687,1383,30,2,22.1
3688,1383,31,2,22.1
5735,1383,1,3,20.6
5736,1383,2,3,20.1
5737,1383,3,3,20.1
5738,1383,4,3,17.1
5739,1383,5,3,15.6
5740,1383,6,3,9.2
5741,1383,7,3,12.4
5742,1383,8,3,11.6
5743,1383,9,3,10.9
5744,1383,10,3,11.3
5745,1383,11,3,10.7
5746,1383,12,3,10.4
5747,1383,13,3,9.5
5748,1383,14,3,8.7
5749,1383,15,3,9.1
5750,1383,16,3,8.7
5751,1383,17,3,8.1
5752,1383,18,3,7.4
5753,1383,19,3,7.8
5754,1383,20,3,7.6
5755,1383,21,3,7.2
5756,1383,22,3,7.0
5757,1383,23,3,6.8
5758,1383,24,3,6.4
5759,1383,25,3,6.4
5760,1383,26,3,6.3
5761,1383,27,3,5.6
5762,1383,28,3,5.3
5763,1383,29,3,4.8
5764,1383,30,3,4.8
5765,1383,31,3,4.8
7812,1383,1,4,4.8
7813,1383,2,4,4.6
7814,1383,3,4,4.4
7815,1383,4,4,4.0
7816,1383,5,4,3.6
7817,1383,6,4,3.5
7818,1383,7,4,3.4
7819,1383,8,4,3.0
7820,1383,9,4,2.6
7821,1383,10,4,2.6
7822,1383,11,4,2.8
7823,1383,12,4,2.7
7824,1383,13,4,2.7
7825,1383,14,4,2.6
7826,1383,15,4,2.7
7827,1383,16,4,2.7
7828,1383,17,4,2.6
7829,1383,18,4,2.6
7830,1383,19,4,2.4
7831,1383,20,4,1.4
7832,1383,21,4,1.3
7833,1383,22,4,1.3
7834,1383,23,4,1.3
7835,1383,24,4,1.4
7836,1383,25,4,1.5
7837,1383,26,4,1.5
7838,1383,27,4,1.3
7839,1383,28,4,1.2
7840,1383,29,4,1.1
7841,1383,30,4,1.0
7842,1383,31,4,1.3
9889,1383,1,5,1.2
9890,1383,2,5,1.2
9891,1383,3,5,1.3
9892,1383,4,5,1.2
9893,1383,5,5,1.1
9894,1383,6,5,1.1
9895,1383,7,5,1.1
9896,1383,8,5,1.1
9897,1383,9,5,1.1
9898,1383,10,5,1.1
9899,1383,11,5,1.1
9900,1383,12,5,1.0
9901,1383,13,5,1.0
9902,1383,14,5,0.9
9903,1383,15,5,0.9
9904,1383,16,5,0.9
9905,1383,17,5,0.9
9906,1383,18,5,0.9
9907,1383,19,5,1.0
9908,1383,20,5,19.1
9909,1383,21,5,2.7
9910,1383,22,5,2.0
9911,1383,23,5,1.5
9912,1383,24,5,1.2
9913,1383,25,5,1.2
9914,1383,26,5,1.1
9915,1383,27,5,1.1
9916,1383,28,5,1.2
9917,1383,29,5,1.5
9918,1383,30,5,1.4
9919,1383,31,5,0.9
11966,1383,1,6,0.8
11967,1383,2,6,0.9
11968,1383,3,6,0.9
11969,1383,4,6,0.9
11970,1383,5,6,0.8
11971,1383,6,6,0.8
11972,1383,7,6,0.8
11973,1383,8,6,0.9
11974,1383,9,6,1.1
11975,1383,10,6,1.1
11976,1383,11,6,1.2
11977,1383,12,6,1.2
11978,1383,13,6,1.2
11979,1383,14,6,1.0
11980,1383,15,6,1.0
11981,1383,16,6,1.0
11982,1383,17,6,0.9
11983,1383,18,6,0.9
11984,1383,19,6,1.0
11985,1383,20,6,0.9
11986,1383,21,6,0.9
11987,1383,22,6,0.9
11988,1383,23,6,0.9
11989,1383,24,6,0.9
11990,1383,25,6,0.9
11991,1383,26,6,0.9
11992,1383,27,6,0.9
11993,1383,28,6,0.9
11994,1383,29,6,1.1
11995,1383,30,6,0.9
11996,1383,31,6,1.0
14043,1383,1,7,2.2
14044,1383,2,7,2.2
14045,1383,3,7,2.2
14046,1383,4,7,2.1
14047,1383,5,7,2.1
14048,1383,6,7,2.2
14049,1383,7,7,2.2
14050,1383,8,7,2.2
14051,1383,9,7,2.1
14052,1383,10,7,2.2
14053,1383,11,7,2.2
14054,1383,12,7,2.2
14055,1383,13,7,2.2
14056,1383,14,7,2.2
14057,1383,15,7,2.2
14058,1383,16,7,2.2
14059,1383,17,7,2.2
14060,1383,18,7,2.2
14061,1383,19,7,2.2
14062,1383,20,7,2.2
14063,1383,21,7,2.2
14064,1383,22,7,2.2
14065,1383,23,7,2.2
14066,1383,24,7,2.2
14067,1383,25,7,2.2
14068,1383,26,7,2.4
14069,1383,27,7,2.4
14070,1383,28,7,2.5
14071,1383,29,7,2.4
14072,1383,30,7,2.4
14073,1383,31,7,
16120,1383,1,8,2.8
16121,1383,2,8,3.0
16122,1383,3,8,3.0
16123,1383,4,8,3.1
16124,1383,5,8,3.1
16125,1383,6,8,3.1
16126,1383,7,8,3.1
16127,1383,8,8,3.1
16128,1383,9,8,3.1
16129,1383,10,8,3.2
16130,1383,11,8,3.8
16131,1383,12,8,4.0
16132,1383,13,8,4.0
16133,1383,14,8,4.0
16134,1383,15,8,4.1
16135,1383,16,8,4.1
16136,1383,17,8,4.0
16137,1383,18,8,4.4
16138,1383,19,8,4.6
16139,1383,20,8,4.5
16140,1383,21,8,4.2
16141,1383,22,8,4.4
16142,1383,23,8,4.4
16143,1383,24,8,4.4
16144,1383,25,8,4.2
16145,1383,26,8,4.4
16146,1383,27,8,4.4
16147,1383,28,8,7.2
16148,1383,29,8,5.7
16149,1383,30,8,5.2
16150,1383,31,8,
18197,1383,1,9,4.8
18198,1383,2,9,5.1
18199,1383,3,9,6.3
18200,1383,4,9,5.4
18201,1383,5,9,4.9
18202,1383,6,9,5.1
18203,1383,7,9,5.5
18204,1383,8,9,4.9
18205,1383,9,9,4.8
18206,1383,10,9,4.9
18207,1383,11,9,4.9
18208,1383,12,9,5.4
18209,1383,13,9,4.8
18210,1383,14,9,4.8
18211,1383,15,9,5.1
18212,1383,16,9,5.1
18213,1383,17,9,5.1
18214,1383,18,9,4.9
18215,1383,19,9,4.9
18216,1383,20,9,4.9
18217,1383,21,9,4.8
18218,1383,22,9,5.1
18219,1383,23,9,4.8
18220,1383,24,9,5.1
18221,1383,25,9,5.2
18222,1383,26,9,5.4
18223,1383,27,9,5.8
18224,1383,28,9,5.8
18225,1383,29,9,6.7
18226,1383,30,9,6.3
18227,1383,31,9,
20274,1383,1,10,5.8
20275,1383,2,10,5.1
20276,1383,3,10,5.1
20277,1383,4,10,5.1
20278,1383,5,10,5.2
20279,1383,6,10,5.4
20280,1383,7,10,5.1
20281,1383,8,10,5.4
20282,1383,9,10,5.1
20283,1383,10,10,5.4
20284,1383,11,10,5.7
20285,1383,12,10,5.4
20286,1383,13,10,5.2
20287,1383,14,10,5.4
20288,1383,15,10,5.4
20289,1383,16,10,5.4
20290,1383,17,10,5.2
20291,1383,18,10,5.1
20292,1383,19,10,5.2
20293,1383,20,10,5.4
20294,1383,21,10,5.4
20295,1383,22,10,5.2
20296,1383,23,10,4.9
20297,1383,24,10,5.2
20298,1383,25,10,5.2
20299,1383,26,10,4.9
20300,1383,27,10,4.9
20301,1383,28,10,4.9
20302,1383,29,10,4.9
20303,1383,30,10,4.9
20304,1383,31,10,
22351,1383,1,11,5.2
22352,1383,2,11,5.2
22353,1383,3,11,4.9
22354,1383,4,11,5.7
22355,1383,5,11,4.8
22356,1383,6,11,4.6
22357,1383,7,11,4.6
22358,1383,8,11,4.5
22359,1383,9,11,4.6
22360,1383,10,11,4.6
22361,1383,11,11,4.9
22362,1383,12,11,4.9
22363,1383,13,11,5.8
22364,1383,14,11,6.0
22365,1383,15,11,5.5
22366,1383,16,11,5.2
22367,1383,17,11,5.5
22368,1383,18,11,5.8
22369,1383,19,11,5.5
22370,1383,20,11,5.2
22371,1383,21,11,5.4
22372,1383,22,11,4.6
22373,1383,23,11,4.2
22374,1383,24,11,4.2
22375,1383,25,11,3.4
22376,1383,26,11,3.6
22377,1383,27,11,3.6
22378,1383,28,11,3.4
22379,1383,29,11,3.4
22380,1383,30,11,3.4
22381,1383,31,11,
24428,1383,1,12,6.2
24429,1383,2,12,7.0
24430,1383,3,12,7.4
24431,1383,4,12,7.4
24432,1383,5,12,7.2
24433,1383,6,12,6.8
24434,1383,7,12,6.7
24435,1383,8,12,6.7
24436,1383,9,12,6.7
24437,1383,10,12,6.8
24438,1383,11,12,7.0
24439,1383,12,12,7.2
24440,1383,13,12,7.6
24441,1383,14,12,8.2
24442,1383,15,12,7.8
24443,1383,16,12,8.2
24444,1383,17,12,8.2
24445,1383,18,12,8.0
24446,1383,19,12,8.6
24447,1383,20,12,8.8
24448,1383,21,12,8.6
24449,1383,22,12,8.0
24450,1383,23,12,7.8
24451,1383,24,12,7.6
24452,1383,25,12,7.6
24453,1383,26,12,7.6
24454,1383,27,12,7.6
24455,1383,28,12,7.6
24456,1383,29,12,8.0
24457,1383,30,12,8.0
24458,1383,31,12,
1612,1384,1,1,18.0
1613,1384,2,1,18.0
1614,1384,3,1,18.0
1615,1384,4,1,19.6
1616,1384,5,1,20.3
1617,1384,6,1,20.3
1618,1384,7,1,20.5
1619,1384,8,1,21.8
1620,1384,9,1,22.5
1621,1384,10,1,25.0
1622,1384,11,1,26.0
1623,1384,12,1,26.0
1624,1384,13,1,26.4
1625,1384,14,1,27.0
1626,1384,15,1,27.0
1627,1384,16,1,24.4
1628,1384,17,1,25.0
1629,1384,18,1,25.0
1630,1384,19,1,25.8
1631,1384,20,1,27.7
1632,1384,21,1,29.0
1633,1384,22,1,30.4
1634,1384,23,1,31.0
1635,1384,24,1,32.3
1636,1384,25,1,33.4
1637,1384,26,1,34.4
1638,1384,27,1,34.4
1639,1384,28,1,39.3
1640,1384,29,1,57.0
1641,1384,30,1,44.8
1642,1384,31,1,43.5
3689,1384,1,2,42.0
3690,1384,2,2,42.8
3691,1384,3,2,43.8
3692,1384,4,2,43.5
3693,1384,5,2,45.5
3694,1384,6,2,48.7
3695,1384,7,2,42.4
3696,1384,8,2,39.6
3697,1384,9,2,37.2
3698,1384,10,2,36.5
3699,1384,11,2,39.3
3700,1384,12,2,40.3
3701,1384,13,2,40.3
3702,1384,14,2,42.8
3703,1384,15,2,44.8
3704,1384,16,2,40.7
3705,1384,17,2,42.0
3706,1384,18,2,42.0
3707,1384,19,2,43.1
3708,1384,20,2,42.8
3709,1384,21,2,42.0
3710,1384,22,2,40.3
3711,1384,23,2,38.2
3712,1384,24,2,37.8
3713,1384,25,2,35.8
3714,1384,26,2,34.8
3715,1384,27,2,37.2
3716,1384,28,2,33.8
3717,1384,29,2,33.8
3718,1384,30,2,33.4
3719,1384,31,2,31.0
5766,1384,1,3,31.0
5767,1384,2,3,33.0
5768,1384,3,3,31.4
5769,1384,4,3,29.0
5770,1384,5,3,28.7
5771,1384,6,3,27.7
5772,1384,7,3,27.0
5773,1384,8,3,25.4
5774,1384,9,3,24.0
5775,1384,10,3,23.8
5776,1384,11,3,23.1
5777,1384,12,3,22.5
5778,1384,13,3,20.5
5779,1384,14,3,19.9
5780,1384,15,3,18.6
5781,1384,16,3,18.3
5782,1384,17,3,17.0
5783,1384,18,3,15.5
5784,1384,19,3,14.0
5785,1384,20,3,13.1
5786,1384,21,3,12.5
5787,1384,22,3,12.2
5788,1384,23,3,11.6
5789,1384,24,3,10.1
5790,1384,25,3,9.5
5791,1384,26,3,8.7
5792,1384,27,3,7.5
5793,1384,28,3,7.2
5794,1384,29,3,6.7
5795,1384,30,3,6.7
5796,1384,31,3,6.1
7843,1384,1,4,6.1
7844,1384,2,4,6.4
7845,1384,3,4,6.1
7846,1384,4,4,5.6
7847,1384,5,4,5.6
7848,1384,6,4,6.1
7849,1384,7,4,6.1
7850,1384,8,4,6.1
7851,1384,9,4,5.6
7852,1384,10,4,5.6
7853,1384,11,4,4.5
7854,1384,12,4,4.0
7855,1384,13,4,4.5
7856,1384,14,4,3.7
7857,1384,15,4,3.2
7858,1384,16,4,2.9
7859,1384,17,4,3.2
7860,1384,18,4,2.7
7861,1384,19,4,2.4
7862,1384,20,4,2.2
7863,1384,21,4,2.7
7864,1384,22,4,2.7
7865,1384,23,4,2.4
7866,1384,24,4,2.7
7867,1384,25,4,2.7
7868,1384,26,4,2.3
7869,1384,27,4,1.9
7870,1384,28,4,1.6
7871,1384,29,4,1.2
7872,1384,30,4,0.8
7873,1384,31,4,0.4
9920,1384,1,5,0.0
9921,1384,2,5,0.0
9922,1384,3,5,0.0
9923,1384,4,5,0.0
9924,1384,5,5,0.4
9925,1384,6,5,0.4
9926,1384,7,5,0.4
9927,1384,8,5,0.8
9928,1384,9,5,0.8
9929,1384,10,5,0.8
9930,1384,11,5,0.8
9931,1384,12,5,0.8
9932,1384,13,5,0.8
9933,1384,14,5,0.8
9934,1384,15,5,0.8
9935,1384,16,5,0.8
9936,1384,17,5,0.8
9937,1384,18,5,0.8
9938,1384,19,5,0.8
9939,1384,20,5,0.8
9940,1384,21,5,0.8
9941,1384,22,5,0.8
9942,1384,23,5,0.8
9943,1384,24,5,0.8
9944,1384,25,5,0.8
9945,1384,26,5,0.8
9946,1384,27,5,0.8
9947,1384,28,5,0.8
9948,1384,29,5,0.8
9949,1384,30,5,0.8
9950,1384,31,5,0.8
11997,1384,1,6,0.8
11998,1384,2,6,0.8
11999,1384,3,6,0.8
12000,1384,4,6,0.8
12001,1384,5,6,0.8
12002,1384,6,6,0.8
12003,1384,7,6,0.8
12004,1384,8,6,0.8
12005,1384,9,6,0.8
12006,1384,10,6,0.8
12007,1384,11,6,0.8
12008,1384,12,6,0.8
12009,1384,13,6,0.8
12010,1384,14,6,0.8
12011,1384,15,6,0.8
12012,1384,16,6,0.8
12013,1384,17,6,0.8
12014,1384,18,6,0.8
12015,1384,19,6,0.8
12016,1384,20,6,0.8
12017,1384,21,6,0.8
12018,1384,22,6,0.8
12019,1384,23,6,0.8
12020,1384,24,6,0.8
12021,1384,25,6,0.8
12022,1384,26,6,0.8
12023,1384,27,6,0.8
12024,1384,28,6,0.8
12025,1384,29,6,0.8
12026,1384,30,6,0.8
12027,1384,31,6,0.8
14074,1384,1,7,1.2
14075,1384,2,7,1.2
14076,1384,3,7,1.2
14077,1384,4,7,1.2
14078,1384,5,7,1.2
14079,1384,6,7,1.2
14080,1384,7,7,1.2
14081,1384,8,7,1.2
14082,1384,9,7,1.2
14083,1384,10,7,1.2
14084,1384,11,7,1.2
14085,1384,12,7,1.2
14086,1384,13,7,1.2
14087,1384,14,7,1.2
14088,1384,15,7,1.2
14089,1384,16,7,1.3
14090,1384,17,7,1.3
14091,1384,18,7,1.3
14092,1384,19,7,1.3
14093,1384,20,7,1.3
14094,1384,21,7,1.3
14095,1384,22,7,1.3
14096,1384,23,7,1.3
14097,1384,24,7,1.3
14098,1384,25,7,1.3
14099,1384,26,7,1.3
14100,1384,27,7,1.3
14101,1384,28,7,1.3
14102,1384,29,7,1.3
14103,1384,30,7,1.3
14104,1384,31,7,
16151,1384,1,8,1.3
16152,1384,2,8,1.3
16153,1384,3,8,1.3
16154,1384,4,8,1.3
16155,1384,5,8,1.4
16156,1384,6,8,1.4
16157,1384,7,8,1.4
16158,1384,8,8,1.4
16159,1384,9,8,1.4
16160,1384,10,8,1.4
16161,1384,11,8,1.4
16162,1384,12,8,1.4
16163,1384,13,8,1.4
16164,1384,14,8,1.4
16165,1384,15,8,1.4
16166,1384,16,8,1.4
16167,1384,17,8,1.4
16168,1384,18,8,1.4
16169,1384,19,8,1.4
16170,1384,20,8,1.4
16171,1384,21,8,1.4
16172,1384,22,8,1.4
16173,1384,23,8,1.5
16174,1384,24,8,1.5
16175,1384,25,8,1.5
16176,1384,26,8,1.5
16177,1384,27,8,1.6
16178,1384,28,8,1.6
16179,1384,29,8,1.6
16180,1384,30,8,1.6
16181,1384,31,8,
18228,1384,1,9,1.6
18229,1384,2,9,1.7
18230,1384,3,9,1.7
18231,1384,4,9,1.7
18232,1384,5,9,1.7
18233,1384,6,9,1.7
18234,1384,7,9,1.8
18235,1384,8,9,1.8
18236,1384,9,9,1.8
18237,1384,10,9,1.8
18238,1384,11,9,1.8
18239,1384,12,9,1.9
18240,1384,13,9,1.9
18241,1384,14,9,1.9
18242,1384,15,9,1.9
18243,1384,16,9,1.9
18244,1384,17,9,2.0
18245,1384,18,9,2.0
18246,1384,19,9,2.0
18247,1384,20,9,2.0
18248,1384,21,9,2.1
18249,1384,22,9,2.1
18250,1384,23,9,2.1
18251,1384,24,9,2.1
18252,1384,25,9,2.1
18253,1384,26,9,2.2
18254,1384,27,9,2.2
18255,1384,28,9,2.2
18256,1384,29,9,2.2
18257,1384,30,9,2.2
18258,1384,31,9,
20305,1384,1,10,3.0
20306,1384,2,10,3.8
20307,1384,3,10,4.6
20308,1384,4,10,5.4
20309,1384,5,10,6.2
20310,1384,6,10,7.0
20311,1384,7,10,7.8
20312,1384,8,10,0.4
20313,1384,9,10,0.6
20314,1384,10,10,0.6
20315,1384,11,10,0.6
20316,1384,12,10,0.8
20317,1384,13,10,1.0
20318,1384,14,10,1.5
20319,1384,15,10,1.5
20320,1384,16,10,1.7
20321,1384,17,10,2.0
20322,1384,18,10,2.0
20323,1384,19,10,2.0
20324,1384,20,10,2.0
20325,1384,21,10,2.4
20326,1384,22,10,2.4
20327,1384,23,10,2.4
20328,1384,24,10,2.4
20329,1384,25,10,3.4
20330,1384,26,10,3.4
20331,1384,27,10,3.4
20332,1384,28,10,4.0
20333,1384,29,10,4.0
20334,1384,30,10,4.0
20335,1384,31,10,
22382,1384,1,11,2.9
22383,1384,2,11,2.2
22384,1384,3,11,2.2
22385,1384,4,11,2.2
22386,1384,5,11,2.7
22387,1384,6,11,3.4
22388,1384,7,11,3.4
22389,1384,8,11,3.2
22390,1384,9,11,3.2
22391,1384,10,11,3.2
22392,1384,11,11,4.0
22393,1384,12,11,4.0
22394,1384,13,11,4.2
22395,1384,14,11,4.0
22396,1384,15,11,4.0
22397,1384,16,11,5.0
22398,1384,17,11,5.0
22399,1384,18,11,4.5
22400,1384,19,11,4.5
22401,1384,20,11,4.5
22402,1384,21,11,4.0
22403,1384,22,11,4.5
22404,1384,23,11,4.5
22405,1384,24,11,5.0
22406,1384,25,11,5.3
22407,1384,26,11,5.3
22408,1384,27,11,5.3
22409,1384,28,11,4.5
22410,1384,29,11,4.5
22411,1384,30,11,4.5
22412,1384,31,11,
24459,1384,1,12,5.0
24460,1384,2,12,5.3
24461,1384,3,12,5.3
24462,1384,4,12,5.3
24463,1384,5,12,5.3
24464,1384,6,12,5.6
24465,1384,7,12,6.1
24466,1384,8,12,7.8
24467,1384,9,12,13.4
24468,1384,10,12,14.3
24469,1384,11,12,14.6
24470,1384,12,12,14.9
24471,1384,13,12,14.9
24472,1384,14,12,14.0
24473,1384,15,12,14.0
24474,1384,16,12,13.1
24475,1384,17,12,13.1
24476,1384,18,12,19.6
24477,1384,19,12,16.8
24478,1384,20,12,16.8
24479,1384,21,12,17.4
24480,1384,22,12,17.4
24481,1384,23,12,18.3
24482,1384,24,12,18.9
24483,1384,25,12,19.5
24484,1384,26,12,19.0
24485,1384,27,12,19.0
24486,1384,28,12,19.5
24487,1384,29,12,19.5
24488,1384,30,12,
24489,1384,31,12,
1643,1385,1,1,6.8
1644,1385,2,1,6.95
1645,1385,3,1,7.25
1646,1385,4,1,7.55
1647,1385,5,1,9.63
1648,1385,6,1,9.14
1649,1385,7,1,9.13
1650,1385,8,1,9.13
1651,1385,9,1,9.13
1652,1385,10,1,9.13
1653,1385,11,1,8.97
1654,1385,12,1,8.65
1655,1385,13,1,9.13
1656,1385,14,1,9.46
1657,1385,15,1,9.8
1658,1385,16,1,9.46
1659,1385,17,1,9.95
1660,1385,18,1,11.4
1661,1385,19,1,13.4
1662,1385,20,1,15.4
1663,1385,21,1,18.0
1664,1385,22,1,18.4
1665,1385,23,1,16.2
1666,1385,24,1,15.2
1667,1385,25,1,15.6
1668,1385,26,1,15.6
1669,1385,27,1,15.4
1670,1385,28,1,14.2
1671,1385,29,1,14.2
1672,1385,30,1,13.8
1673,1385,31,1,13.8
3720,1385,1,2,17.1
3721,1385,2,2,17.1
3722,1385,3,2,17.7
3723,1385,4,2,21.6
3724,1385,5,2,25.9
3725,1385,6,2,25.9
3726,1385,7,2,25.1
3727,1385,8,2,24.1
3728,1385,9,2,25.4
3729,1385,10,2,30.5
3730,1385,11,2,29.3
3731,1385,12,2,28.4
3732,1385,13,2,29.3
3733,1385,14,2,28.1
3734,1385,15,2,28.4
3735,1385,16,2,32.1
3736,1385,17,2,32.8
3737,1385,18,2,32.5
3738,1385,19,2,31.1
3739,1385,20,2,30.9
3740,1385,21,2,30.9
3741,1385,22,2,30.5
3742,1385,23,2,29.6
3743,1385,24,2,28.4
3744,1385,25,2,29.0
3745,1385,26,2,25.9
3746,1385,27,2,25.6
3747,1385,28,2,23.7
3748,1385,29,2,22.8
3749,1385,30,2,21.5
3750,1385,31,2,21.5
5797,1385,1,3,20.9
5798,1385,2,3,21.3
5799,1385,3,3,20.1
5800,1385,4,3,19.0
5801,1385,5,3,19.0
5802,1385,6,3,18.1
5803,1385,7,3,17.7
5804,1385,8,3,16.9
5805,1385,9,3,16.2
5806,1385,10,3,15.6
5807,1385,11,3,15.4
5808,1385,12,3,15.0
5809,1385,13,3,16.9
5810,1385,14,3,15.6
5811,1385,15,3,14.8
5812,1385,16,3,13.4
5813,1385,17,3,12.3
5814,1385,18,3,12.3
5815,1385,19,3,11.1
5816,1385,20,3,9.78
5817,1385,21,3,9.14
5818,1385,22,3,8.98
5819,1385,23,3,8.49
5820,1385,24,3,8.33
5821,1385,25,3,8.02
5822,1385,26,3,7.4
5823,1385,27,3,7.1
5824,1385,28,3,6.8
5825,1385,29,3,6.38
5826,1385,30,3,6.24
5827,1385,31,3,5.96
7874,1385,1,4,5.42
7875,1385,2,4,5.42
7876,1385,3,4,5.42
7877,1385,4,4,5.16
7878,1385,5,4,4.78
7879,1385,6,4,4.52
7880,1385,7,4,4.4
7881,1385,8,4,4.4
7882,1385,9,4,4.4
7883,1385,10,4,4.4
7884,1385,11,4,4.16
7885,1385,12,4,4.04
7886,1385,13,4,3.7
7887,1385,14,4,3.7
7888,1385,15,4,3.59
7889,1385,16,4,3.48
7890,1385,17,4,3.37
7891,1385,18,4,3.37
7892,1385,19,4,3.37
7893,1385,20,4,3.15
7894,1385,21,4,2.94
7895,1385,22,4,2.64
7896,1385,23,4,2.64
7897,1385,24,4,2.64
7898,1385,25,4,2.64
7899,1385,26,4,2.44
7900,1385,27,4,3.07
7901,1385,28,4,3.15
7902,1385,29,4,2.54
7903,1385,30,4,2.44
7904,1385,31,4,2.35
9951,1385,1,5,2.35
9952,1385,2,5,2.08
9953,1385,3,5,1.99
9954,1385,4,5,1.9
9955,1385,5,5,1.82
9956,1385,6,5,1.65
9957,1385,7,5,2.74
9958,1385,8,5,2.54
9959,1385,9,5,2.54
9960,1385,10,5,2.44
9961,1385,11,5,2.08
9962,1385,12,5,2.08
9963,1385,13,5,2.0
9964,1385,14,5,2.64
9965,1385,15,5,2.26
9966,1385,16,5,2.17
9967,1385,17,5,2.08
9968,1385,18,5,2.08
9969,1385,19,5,1.99
9970,1385,20,5,1.99
9971,1385,21,5,1.82
9972,1385,22,5,1.82
9973,1385,23,5,1.82
9974,1385,24,5,1.74
9975,1385,25,5,1.65
9976,1385,26,5,1.5
9977,1385,27,5,1.5
9978,1385,28,5,1.5
9979,1385,29,5,1.65
9980,1385,30,5,1.65
9981,1385,31,5,1.65
12028,1385,1,6,2.94
12029,1385,2,6,2.84
12030,1385,3,6,2.84
12031,1385,4,6,3.05
12032,1385,5,6,3.05
12033,1385,6,6,2.84
12034,1385,7,6,2.44
12035,1385,8,6,2.35
12036,1385,9,6,2.08
12037,1385,10,6,2.08
12038,1385,11,6,2.08
12039,1385,12,6,2.08
12040,1385,13,6,2.08
12041,1385,14,6,2.08
12042,1385,15,6,2.08
12043,1385,16,6,2.26
12044,1385,17,6,2.08
12045,1385,18,6,2.08
12046,1385,19,6,1.9
12047,1385,20,6,1.9
12048,1385,21,6,1.74
12049,1385,22,6,1.74
12050,1385,23,6,1.58
12051,1385,24,6,1.5
12052,1385,25,6,1.34
12053,1385,26,6,1.34
12054,1385,27,6,1.2
12055,1385,28,6,0.0
12056,1385,29,6,0.0
12057,1385,30,6,0.0
12058,1385,31,6,0.0
14105,1385,1,7,0.598
14106,1385,2,7,0.598
14107,1385,3,7,0.598
14108,1385,4,7,0.598
14109,1385,5,7,0.598
14110,1385,6,7,0.598
14111,1385,7,7,0.772
14112,1385,8,7,0.831
14113,1385,9,7,0.831
14114,1385,10,7,0.831
14115,1385,11,7,0.831
14116,1385,12,7,0.831
14117,1385,13,7,0.893
14118,1385,14,7,0.893
14119,1385,15,7,0.831
14120,1385,16,7,0.768
14121,1385,17,7,0.71
14122,1385,18,7,0.71
14123,1385,19,7,0.71
14124,1385,20,7,0.71
14125,1385,21,7,0.71
14126,1385,22,7,0.71
14127,1385,23,7,0.768
14128,1385,24,7,0.768
14129,1385,25,7,0.768
14130,1385,26,7,0.831
14131,1385,27,7,0.831
14132,1385,28,7,0.831
14133,1385,29,7,0.893
14134,1385,30,7,0.893
14135,1385,31,7,
16182,1385,1,8,1.1
16183,1385,2,8,1.1
16184,1385,3,8,1.1
16185,1385,4,8,1.25
16186,1385,5,8,1.25
16187,1385,6,8,1.32
16188,1385,7,8,10.4
16189,1385,8,8,12.0
16190,1385,9,8,6.15
16191,1385,10,8,6.3
16192,1385,11,8,25.8
16193,1385,12,8,9.69
16194,1385,13,8,7.26
16195,1385,14,8,7.65
16196,1385,15,8,10.5
16197,1385,16,8,6.93
16198,1385,17,8,6.46
16199,1385,18,8,5.14
16200,1385,19,8,5.14
16201,1385,20,8,4.86
16202,1385,21,8,4.07
16203,1385,22,8,3.82
16204,1385,23,8,3.58
16205,1385,24,8,3.35
16206,1385,25,8,3.12
16207,1385,26,8,3.12
16208,1385,27,8,3.0
16209,1385,28,8,3.0
16210,1385,29,8,3.0
16211,1385,30,8,3.0
16212,1385,31,8,
18259,1385,1,9,2.79
18260,1385,2,9,2.68
18261,1385,3,9,2.68
18262,1385,4,9,2.58
18263,1385,5,9,2.47
18264,1385,6,9,2.37
18265,1385,7,9,2.37
18266,1385,8,9,2.37
18267,1385,9,9,2.37
