,sal,rooz,Month,barandooz_Debi
19596,1330,5,10,2.3
19597,1330,6,10,2.3
19598,1330,7,10,2.6
19599,1330,8,10,2.6
19600,1330,9,10,2.4
19601,1330,10,10,2.4
19602,1330,11,10,2.6
19603,1330,12,10,2.6
19604,1330,13,10,2.4
19605,1330,14,10,2.4
19606,1330,15,10,2.6
19607,1330,16,10,2.6
19608,1330,17,10,2.6
19609,1330,18,10,2.2
19610,1330,19,10,2.7
19611,1330,20,10,2.8
19612,1330,21,10,2.6
19613,1330,22,10,2.6
19614,1330,23,10,2.6
19615,1330,24,10,2.8
19616,1330,25,10,2.7
19617,1330,26,10,2.8
19618,1330,27,10,2.7
19619,1330,28,10,2.8
19620,1330,29,10,2.8
19621,1330,30,10,2.8
19622,1330,31,10,
21762,1330,1,11,2.8
21763,1330,2,11,2.8
21764,1330,3,11,2.8
21765,1330,4,11,2.7
21766,1330,5,11,2.7
21767,1330,6,11,2.8
21768,1330,7,11,2.7
21769,1330,8,11,2.7
21770,1330,9,11,2.8
21771,1330,10,11,2.8
21772,1330,11,11,2.8
21773,1330,12,11,3.0
21774,1330,13,11,3.3
21775,1330,14,11,10.0
21776,1330,15,11,9.7
21777,1330,16,11,10.0
21778,1330,17,11,8.3
21779,1330,18,11,3.9
21780,1330,19,11,4.2
21781,1330,20,11,26.0
21782,1330,21,11,8.3
21783,1330,22,11,4.8
21784,1330,23,11,4.6
21785,1330,24,11,4.2
21786,1330,25,11,4.2
21787,1330,26,11,5.4
21788,1330,27,11,4.8
21789,1330,28,11,4.7
21790,1330,29,11,4.4
21791,1330,30,11,4.4
21792,1330,31,11,
23932,1330,1,12,4.5
23933,1330,2,12,4.4
23934,1330,3,12,4.8
23935,1330,4,12,5.0
23936,1330,5,12,4.5
23937,1330,6,12,4.5
23938,1330,7,12,4.5
23939,1330,8,12,4.5
23940,1330,9,12,4.8
23941,1330,10,12,6.8
23942,1330,11,12,9.2
23943,1330,12,12,6.4
23944,1330,13,12,4.8
23945,1330,14,12,4.4
23946,1330,15,12,4.3
23947,1330,16,12,4.3
23948,1330,17,12,4.3
23949,1330,18,12,4.4
23950,1330,19,12,4.5
23951,1330,20,12,6.1
23952,1330,21,12,7.3
23953,1330,22,12,5.7
23954,1330,23,12,5.2
23955,1330,24,12,4.8
23956,1330,25,12,6.8
23957,1330,26,12,10.0
23958,1330,27,12,9.2
23959,1330,28,12,7.6
23960,1330,29,12,5.8
23961,1330,30,12,
23962,1330,31,12,
93,1331,1,1,4.8
94,1331,2,1,4.4
95,1331,3,1,4.2
96,1331,4,1,4.6
97,1331,5,1,4.8
98,1331,6,1,4.8
99,1331,7,1,4.8
100,1331,8,1,5.3
101,1331,9,1,6.4
102,1331,10,1,6.2
103,1331,11,1,5.3
104,1331,12,1,5.0
105,1331,13,1,6.0
106,1331,14,1,11.0
107,1331,15,1,6.2
108,1331,16,1,5.8
109,1331,17,1,7.2
110,1331,18,1,7.6
111,1331,19,1,7.8
112,1331,20,1,7.8
113,1331,21,1,10.0
114,1331,22,1,9.8
115,1331,23,1,9.4
116,1331,24,1,10.0
117,1331,25,1,14.0
118,1331,26,1,27.0
119,1331,27,1,26.0
120,1331,28,1,21.0
121,1331,29,1,21.0
122,1331,30,1,18.0
123,1331,31,1,15.0
2263,1331,1,2,15.0
2264,1331,2,2,26.0
2265,1331,3,2,26.0
2266,1331,4,2,27.0
2267,1331,5,2,23.0
2268,1331,6,2,24.0
2269,1331,7,2,22.0
2270,1331,8,2,22.0
2271,1331,9,2,17.0
2272,1331,10,2,18.0
2273,1331,11,2,22.0
2274,1331,12,2,22.0
2275,1331,13,2,28.0
2276,1331,14,2,29.0
2277,1331,15,2,22.0
2278,1331,16,2,20.0
2279,1331,17,2,19.0
2280,1331,18,2,20.0
2281,1331,19,2,18.0
2282,1331,20,2,18.0
2283,1331,21,2,19.0
2284,1331,22,2,26.0
2285,1331,23,2,21.0
2286,1331,24,2,18.0
2287,1331,25,2,18.0
2288,1331,26,2,18.0
2289,1331,27,2,17.0
2290,1331,28,2,18.0
2291,1331,29,2,18.0
2292,1331,30,2,19.0
2293,1331,31,2,19.0
4433,1331,1,3,18.0
4434,1331,2,3,16.0
4435,1331,3,3,15.0
4436,1331,4,3,17.0
4437,1331,5,3,17.0
4438,1331,6,3,17.0
4439,1331,7,3,19.0
4440,1331,8,3,18.0
4441,1331,9,3,20.0
4442,1331,10,3,21.0
4443,1331,11,3,16.0
4444,1331,12,3,16.0
4445,1331,13,3,18.0
4446,1331,14,3,20.0
4447,1331,15,3,18.0
4448,1331,16,3,18.0
4449,1331,17,3,16.0
4450,1331,18,3,19.0
4451,1331,19,3,20.0
4452,1331,20,3,17.0
4453,1331,21,3,16.0
4454,1331,22,3,16.0
4455,1331,23,3,16.0
4456,1331,24,3,15.0
4457,1331,25,3,18.0
4458,1331,26,3,16.0
4459,1331,27,3,16.0
4460,1331,28,3,15.0
4461,1331,29,3,14.0
4462,1331,30,3,14.0
4463,1331,31,3,13.0
6603,1331,1,4,12.0
6604,1331,2,4,10.0
6605,1331,3,4,12.0
6606,1331,4,4,11.0
6607,1331,5,4,10.0
6608,1331,6,4,11.0
6609,1331,7,4,11.0
6610,1331,8,4,9.9
6611,1331,9,4,11.0
6612,1331,10,4,11.0
6613,1331,11,4,10.0
6614,1331,12,4,8.6
6615,1331,13,4,8.7
6616,1331,14,4,8.1
6617,1331,15,4,7.7
6618,1331,16,4,8.1
6619,1331,17,4,7.8
6620,1331,18,4,7.6
6621,1331,19,4,7.4
6622,1331,20,4,7.2
6623,1331,21,4,7.0
6624,1331,22,4,6.1
6625,1331,23,4,7.0
6626,1331,24,4,6.7
6627,1331,25,4,6.4
6628,1331,26,4,6.4
6629,1331,27,4,6.7
6630,1331,28,4,6.3
6631,1331,29,4,6.3
6632,1331,30,4,6.1
6633,1331,31,4,6.3
8773,1331,1,5,5.9
8774,1331,2,5,5.7
8775,1331,3,5,5.6
8776,1331,4,5,5.2
8777,1331,5,5,5.0
8778,1331,6,5,4.6
8779,1331,7,5,5.7
8780,1331,8,5,5.7
8781,1331,9,5,6.3
8782,1331,10,5,6.4
8783,1331,11,5,6.7
8784,1331,12,5,6.4
8785,1331,13,5,6.4
8786,1331,14,5,6.4
8787,1331,15,5,6.3
8788,1331,16,5,5.2
8789,1331,17,5,3.7
8790,1331,18,5,3.2
8791,1331,19,5,3.0
8792,1331,20,5,2.9
8793,1331,21,5,2.9
8794,1331,22,5,2.7
8795,1331,23,5,2.7
8796,1331,24,5,2.6
8797,1331,25,5,2.4
8798,1331,26,5,2.3
8799,1331,27,5,2.3
8800,1331,28,5,2.2
8801,1331,29,5,2.2
8802,1331,30,5,2.1
8803,1331,31,5,2.0
10943,1331,1,6,1.9
10944,1331,2,6,1.9
10945,1331,3,6,1.8
10946,1331,4,6,1.8
10947,1331,5,6,1.6
10948,1331,6,6,1.5
10949,1331,7,6,1.5
10950,1331,8,6,1.6
10951,1331,9,6,1.7
10952,1331,10,6,1.8
10953,1331,11,6,1.7
10954,1331,12,6,1.5
10955,1331,13,6,1.5
10956,1331,14,6,1.6
10957,1331,15,6,1.6
10958,1331,16,6,1.5
10959,1331,17,6,1.4
10960,1331,18,6,1.3
10961,1331,19,6,1.3
10962,1331,20,6,1.2
10963,1331,21,6,1.1
10964,1331,22,6,1.0
10965,1331,23,6,1.0
10966,1331,24,6,1.0
10967,1331,25,6,1.0
10968,1331,26,6,1.1
10969,1331,27,6,1.0
10970,1331,28,6,1.2
10971,1331,29,6,1.2
10972,1331,30,6,1.3
10973,1331,31,6,1.3
13113,1331,1,7,1.8
13114,1331,2,7,1.8
13115,1331,3,7,1.9
13116,1331,4,7,1.9
13117,1331,5,7,1.9
13118,1331,6,7,1.9
13119,1331,7,7,1.9
13120,1331,8,7,1.9
13121,1331,9,7,1.9
13122,1331,10,7,2.0
13123,1331,11,7,1.9
13124,1331,12,7,1.9
13125,1331,13,7,1.9
13126,1331,14,7,1.9
13127,1331,15,7,2.0
13128,1331,16,7,2.0
13129,1331,17,7,2.0
13130,1331,18,7,2.1
13131,1331,19,7,2.0
13132,1331,20,7,2.0
13133,1331,21,7,2.0
13134,1331,22,7,1.8
13135,1331,23,7,1.7
13136,1331,24,7,1.6
13137,1331,25,7,1.6
13138,1331,26,7,1.6
13139,1331,27,7,1.6
13140,1331,28,7,1.5
13141,1331,29,7,1.5
13142,1331,30,7,1.6
13143,1331,31,7,
15283,1331,1,8,1.6
15284,1331,2,8,1.7
15285,1331,3,8,1.7
15286,1331,4,8,1.7
15287,1331,5,8,1.6
15288,1331,6,8,1.6
15289,1331,7,8,1.7
15290,1331,8,8,1.7
15291,1331,9,8,1.8
15292,1331,10,8,1.8
15293,1331,11,8,1.8
15294,1331,12,8,1.7
15295,1331,13,8,1.7
15296,1331,14,8,1.6
15297,1331,15,8,1.7
15298,1331,16,8,1.6
15299,1331,17,8,1.6
15300,1331,18,8,1.7
15301,1331,19,8,1.8
15302,1331,20,8,1.8
15303,1331,21,8,1.9
15304,1331,22,8,2.0
15305,1331,23,8,2.2
15306,1331,24,8,2.1
15307,1331,25,8,2.2
15308,1331,26,8,2.2
15309,1331,27,8,2.3
15310,1331,28,8,2.3
15311,1331,29,8,2.3
15312,1331,30,8,2.3
15313,1331,31,8,
17453,1331,1,9,2.3
17454,1331,2,9,2.2
17455,1331,3,9,2.3
17456,1331,4,9,2.2
17457,1331,5,9,2.3
17458,1331,6,9,2.2
17459,1331,7,9,2.2
17460,1331,8,9,2.2
17461,1331,9,9,2.1
17462,1331,10,9,2.2
17463,1331,11,9,2.1
17464,1331,12,9,2.2
17465,1331,13,9,2.2
17466,1331,14,9,2.2
17467,1331,15,9,2.2
17468,1331,16,9,2.3
17469,1331,17,9,2.3
17470,1331,18,9,2.3
17471,1331,19,9,2.3
17472,1331,20,9,2.3
17473,1331,21,9,2.3
17474,1331,22,9,2.3
17475,1331,23,9,2.2
17476,1331,24,9,2.2
17477,1331,25,9,2.1
17478,1331,26,9,2.0
17479,1331,27,9,2.2
17480,1331,28,9,2.2
17481,1331,29,9,2.3
17482,1331,30,9,2.3
17483,1331,31,9,
19623,1331,1,10,2.4
19624,1331,2,10,2.4
19625,1331,3,10,2.4
19626,1331,4,10,2.4
19627,1331,5,10,2.4
19628,1331,6,10,2.4
19629,1331,7,10,2.7
19630,1331,8,10,2.8
19631,1331,9,10,3.0
19632,1331,10,10,3.1
19633,1331,11,10,3.2
19634,1331,12,10,3.3
19635,1331,13,10,3.3
19636,1331,14,10,3.3
19637,1331,15,10,3.4
19638,1331,16,10,3.3
19639,1331,17,10,3.1
19640,1331,18,10,3.0
19641,1331,19,10,3.0
19642,1331,20,10,3.0
19643,1331,21,10,3.0
19644,1331,22,10,3.1
19645,1331,23,10,3.3
19646,1331,24,10,3.5
19647,1331,25,10,3.5
19648,1331,26,10,3.6
19649,1331,27,10,3.5
19650,1331,28,10,3.4
19651,1331,29,10,3.4
19652,1331,30,10,3.3
19653,1331,31,10,
21793,1331,1,11,3.5
21794,1331,2,11,3.7
21795,1331,3,11,6.4
21796,1331,4,11,5.6
21797,1331,5,11,4.8
21798,1331,6,11,4.4
21799,1331,7,11,4.2
21800,1331,8,11,4.4
21801,1331,9,11,4.2
21802,1331,10,11,4.6
21803,1331,11,11,4.6
21804,1331,12,11,4.2
21805,1331,13,11,4.2
21806,1331,14,11,4.4
21807,1331,15,11,4.4
21808,1331,16,11,4.6
21809,1331,17,11,4.2
21810,1331,18,11,4.6
21811,1331,19,11,4.4
21812,1331,20,11,4.0
21813,1331,21,11,4.4
21814,1331,22,11,4.8
21815,1331,23,11,4.4
21816,1331,24,11,4.0
21817,1331,25,11,3.8
21818,1331,26,11,3.9
21819,1331,27,11,3.9
21820,1331,28,11,4.0
21821,1331,29,11,4.2
21822,1331,30,11,4.6
21823,1331,31,11,
23963,1331,1,12,5.0
23964,1331,2,12,4.8
23965,1331,3,12,4.6
23966,1331,4,12,4.8
23967,1331,5,12,4.6
23968,1331,6,12,4.4
23969,1331,7,12,4.6
23970,1331,8,12,4.8
23971,1331,9,12,4.6
23972,1331,10,12,4.8
23973,1331,11,12,9.4
23974,1331,12,12,5.8
23975,1331,13,12,4.6
23976,1331,14,12,4.2
23977,1331,15,12,4.0
23978,1331,16,12,3.7
23979,1331,17,12,3.9
23980,1331,18,12,3.8
23981,1331,19,12,3.8
23982,1331,20,12,3.9
23983,1331,21,12,4.0
23984,1331,22,12,6.4
23985,1331,23,12,4.8
23986,1331,24,12,4.6
23987,1331,25,12,4.4
23988,1331,26,12,4.4
23989,1331,27,12,4.0
23990,1331,28,12,4.4
23991,1331,29,12,5.1
23992,1331,30,12,
23993,1331,31,12,
124,1332,1,1,8.8
125,1332,2,1,8.6
126,1332,3,1,9.6
127,1332,4,1,11.0
128,1332,5,1,14.0
129,1332,6,1,17.0
130,1332,7,1,22.0
131,1332,8,1,44.0
132,1332,9,1,30.0
133,1332,10,1,17.0
134,1332,11,1,9.8
135,1332,12,1,17.0
136,1332,13,1,28.0
137,1332,14,1,9.4
138,1332,15,1,22.0
139,1332,16,1,21.0
140,1332,17,1,17.0
141,1332,18,1,14.0
142,1332,19,1,14.0
143,1332,20,1,17.0
144,1332,21,1,14.0
145,1332,22,1,13.0
146,1332,23,1,14.0
147,1332,24,1,12.0
148,1332,25,1,12.0
149,1332,26,1,30.0
150,1332,27,1,23.0
151,1332,28,1,20.0
152,1332,29,1,17.0
153,1332,30,1,20.0
154,1332,31,1,22.0
2294,1332,1,2,22.0
2295,1332,2,2,19.0
2296,1332,3,2,28.0
2297,1332,4,2,34.0
2298,1332,5,2,46.0
2299,1332,6,2,50.0
2300,1332,7,2,50.0
2301,1332,8,2,48.0
2302,1332,9,2,39.0
2303,1332,10,2,36.0
2304,1332,11,2,36.0
2305,1332,12,2,36.0
2306,1332,13,2,42.0
2307,1332,14,2,47.0
2308,1332,15,2,50.0
2309,1332,16,2,45.0
2310,1332,17,2,42.0
2311,1332,18,2,36.0
2312,1332,19,2,39.0
2313,1332,20,2,50.0
2314,1332,21,2,47.0
2315,1332,22,2,42.0
2316,1332,23,2,31.0
2317,1332,24,2,33.0
2318,1332,25,2,32.0
2319,1332,26,2,30.0
2320,1332,27,2,30.0
2321,1332,28,2,27.0
2322,1332,29,2,25.0
2323,1332,30,2,24.0
2324,1332,31,2,26.0
4464,1332,1,3,27.0
4465,1332,2,3,30.0
4466,1332,3,3,29.0
4467,1332,4,3,25.0
4468,1332,5,3,22.0
4469,1332,6,3,22.0
4470,1332,7,3,25.0
4471,1332,8,3,22.0
4472,1332,9,3,21.0
4473,1332,10,3,21.0
4474,1332,11,3,44.0
4475,1332,12,3,44.0
4476,1332,13,3,37.0
4477,1332,14,3,23.0
4478,1332,15,3,29.0
4479,1332,16,3,27.0
4480,1332,17,3,26.0
4481,1332,18,3,19.0
4482,1332,19,3,19.0
4483,1332,20,3,20.0
4484,1332,21,3,19.0
4485,1332,22,3,16.0
4486,1332,23,3,15.0
4487,1332,24,3,15.0
4488,1332,25,3,17.0
4489,1332,26,3,16.0
4490,1332,27,3,16.0
4491,1332,28,3,14.0
4492,1332,29,3,13.0
4493,1332,30,3,13.0
4494,1332,31,3,16.0
6634,1332,1,4,19.0
6635,1332,2,4,17.0
6636,1332,3,4,18.0
6637,1332,4,4,18.0
6638,1332,5,4,18.0
6639,1332,6,4,17.0
6640,1332,7,4,17.0
6641,1332,8,4,18.0
6642,1332,9,4,17.0
6643,1332,10,4,18.0
6644,1332,11,4,18.0
6645,1332,12,4,18.0
6646,1332,13,4,19.0
6647,1332,14,4,18.0
6648,1332,15,4,19.0
6649,1332,16,4,19.0
6650,1332,17,4,18.0
6651,1332,18,4,18.0
6652,1332,19,4,17.0
6653,1332,20,4,16.0
6654,1332,21,4,16.0
6655,1332,22,4,16.0
6656,1332,23,4,17.0
6657,1332,24,4,16.0
6658,1332,25,4,15.0
6659,1332,26,4,15.0
6660,1332,27,4,14.0
6661,1332,28,4,14.0
6662,1332,29,4,14.0
6663,1332,30,4,14.0
6664,1332,31,4,13.0
8804,1332,1,5,13.0
8805,1332,2,5,12.0
8806,1332,3,5,12.0
8807,1332,4,5,11.0
8808,1332,5,5,10.0
8809,1332,6,5,9.0
8810,1332,7,5,9.2
8811,1332,8,5,10.0
8812,1332,9,5,10.0
8813,1332,10,5,9.7
8814,1332,11,5,8.7
8815,1332,12,5,8.5
8816,1332,13,5,8.0
8817,1332,14,5,7.8
8818,1332,15,5,10.7
8819,1332,16,5,12.0
8820,1332,17,5,10.0
8821,1332,18,5,6.8
8822,1332,19,5,6.4
8823,1332,20,5,5.5
8824,1332,21,5,4.4
8825,1332,22,5,4.0
8826,1332,23,5,3.6
8827,1332,24,5,4.1
8828,1332,25,5,3.7
8829,1332,26,5,4.0
8830,1332,27,5,3.0
8831,1332,28,5,2.9
8832,1332,29,5,2.9
8833,1332,30,5,2.7
8834,1332,31,5,2.5
10974,1332,1,6,2.5
10975,1332,2,6,2.8
10976,1332,3,6,2.7
10977,1332,4,6,2.4
10978,1332,5,6,2.3
10979,1332,6,6,2.1
10980,1332,7,6,1.7
10981,1332,8,6,1.6
10982,1332,9,6,1.7
10983,1332,10,6,1.7
10984,1332,11,6,1.6
10985,1332,12,6,1.4
10986,1332,13,6,1.3
10987,1332,14,6,1.3
10988,1332,15,6,1.5
10989,1332,16,6,1.6
10990,1332,17,6,1.4
10991,1332,18,6,1.4
10992,1332,19,6,1.3
10993,1332,20,6,1.0
10994,1332,21,6,1.0
10995,1332,22,6,0.9
10996,1332,23,6,0.8
10997,1332,24,6,1.2
10998,1332,25,6,2.1
10999,1332,26,6,3.4
11000,1332,27,6,4.1
11001,1332,28,6,3.1
11002,1332,29,6,2.5
11003,1332,30,6,2.6
11004,1332,31,6,3.0
13144,1332,1,7,0.7
13145,1332,2,7,0.75
13146,1332,3,7,0.8
13147,1332,4,7,0.8
13148,1332,5,7,0.8
13149,1332,6,7,0.8
13150,1332,7,7,0.75
13151,1332,8,7,0.7
13152,1332,9,7,0.6
13153,1332,10,7,0.6
13154,1332,11,7,0.6
13155,1332,12,7,0.6
13156,1332,13,7,0.6
13157,1332,14,7,0.7
13158,1332,15,7,0.8
13159,1332,16,7,0.8
13160,1332,17,7,10.0
13161,1332,18,7,1.1
13162,1332,19,7,1.2
13163,1332,20,7,1.1
13164,1332,21,7,1.0
13165,1332,22,7,1.0
13166,1332,23,7,1.0
13167,1332,24,7,0.9
13168,1332,25,7,1.1
13169,1332,26,7,1.2
13170,1332,27,7,1.0
13171,1332,28,7,1.6
13172,1332,29,7,1.7
13173,1332,30,7,1.7
13174,1332,31,7,
15314,1332,1,8,1.8
15315,1332,2,8,2.0
15316,1332,3,8,2.1
15317,1332,4,8,2.1
15318,1332,5,8,1.8
15319,1332,6,8,1.8
15320,1332,7,8,2.1
15321,1332,8,8,2.1
15322,1332,9,8,2.2
15323,1332,10,8,2.2
15324,1332,11,8,2.2
15325,1332,12,8,2.2
15326,1332,13,8,2.2
15327,1332,14,8,2.4
15328,1332,15,8,2.1
15329,1332,16,8,2.2
15330,1332,17,8,2.4
15331,1332,18,8,2.6
15332,1332,19,8,3.0
15333,1332,20,8,3.1
15334,1332,21,8,3.2
15335,1332,22,8,3.9
15336,1332,23,8,4.4
15337,1332,24,8,4.4
15338,1332,25,8,4.9
15339,1332,26,8,5.0
15340,1332,27,8,5.1
15341,1332,28,8,6.0
15342,1332,29,8,6.6
15343,1332,30,8,6.6
15344,1332,31,8,
17484,1332,1,9,5.4
17485,1332,2,9,4.7
17486,1332,3,9,4.4
17487,1332,4,9,4.3
17488,1332,5,9,6.3
17489,1332,6,9,5.7
17490,1332,7,9,5.1
17491,1332,8,9,5.1
17492,1332,9,9,4.7
17493,1332,10,9,4.9
17494,1332,11,9,5.1
17495,1332,12,9,5.3
17496,1332,13,9,5.3
17497,1332,14,9,5.1
17498,1332,15,9,4.9
17499,1332,16,9,4.9
17500,1332,17,9,5.9
17501,1332,18,9,5.9
17502,1332,19,9,5.9
17503,1332,20,9,5.0
17504,1332,21,9,4.7
17505,1332,22,9,4.4
17506,1332,23,9,4.4
17507,1332,24,9,4.1
17508,1332,25,9,3.7
17509,1332,26,9,3.6
17510,1332,27,9,3.5
17511,1332,28,9,3.7
17512,1332,29,9,3.6
17513,1332,30,9,3.6
17514,1332,31,9,
19654,1332,1,10,3.5
19655,1332,2,10,3.3
19656,1332,3,10,3.5
19657,1332,4,10,5.1
19658,1332,5,10,5.4
19659,1332,6,10,5.4
19660,1332,7,10,5.4
19661,1332,8,10,5.5
19662,1332,9,10,5.5
19663,1332,10,10,5.7
19664,1332,11,10,5.8
19665,1332,12,10,7.5
19666,1332,13,10,7.7
19667,1332,14,10,7.9
19668,1332,15,10,8.1
19669,1332,16,10,7.7
19670,1332,17,10,8.0
19671,1332,18,10,8.6
19672,1332,19,10,8.8
19673,1332,20,10,9.4
19674,1332,21,10,9.2
19675,1332,22,10,8.8
19676,1332,23,10,7.7
19677,1332,24,10,5.1
19678,1332,25,10,4.8
19679,1332,26,10,4.7
19680,1332,27,10,4.8
19681,1332,28,10,5.3
19682,1332,29,10,5.1
19683,1332,30,10,5.1
19684,1332,31,10,
21824,1332,1,11,5.1
21825,1332,2,11,5.3
21826,1332,3,11,4.8
21827,1332,4,11,4.5
21828,1332,5,11,4.2
21829,1332,6,11,4.5
21830,1332,7,11,4.4
21831,1332,8,11,4.1
21832,1332,9,11,3.7
21833,1332,10,11,4.1
21834,1332,11,11,4.4
21835,1332,12,11,4.5
21836,1332,13,11,4.8
21837,1332,14,11,5.5
21838,1332,15,11,6.5
21839,1332,16,11,7.3
21840,1332,17,11,8.4
21841,1332,18,11,7.0
21842,1332,19,11,7.7
21843,1332,20,11,5.3
21844,1332,21,11,5.0
21845,1332,22,11,4.7
21846,1332,23,11,4.5
21847,1332,24,11,4.5
21848,1332,25,11,4.8
21849,1332,26,11,4.5
21850,1332,27,11,4.2
21851,1332,28,11,4.1
21852,1332,29,11,4.2
21853,1332,30,11,4.5
21854,1332,31,11,
23994,1332,1,12,4.7
23995,1332,2,12,5.1
23996,1332,3,12,5.5
23997,1332,4,12,6.5
23998,1332,5,12,7.3
23999,1332,6,12,7.3
24000,1332,7,12,6.7
24001,1332,8,12,6.9
24002,1332,9,12,7.3
24003,1332,10,12,7.3
24004,1332,11,12,7.5
24005,1332,12,12,7.5
24006,1332,13,12,7.1
24007,1332,14,12,5.7
24008,1332,15,12,5.1
24009,1332,16,12,5.5
24010,1332,17,12,5.3
24011,1332,18,12,5.5
24012,1332,19,12,7.7
24013,1332,20,12,8.2
24014,1332,21,12,9.4
24015,1332,22,12,8.8
24016,1332,23,12,9.6
24017,1332,24,12,9.4
24018,1332,25,12,8.6
24019,1332,26,12,7.5
24020,1332,27,12,8.8
24021,1332,28,12,15.0
24022,1332,29,12,11.0
24023,1332,30,12,
24024,1332,31,12,
155,1333,1,1,5.4
156,1333,2,1,6.0
157,1333,3,1,7.1
158,1333,4,1,6.2
159,1333,5,1,5.9
160,1333,6,1,5.4
161,1333,7,1,5.2
162,1333,8,1,5.3
163,1333,9,1,5.3
164,1333,10,1,5.7
165,1333,11,1,6.2
166,1333,12,1,6.8
167,1333,13,1,6.8
168,1333,14,1,6.9
169,1333,15,1,7.3
170,1333,16,1,8.4
171,1333,17,1,21.0
172,1333,18,1,71.0
173,1333,19,1,25.0
174,1333,20,1,25.0
175,1333,21,1,16.0
176,1333,22,1,10.0
177,1333,23,1,9.2
178,1333,24,1,8.9
179,1333,25,1,7.5
180,1333,26,1,7.6
181,1333,27,1,7.5
182,1333,28,1,8.6
183,1333,29,1,8.4
184,1333,30,1,32.0
185,1333,31,1,26.0
2325,1333,1,2,22.0
2326,1333,2,2,15.0
2327,1333,3,2,13.0
2328,1333,4,2,12.0
2329,1333,5,2,12.0
2330,1333,6,2,12.0
2331,1333,7,2,19.0
2332,1333,8,2,19.0
2333,1333,9,2,17.0
2334,1333,10,2,14.0
2335,1333,11,2,20.0
2336,1333,12,2,20.0
2337,1333,13,2,21.0
2338,1333,14,2,19.0
2339,1333,15,2,14.0
2340,1333,16,2,14.0
2341,1333,17,2,15.0
2342,1333,18,2,12.0
2343,1333,19,2,14.0
2344,1333,20,2,14.0
2345,1333,21,2,13.0
2346,1333,22,2,15.0
2347,1333,23,2,15.0
2348,1333,24,2,15.0
2349,1333,25,2,14.0
2350,1333,26,2,14.0
2351,1333,27,2,13.0
2352,1333,28,2,14.0
2353,1333,29,2,13.0
2354,1333,30,2,30.0
2355,1333,31,2,53.0
4495,1333,1,3,21.0
4496,1333,2,3,18.0
4497,1333,3,3,20.0
4498,1333,4,3,22.0
4499,1333,5,3,16.0
4500,1333,6,3,15.0
4501,1333,7,3,15.0
4502,1333,8,3,15.0
4503,1333,9,3,14.0
4504,1333,10,3,14.0
4505,1333,11,3,14.0
4506,1333,12,3,14.0
4507,1333,13,3,14.0
4508,1333,14,3,14.0
4509,1333,15,3,14.0
4510,1333,16,3,11.0
4511,1333,17,3,11.0
4512,1333,18,3,9.0
4513,1333,19,3,8.0
4514,1333,20,3,7.2
4515,1333,21,3,7.1
4516,1333,22,3,6.1
4517,1333,23,3,5.4
4518,1333,24,3,4.6
4519,1333,25,3,4.2
4520,1333,26,3,4.1
4521,1333,27,3,8.7
4522,1333,28,3,2.9
4523,1333,29,3,2.4
4524,1333,30,3,2.4
4525,1333,31,3,3.0
6665,1333,1,4,2.9
6666,1333,2,4,2.6
6667,1333,3,4,2.6
6668,1333,4,4,2.4
6669,1333,5,4,2.0
6670,1333,6,4,1.8
6671,1333,7,4,2.0
6672,1333,8,4,1.9
6673,1333,9,4,2.0
6674,1333,10,4,2.0
6675,1333,11,4,1.5
6676,1333,12,4,1.2
6677,1333,13,4,0.68
6678,1333,14,4,
6679,1333,15,4,
6680,1333,16,4,
6681,1333,17,4,
6682,1333,18,4,
6683,1333,19,4,
6684,1333,20,4,
6685,1333,21,4,
6686,1333,22,4,
6687,1333,23,4,
6688,1333,24,4,
6689,1333,25,4,
6690,1333,26,4,
6691,1333,27,4,
6692,1333,28,4,
6693,1333,29,4,
6694,1333,30,4,
6695,1333,31,4,
8835,1333,1,5,
8836,1333,2,5,
8837,1333,3,5,
8838,1333,4,5,
8839,1333,5,5,
8840,1333,6,5,
8841,1333,7,5,
8842,1333,8,5,
8843,1333,9,5,
8844,1333,10,5,
8845,1333,11,5,
8846,1333,12,5,
8847,1333,13,5,
8848,1333,14,5,
8849,1333,15,5,
8850,1333,16,5,
8851,1333,17,5,
8852,1333,18,5,
8853,1333,19,5,
8854,1333,20,5,
8855,1333,21,5,
8856,1333,22,5,
8857,1333,23,5,
8858,1333,24,5,
8859,1333,25,5,
8860,1333,26,5,
8861,1333,27,5,
8862,1333,28,5,
8863,1333,29,5,
8864,1333,30,5,
8865,1333,31,5,
11005,1333,1,6,
11006,1333,2,6,
11007,1333,3,6,
11008,1333,4,6,
11009,1333,5,6,
11010,1333,6,6,
11011,1333,7,6,
11012,1333,8,6,
11013,1333,9,6,
11014,1333,10,6,
11015,1333,11,6,
11016,1333,12,6,
11017,1333,13,6,
11018,1333,14,6,
11019,1333,15,6,
11020,1333,16,6,
11021,1333,17,6,
11022,1333,18,6,
11023,1333,19,6,
11024,1333,20,6,
11025,1333,21,6,
11026,1333,22,6,
11027,1333,23,6,
11028,1333,24,6,
11029,1333,25,6,
11030,1333,26,6,
11031,1333,27,6,
11032,1333,28,6,
11033,1333,29,6,
11034,1333,30,6,
11035,1333,31,6,
13175,1333,1,7,2.7
13176,1333,2,7,2.2
13177,1333,3,7,1.7
13178,1333,4,7,1.5
13179,1333,5,7,1.4
13180,1333,6,7,1.7
13181,1333,7,7,1.8
