,index,sal,rooz,Month,simineh_Debi
910,8598,1345,12,6,0.13
911,8599,1345,13,6,0.17
912,8600,1345,14,6,0.11
913,8601,1345,15,6,0.05
914,8602,1345,16,6,0.01
915,8603,1345,17,6,0.01
916,8604,1345,18,6,0.19
917,8605,1345,19,6,0.15
918,8606,1345,20,6,0.15
919,8607,1345,21,6,0.15
920,8608,1345,22,6,0.07
921,8609,1345,23,6,0.04
922,8610,1345,24,6,0.04
923,8611,1345,25,6,0.06
924,8612,1345,26,6,0.07
925,8613,1345,27,6,0.06
926,8614,1345,28,6,0.06
927,8615,1345,29,6,0.07
928,8616,1345,30,6,0.1
929,8617,1345,31,6,0.17
930,10292,1345,1,7,1.8
931,10293,1345,2,7,1.9
932,10294,1345,3,7,1.9
933,10295,1345,4,7,1.9
934,10296,1345,5,7,2.0
935,10297,1345,6,7,2.0
936,10298,1345,7,7,2.0
937,10299,1345,8,7,2.1
938,10300,1345,9,7,2.1
939,10301,1345,10,7,2.1
940,10302,1345,11,7,2.2
941,10303,1345,12,7,2.2
942,10304,1345,13,7,2.2
943,10305,1345,14,7,2.2
944,10306,1345,15,7,2.3
945,10307,1345,16,7,2.3
946,10308,1345,17,7,2.3
947,10309,1345,18,7,2.3
948,10310,1345,19,7,2.4
949,10311,1345,20,7,2.5
950,10312,1345,21,7,2.5
951,10313,1345,22,7,2.5
952,10314,1345,23,7,2.6
953,10315,1345,24,7,2.6
954,10316,1345,25,7,2.6
955,10317,1345,26,7,2.6
956,10318,1345,27,7,2.7
957,10319,1345,28,7,2.7
958,10320,1345,29,7,2.7
959,10321,1345,30,7,2.8
960,10322,1345,31,7,
961,11997,1345,1,8,2.8
962,11998,1345,2,8,2.8
963,11999,1345,3,8,2.9
964,12000,1345,4,8,2.9
965,12001,1345,5,8,2.9
966,12002,1345,6,8,3.0
967,12003,1345,7,8,3.0
968,12004,1345,8,8,3.0
969,12005,1345,9,8,3.1
970,12006,1345,10,8,3.1
971,12007,1345,11,8,3.1
972,12008,1345,12,8,3.2
973,12009,1345,13,8,3.2
974,12010,1345,14,8,3.2
975,12011,1345,15,8,3.3
976,12012,1345,16,8,3.3
977,12013,1345,17,8,3.3
978,12014,1345,18,8,3.4
979,12015,1345,19,8,3.4
980,12016,1345,20,8,3.4
981,12017,1345,21,8,3.5
982,12018,1345,22,8,3.5
983,12019,1345,23,8,3.5
984,12020,1345,24,8,3.6
985,12021,1345,25,8,3.6
986,12022,1345,26,8,3.6
987,12023,1345,27,8,3.7
988,12024,1345,28,8,3.7
989,12025,1345,29,8,3.7
990,12026,1345,30,8,3.8
991,12027,1345,31,8,
992,13702,1345,1,9,3.8
993,13703,1345,2,9,3.9
994,13704,1345,3,9,3.9
995,13705,1345,4,9,3.9
996,13706,1345,5,9,4.0
997,13707,1345,6,9,4.0
998,13708,1345,7,9,4.0
999,13709,1345,8,9,4.1
1000,13710,1345,9,9,4.1
1001,13711,1345,10,9,4.1
1002,13712,1345,11,9,4.2
1003,13713,1345,12,9,4.2
1004,13714,1345,13,9,4.2
1005,13715,1345,14,9,4.3
1006,13716,1345,15,9,4.3
1007,13717,1345,16,9,4.3
1008,13718,1345,17,9,4.3
1009,13719,1345,18,9,4.4
1010,13720,1345,19,9,4.4
1011,13721,1345,20,9,4.5
1012,13722,1345,21,9,4.5
1013,13723,1345,22,9,4.5
1014,13724,1345,23,9,4.6
1015,13725,1345,24,9,4.6
1016,13726,1345,25,9,4.6
1017,13727,1345,26,9,4.6
1018,13728,1345,27,9,4.7
1019,13729,1345,28,9,4.7
1020,13730,1345,29,9,4.7
1021,13731,1345,30,9,4.8
1022,13732,1345,31,9,
1023,15407,1345,1,10,4.8
1024,15408,1345,2,10,4.9
1025,15409,1345,3,10,4.9
1026,15410,1345,4,10,4.9
1027,15411,1345,5,10,5.0
1028,15412,1345,6,10,5.0
1029,15413,1345,7,10,5.0
1030,15414,1345,8,10,5.1
1031,15415,1345,9,10,5.1
1032,15416,1345,10,10,5.1
1033,15417,1345,11,10,5.2
1034,15418,1345,12,10,5.2
1035,15419,1345,13,10,5.2
1036,15420,1345,14,10,5.3
1037,15421,1345,15,10,5.3
1038,15422,1345,16,10,5.4
1039,15423,1345,17,10,5.4
1040,15424,1345,18,10,5.4
1041,15425,1345,19,10,5.4
1042,15426,1345,20,10,5.4
1043,15427,1345,21,10,5.5
1044,15428,1345,22,10,5.7
1045,15429,1345,23,10,6.1
1046,15430,1345,24,10,6.3
1047,15431,1345,25,10,6.4
1048,15432,1345,26,10,6.6
1049,15433,1345,27,10,8.8
1050,15434,1345,28,10,58.0
1051,15435,1345,29,10,86.0
1052,15436,1345,30,10,70.0
1053,15437,1345,31,10,
1054,17112,1345,1,11,56.0
1055,17113,1345,2,11,36.0
1056,17114,1345,3,11,25.0
1057,17115,1345,4,11,20.0
1058,17116,1345,5,11,18.0
1059,17117,1345,6,11,16.0
1060,17118,1345,7,11,15.0
1061,17119,1345,8,11,14.0
1062,17120,1345,9,11,13.0
1063,17121,1345,10,11,12.0
1064,17122,1345,11,11,12.0
1065,17123,1345,12,11,11.0
1066,17124,1345,13,11,11.0
1067,17125,1345,14,11,10.0
1068,17126,1345,15,11,9.9
1069,17127,1345,16,11,9.0
1070,17128,1345,17,11,8.7
1071,17129,1345,18,11,8.2
1072,17130,1345,19,11,7.8
1073,17131,1345,20,11,7.2
1074,17132,1345,21,11,7.4
1075,17133,1345,22,11,7.4
1076,17134,1345,23,11,7.7
1077,17135,1345,24,11,7.9
1078,17136,1345,25,11,9.1
1079,17137,1345,26,11,10.0
1080,17138,1345,27,11,11.0
1081,17139,1345,28,11,10.0
1082,17140,1345,29,11,10.0
1083,17141,1345,30,11,10.0
1084,17142,1345,31,11,
1085,18817,1345,1,12,9.7
1086,18818,1345,2,12,10.0
1087,18819,1345,3,12,10.0
1088,18820,1345,4,12,10.0
1089,18821,1345,5,12,10.0
1090,18822,1345,6,12,11.0
1091,18823,1345,7,12,13.0
1092,18824,1345,8,12,18.0
1093,18825,1345,9,12,18.0
1094,18826,1345,10,12,17.0
1095,18827,1345,11,12,16.0
1096,18828,1345,12,12,15.0
1097,18829,1345,13,12,13.0
1098,18830,1345,14,12,14.0
1099,18831,1345,15,12,20.0
1100,18832,1345,16,12,39.0
1101,18833,1345,17,12,57.0
1102,18834,1345,18,12,45.0
1103,18835,1345,19,12,37.0
1104,18836,1345,20,12,33.0
1105,18837,1345,21,12,30.0
1106,18838,1345,22,12,30.0
1107,18839,1345,23,12,36.0
1108,18840,1345,24,12,37.0
1109,18841,1345,25,12,36.0
1110,18842,1345,26,12,39.0
1111,18843,1345,27,12,62.0
1112,18844,1345,28,12,70.0
1113,18845,1345,29,12,50.0
1114,18846,1345,30,12,
1115,18847,1345,31,12,
1116,93,1346,1,1,45.0
1117,94,1346,2,1,42.0
1118,95,1346,3,1,39.0
1119,96,1346,4,1,34.0
1120,97,1346,5,1,33.0
1121,98,1346,6,1,31.0
1122,99,1346,7,1,27.0
1123,100,1346,8,1,21.0
1124,101,1346,9,1,21.0
1125,102,1346,10,1,21.0
1126,103,1346,11,1,27.0
1127,104,1346,12,1,28.0
1128,105,1346,13,1,35.0
1129,106,1346,14,1,47.0
1130,107,1346,15,1,56.0
1131,108,1346,16,1,44.0
1132,109,1346,17,1,39.0
1133,110,1346,18,1,38.0
1134,111,1346,19,1,39.0
1135,112,1346,20,1,29.0
1136,113,1346,21,1,36.0
1137,114,1346,22,1,40.0
1138,115,1346,23,1,38.0
1139,116,1346,24,1,38.0
1140,117,1346,25,1,40.0
1141,118,1346,26,1,33.0
1142,119,1346,27,1,32.0
1143,120,1346,28,1,34.0
1144,121,1346,29,1,35.0
1145,122,1346,30,1,36.0
1146,123,1346,31,1,56.0
1147,1798,1346,1,2,110.0
1148,1799,1346,2,2,97.0
1149,1800,1346,3,2,103.0
1150,1801,1346,4,2,112.0
1151,1802,1346,5,2,104.0
1152,1803,1346,6,2,86.0
1153,1804,1346,7,2,77.0
1154,1805,1346,8,2,70.0
1155,1806,1346,9,2,61.0
1156,1807,1346,10,2,55.0
1157,1808,1346,11,2,48.0
1158,1809,1346,12,2,41.0
1159,1810,1346,13,2,38.0
1160,1811,1346,14,2,34.0
1161,1812,1346,15,2,31.0
1162,1813,1346,16,2,32.0
1163,1814,1346,17,2,32.0
1164,1815,1346,18,2,28.0
1165,1816,1346,19,2,35.0
1166,1817,1346,20,2,33.0
1167,1818,1346,21,2,34.0
1168,1819,1346,22,2,38.0
1169,1820,1346,23,2,36.0
1170,1821,1346,24,2,34.0
1171,1822,1346,25,2,33.0
1172,1823,1346,26,2,30.0
1173,1824,1346,27,2,29.0
1174,1825,1346,28,2,27.0
1175,1826,1346,29,2,25.0
1176,1827,1346,30,2,22.0
1177,1828,1346,31,2,20.0
1178,3503,1346,1,3,12.0
1179,3504,1346,2,3,19.0
1180,3505,1346,3,3,15.0
1181,3506,1346,4,3,14.0
1182,3507,1346,5,3,14.0
1183,3508,1346,6,3,16.0
1184,3509,1346,7,3,13.0
1185,3510,1346,8,3,12.0
1186,3511,1346,9,3,18.0
1187,3512,1346,10,3,26.0
1188,3513,1346,11,3,26.0
1189,3514,1346,12,3,34.0
1190,3515,1346,13,3,32.0
1191,3516,1346,14,3,28.0
1192,3517,1346,15,3,23.0
1193,3518,1346,16,3,20.0
1194,3519,1346,17,3,18.0
1195,3520,1346,18,3,17.0
1196,3521,1346,19,3,14.0
1197,3522,1346,20,3,13.0
1198,3523,1346,21,3,12.0
1199,3524,1346,22,3,10.0
1200,3525,1346,23,3,9.0
1201,3526,1346,24,3,8.1
1202,3527,1346,25,3,6.0
1203,3528,1346,26,3,4.5
1204,3529,1346,27,3,3.5
1205,3530,1346,28,3,2.7
1206,3531,1346,29,3,2.5
1207,3532,1346,30,3,2.3
1208,3533,1346,31,3,2.2
1209,5208,1346,1,4,2.0
1210,5209,1346,2,4,1.6
1211,5210,1346,3,4,1.4
1212,5211,1346,4,4,1.2
1213,5212,1346,5,4,1.2
1214,5213,1346,6,4,1.1
1215,5214,1346,7,4,2.0
1216,5215,1346,8,4,0.98
1217,5216,1346,9,4,0.89
1218,5217,1346,10,4,0.8
1219,5218,1346,11,4,0.59
1220,5219,1346,12,4,0.5
1221,5220,1346,13,4,0.48
1222,5221,1346,14,4,0.43
1223,5222,1346,15,4,0.33
1224,5223,1346,16,4,0.43
1225,5224,1346,17,4,0.62
1226,5225,1346,18,4,0.62
1227,5226,1346,19,4,0.8
1228,5227,1346,20,4,0.71
1229,5228,1346,21,4,0.71
1230,5229,1346,22,4,0.66
1231,5230,1346,23,4,0.6
1232,5231,1346,24,4,0.62
1233,5232,1346,25,4,0.62
1234,5233,1346,26,4,0.71
1235,5234,1346,27,4,0.71
1236,5235,1346,28,4,0.71
1237,5236,1346,29,4,0.71
1238,5237,1346,30,4,0.62
1239,5238,1346,31,4,0.62
1240,6913,1346,1,5,0.8
1241,6914,1346,2,5,0.8
1242,6915,1346,3,5,0.89
1243,6916,1346,4,5,0.66
1244,6917,1346,5,5,0.71
1245,6918,1346,6,5,0.62
1246,6919,1346,7,5,0.66
1247,6920,1346,8,5,0.62
1248,6921,1346,9,5,0.71
1249,6922,1346,10,5,0.89
1250,6923,1346,11,5,0.8
1251,6924,1346,12,5,0.6
1252,6925,1346,13,5,0.57
1253,6926,1346,14,5,0.6
1254,6927,1346,15,5,0.71
1255,6928,1346,16,5,0.66
1256,6929,1346,17,5,0.6
1257,6930,1346,18,5,0.57
1258,6931,1346,19,5,0.57
1259,6932,1346,20,5,0.71
1260,6933,1346,21,5,0.6
1261,6934,1346,22,5,0.6
1262,6935,1346,23,5,0.54
1263,6936,1346,24,5,0.52
1264,6937,1346,25,5,0.5
1265,6938,1346,26,5,0.48
1266,6939,1346,27,5,0.38
1267,6940,1346,28,5,0.52
1268,6941,1346,29,5,0.57
1269,6942,1346,30,5,0.6
1270,6943,1346,31,5,0.71
1271,8618,1346,1,6,0.71
1272,8619,1346,2,6,0.6
1273,8620,1346,3,6,0.54
1274,8621,1346,4,6,0.54
1275,8622,1346,5,6,0.54
1276,8623,1346,6,6,0.57
1277,8624,1346,7,6,0.57
1278,8625,1346,8,6,0.57
1279,8626,1346,9,6,0.57
1280,8627,1346,10,6,0.52
1281,8628,1346,11,6,0.48
1282,8629,1346,12,6,0.43
1283,8630,1346,13,6,0.38
1284,8631,1346,14,6,0.41
1285,8632,1346,15,6,0.48
1286,8633,1346,16,6,0.48
1287,8634,1346,17,6,0.48
1288,8635,1346,18,6,0.57
1289,8636,1346,19,6,0.71
1290,8637,1346,20,6,0.62
1291,8638,1346,21,6,0.62
1292,8639,1346,22,6,0.6
1293,8640,1346,23,6,0.52
1294,8641,1346,24,6,0.52
1295,8642,1346,25,6,0.57
1296,8643,1346,26,6,0.57
1297,8644,1346,27,6,0.52
1298,8645,1346,28,6,0.5
1299,8646,1346,29,6,0.5
1300,8647,1346,30,6,0.43
1301,8648,1346,31,6,0.38
1302,10323,1346,1,7,0.38
1303,10324,1346,2,7,0.21
1304,10325,1346,3,7,0.19
1305,10326,1346,4,7,0.15
1306,10327,1346,5,7,0.15
1307,10328,1346,6,7,0.14
1308,10329,1346,7,7,0.48
1309,10330,1346,8,7,0.59
1310,10331,1346,9,7,0.19
1311,10332,1346,10,7,0.48
1312,10333,1346,11,7,0.05
1313,10334,1346,12,7,0.08
1314,10335,1346,13,7,0.77
1315,10336,1346,14,7,4.6
1316,10337,1346,15,7,4.9
1317,10338,1346,16,7,3.0
1318,10339,1346,17,7,3.0
1319,10340,1346,18,7,0.62
1320,10341,1346,19,7,0.62
1321,10342,1346,20,7,0.52
1322,10343,1346,21,7,0.71
1323,10344,1346,22,7,0.98
1324,10345,1346,23,7,1.7
1325,10346,1346,24,7,11.0
1326,10347,1346,25,7,14.0
1327,10348,1346,26,7,15.0
1328,10349,1346,27,7,18.0
1329,10350,1346,28,7,25.0
1330,10351,1346,29,7,26.0
1331,10352,1346,30,7,26.0
1332,10353,1346,31,7,
1333,12028,1346,1,8,26.0
1334,12029,1346,2,8,29.0
1335,12030,1346,3,8,33.0
1336,12031,1346,4,8,33.0
1337,12032,1346,5,8,33.0
1338,12033,1346,6,8,34.0
1339,12034,1346,7,8,32.0
1340,12035,1346,8,8,36.0
1341,12036,1346,9,8,36.0
1342,12037,1346,10,8,35.0
1343,12038,1346,11,8,36.0
1344,12039,1346,12,8,37.0
1345,12040,1346,13,8,37.0
1346,12041,1346,14,8,37.0
1347,12042,1346,15,8,36.0
1348,12043,1346,16,8,36.0
1349,12044,1346,17,8,37.0
1350,12045,1346,18,8,38.0
1351,12046,1346,19,8,27.0
1352,12047,1346,20,8,37.0
1353,12048,1346,21,8,37.0
1354,12049,1346,22,8,37.0
1355,12050,1346,23,8,37.0
1356,12051,1346,24,8,37.0
1357,12052,1346,25,8,37.0
1358,12053,1346,26,8,37.0
1359,12054,1346,27,8,38.0
1360,12055,1346,28,8,40.0
1361,12056,1346,29,8,40.0
1362,12057,1346,30,8,40.0
1363,12058,1346,31,8,
1364,13733,1346,1,9,39.0
1365,13734,1346,2,9,40.0
1366,13735,1346,3,9,26.0
1367,13736,1346,4,9,17.0
1368,13737,1346,5,9,10.0
1369,13738,1346,6,9,7.0
1370,13739,1346,7,9,7.0
1371,13740,1346,8,9,7.0
1372,13741,1346,9,9,6.7
1373,13742,1346,10,9,6.6
1374,13743,1346,11,9,6.3
1375,13744,1346,12,9,6.0
1376,13745,1346,13,9,6.0
1377,13746,1346,14,9,5.7
1378,13747,1346,15,9,5.4
1379,13748,1346,16,9,5.3
1380,13749,1346,17,9,5.7
1381,13750,1346,18,9,6.0
1382,13751,1346,19,9,6.3
1383,13752,1346,20,9,6.6
1384,13753,1346,21,9,10.0
1385,13754,1346,22,9,11.0
1386,13755,1346,23,9,12.0
1387,13756,1346,24,9,10.0
1388,13757,1346,25,9,8.6
1389,13758,1346,26,9,8.6
1390,13759,1346,27,9,11.0
1391,13760,1346,28,9,16.0
1392,13761,1346,29,9,19.0
1393,13762,1346,30,9,30.0
1394,13763,1346,31,9,
1395,15438,1346,1,10,20.0
1396,15439,1346,2,10,17.0
1397,15440,1346,3,10,14.0
1398,15441,1346,4,10,13.0
1399,15442,1346,5,10,12.0
1400,15443,1346,6,10,11.0
1401,15444,1346,7,10,11.0
1402,15445,1346,8,10,11.0
1403,15446,1346,9,10,10.0
1404,15447,1346,10,10,8.6
1405,15448,1346,11,10,8.3
1406,15449,1346,12,10,8.0
1407,15450,1346,13,10,7.7
1408,15451,1346,14,10,7.4
1409,15452,1346,15,10,6.8
1410,15453,1346,16,10,6.7
1411,15454,1346,17,10,7.1
1412,15455,1346,18,10,8.8
1413,15456,1346,19,10,7.1
1414,15457,1346,20,10,6.8
1415,15458,1346,21,10,7.1
1416,15459,1346,22,10,7.7
1417,15460,1346,23,10,8.6
1418,15461,1346,24,10,9.0
1419,15462,1346,25,10,9.3
1420,15463,1346,26,10,9.7
1421,15464,1346,27,10,10.0
1422,15465,1346,28,10,10.0
1423,15466,1346,29,10,10.0
1424,15467,1346,30,10,11.0
1425,15468,1346,31,10,
1426,17143,1346,1,11,9.3
1427,17144,1346,2,11,9.0
1428,17145,1346,3,11,8.6
1429,17146,1346,4,11,10.0
1430,17147,1346,5,11,10.0
1431,17148,1346,6,11,9.3
1432,17149,1346,7,11,8.6
1433,17150,1346,8,11,8.5
1434,17151,1346,9,11,8.6
1435,17152,1346,10,11,8.6
1436,17153,1346,11,11,8.3
1437,17154,1346,12,11,8.3
1438,17155,1346,13,11,8.3
1439,17156,1346,14,11,8.3
1440,17157,1346,15,11,8.1
1441,17158,1346,16,11,8.3
1442,17159,1346,17,11,8.0
1443,17160,1346,18,11,13.0
1444,17161,1346,19,11,9.5
1445,17162,1346,20,11,8.0
1446,17163,1346,21,11,7.7
1447,17164,1346,22,11,7.3
1448,17165,1346,23,11,7.4
1449,17166,1346,24,11,7.5
1450,17167,1346,25,11,7.1
1451,17168,1346,26,11,6.8
1452,17169,1346,27,11,7.1
1453,17170,1346,28,11,7.1
1454,17171,1346,29,11,8.2
1455,17172,1346,30,11,10.0
1456,17173,1346,31,11,
1457,18848,1346,1,12,9.2
1458,18849,1346,2,12,7.7
1459,18850,1346,3,12,8.6
1460,18851,1346,4,12,10.0
1461,18852,1346,5,12,14.0
1462,18853,1346,6,12,16.0
1463,18854,1346,7,12,16.0
1464,18855,1346,8,12,15.0
1465,18856,1346,9,12,15.0
1466,18857,1346,10,12,15.0
1467,18858,1346,11,12,15.0
1468,18859,1346,12,12,14.0
1469,18860,1346,13,12,30.0
1470,18861,1346,14,12,50.0
1471,18862,1346,15,12,42.0
1472,18863,1346,16,12,39.0
1473,18864,1346,17,12,38.0
1474,18865,1346,18,12,39.0
1475,18866,1346,19,12,40.0
1476,18867,1346,20,12,44.0
1477,18868,1346,21,12,46.0
1478,18869,1346,22,12,58.0
1479,18870,1346,23,12,59.0
1480,18871,1346,24,12,61.0
1481,18872,1346,25,12,75.0
1482,18873,1346,26,12,73.0
1483,18874,1346,27,12,34.0
1484,18875,1346,28,12,53.0
1485,18876,1346,29,12,51.0
1486,18877,1346,30,12,47.0
1487,18878,1346,31,12,
1488,124,1347,1,1,197.0
1489,125,1347,2,1,212.0
1490,126,1347,3,1,231.0
1491,127,1347,4,1,225.0
1492,128,1347,5,1,217.0
1493,129,1347,6,1,188.0
1494,130,1347,7,1,171.0
1495,131,1347,8,1,164.0
1496,132,1347,9,1,167.0
1497,133,1347,10,1,165.0
1498,134,1347,11,1,148.0
1499,135,1347,12,1,134.0
1500,136,1347,13,1,199.0
1501,137,1347,14,1,314.0
1502,138,1347,15,1,297.0
1503,139,1347,16,1,249.0
1504,140,1347,17,1,246.0
1505,141,1347,18,1,244.0
1506,142,1347,19,1,260.0
1507,143,1347,20,1,264.0
1508,144,1347,21,1,230.0
1509,145,1347,22,1,212.0
1510,146,1347,23,1,201.0
1511,147,1347,24,1,210.0
1512,148,1347,25,1,212.0
1513,149,1347,26,1,206.0
1514,150,1347,27,1,184.0
1515,151,1347,28,1,158.0
1516,152,1347,29,1,156.0
1517,153,1347,30,1,152.0
1518,154,1347,31,1,153.0
1519,1829,1347,1,2,153.0
1520,1830,1347,2,2,152.0
1521,1831,1347,3,2,121.0
1522,1832,1347,4,2,102.0
1523,1833,1347,5,2,93.0
1524,1834,1347,6,2,90.0
1525,1835,1347,7,2,89.0
1526,1836,1347,8,2,82.0
1527,1837,1347,9,2,86.0
1528,1838,1347,10,2,86.0
1529,1839,1347,11,2,101.0
1530,1840,1347,12,2,96.0
1531,1841,1347,13,2,78.0
1532,1842,1347,14,2,73.0
1533,1843,1347,15,2,74.0
1534,1844,1347,16,2,87.0
1535,1845,1347,17,2,86.0
1536,1846,1347,18,2,96.0
1537,1847,1347,19,2,90.0
1538,1848,1347,20,2,77.0
1539,1849,1347,21,2,71.0
1540,1850,1347,22,2,63.0
1541,1851,1347,23,2,58.0
1542,1852,1347,24,2,58.0
1543,1853,1347,25,2,50.0
1544,1854,1347,26,2,45.0
1545,1855,1347,27,2,40.0
1546,1856,1347,28,2,44.0
1547,1857,1347,29,2,40.0
1548,1858,1347,30,2,39.0
1549,1859,1347,31,2,34.0
1550,3534,1347,1,3,31.0
1551,3535,1347,2,3,29.0
1552,3536,1347,3,3,28.0
1553,3537,1347,4,3,26.0
1554,3538,1347,5,3,24.0
1555,3539,1347,6,3,22.0
1556,3540,1347,7,3,20.0
1557,3541,1347,8,3,20.0
1558,3542,1347,9,3,19.0
1559,3543,1347,10,3,17.0
1560,3544,1347,11,3,15.0
1561,3545,1347,12,3,13.0
1562,3546,1347,13,3,12.0
1563,3547,1347,14,3,12.0
1564,3548,1347,15,3,11.0
1565,3549,1347,16,3,10.0
1566,3550,1347,17,3,10.0
1567,3551,1347,18,3,10.0
1568,3552,1347,19,3,10.0
1569,3553,1347,20,3,9.4
1570,3554,1347,21,3,8.4
1571,3555,1347,22,3,8.2
1572,3556,1347,23,3,7.7
1573,3557,1347,24,3,7.4
1574,3558,1347,25,3,7.1
1575,3559,1347,26,3,6.9
1576,3560,1347,27,3,7.1
1577,3561,1347,28,3,6.7
1578,3562,1347,29,3,6.2
1579,3563,1347,30,3,5.9
1580,3564,1347,31,3,5.4
1581,5239,1347,1,4,5.3
1582,5240,1347,2,4,4.7
1583,5241,1347,3,4,4.3
1584,5242,1347,4,4,4.0
1585,5243,1347,5,4,3.6
1586,5244,1347,6,4,3.5
1587,5245,1347,7,4,3.2
1588,5246,1347,8,4,3.7
1589,5247,1347,9,4,2.5
1590,5248,1347,10,4,3.4
1591,5249,1347,11,4,3.4
1592,5250,1347,12,4,3.2
1593,5251,1347,13,4,3.2
1594,5252,1347,14,4,3.0
1595,5253,1347,15,4,2.8
1596,5254,1347,16,4,3.4
1597,5255,1347,17,4,3.6
1598,5256,1347,18,4,3.4
1599,5257,1347,19,4,3.2
1600,5258,1347,20,4,3.2
1601,5259,1347,21,4,3.0
1602,5260,1347,22,4,3.0
1603,5261,1347,23,4,2.8
1604,5262,1347,24,4,2.7
1605,5263,1347,25,4,3.4
1606,5264,1347,26,4,3.8
1607,5265,1347,27,4,3.6
1608,5266,1347,28,4,3.6
1609,5267,1347,29,4,3.4
1610,5268,1347,30,4,3.2
1611,5269,1347,31,4,3.2
1612,6944,1347,1,5,3.2
1613,6945,1347,2,5,3.2
1614,6946,1347,3,5,3.4
1615,6947,1347,4,5,3.3
1616,6948,1347,5,5,3.2
1617,6949,1347,6,5,3.2
1618,6950,1347,7,5,2.5
1619,6951,1347,8,5,2.4
1620,6952,1347,9,5,2.4
1621,6953,1347,10,5,2.4
1622,6954,1347,11,5,2.4
1623,6955,1347,12,5,2.3
1624,6956,1347,13,5,2.1
1625,6957,1347,14,5,2.0
1626,6958,1347,15,5,2.0
1627,6959,1347,16,5,2.0
1628,6960,1347,17,5,2.4
1629,6961,1347,18,5,2.4
1630,6962,1347,19,5,2.3
1631,6963,1347,20,5,2.3
1632,6964,1347,21,5,2.4
1633,6965,1347,22,5,2.4
1634,6966,1347,23,5,2.4
1635,6967,1347,24,5,2.3
1636,6968,1347,25,5,2.3
1637,6969,1347,26,5,2.3
1638,6970,1347,27,5,2.3
1639,6971,1347,28,5,2.1
1640,6972,1347,29,5,2.8
1641,6973,1347,30,5,2.0
1642,6974,1347,31,5,2.8
1643,8649,1347,1,6,3.0
1644,8650,1347,2,6,2.7
1645,8651,1347,3,6,2.4
1646,8652,1347,4,6,2.5
1647,8653,1347,5,6,2.5
1648,8654,1347,6,6,3.0
1649,8655,1347,7,6,2.7
1650,8656,1347,8,6,2.7
1651,8657,1347,9,6,2.7
1652,8658,1347,10,6,2.5
1653,8659,1347,11,6,2.4
1654,8660,1347,12,6,2.3
1655,8661,1347,13,6,2.2
1656,8662,1347,14,6,2.1
1657,8663,1347,15,6,2.1
1658,8664,1347,16,6,2.1
1659,8665,1347,17,6,2.3
1660,8666,1347,18,6,1.8
1661,8667,1347,19,6,2.1
1662,8668,1347,20,6,2.0
1663,8669,1347,21,6,2.4
1664,8670,1347,22,6,2.4
1665,8671,1347,23,6,2.4
1666,8672,1347,24,6,2.4
1667,8673,1347,25,6,2.3
1668,8674,1347,26,6,2.3
1669,8675,1347,27,6,2.3
1670,8676,1347,28,6,2.3
1671,8677,1347,29,6,2.4
1672,8678,1347,30,6,2.4
1673,8679,1347,31,6,2.4
1674,10354,1347,1,7,0.19
1675,10355,1347,2,7,0.18
1676,10356,1347,3,7,0.16
1677,10357,1347,4,7,0.24
1678,10358,1347,5,7,0.26
1679,10359,1347,6,7,0.26
1680,10360,1347,7,7,0.24
1681,10361,1347,8,7,0.21
1682,10362,1347,9,7,0.21
1683,10363,1347,10,7,0.24
1684,10364,1347,11,7,0.26
1685,10365,1347,12,7,0.38
1686,10366,1347,13,7,0.56
1687,10367,1347,14,7,0.49
1688,10368,1347,15,7,0.29
1689,10369,1347,16,7,0.35
1690,10370,1347,17,7,0.29
1691,10371,1347,18,7,0.29
1692,10372,1347,19,7,0.26
1693,10373,1347,20,7,0.29
1694,10374,1347,21,7,0.29
1695,10375,1347,22,7,0.26
1696,10376,1347,23,7,0.29
1697,10377,1347,24,7,0.42
1698,10378,1347,25,7,0.42
1699,10379,1347,26,7,0.38
1700,10380,1347,27,7,0.42
1701,10381,1347,28,7,0.49
1702,10382,1347,29,7,0.63
1703,10383,1347,30,7,0.63
1704,10384,1347,31,7,
1705,12059,1347,1,8,0.53
1706,12060,1347,2,8,0.56
1707,12061,1347,3,8,0.7
1708,12062,1347,4,8,0.87
1709,12063,1347,5,8,0.84
1710,12064,1347,6,8,0.7
1711,12065,1347,7,8,0.59
1712,12066,1347,8,8,0.68
1713,12067,1347,9,8,0.7
1714,12068,1347,10,8,0.98
1715,12069,1347,11,8,1.3
1716,12070,1347,12,8,1.2
1717,12071,1347,13,8,0.84
1718,12072,1347,14,8,0.77
1719,12073,1347,15,8,0.84
1720,12074,1347,16,8,0.77
1721,12075,1347,17,8,0.8
1722,12076,1347,18,8,0.91
1723,12077,1347,19,8,2.3
1724,12078,1347,20,8,2.4
1725,12079,1347,21,8,2.3
1726,12080,1347,22,8,2.4
1727,12081,1347,23,8,2.4
1728,12082,1347,24,8,2.4
1729,12083,1347,25,8,2.5
1730,12084,1347,26,8,3.0
1731,12085,1347,27,8,3.5
1732,12086,1347,28,8,3.4
1733,12087,1347,29,8,3.2
1734,12088,1347,30,8,2.8
1735,12089,1347,31,8,
1736,13764,1347,1,9,4.7
1737,13765,1347,2,9,5.0
1738,13766,1347,3,9,5.0
1739,13767,1347,4,9,5.0
1740,13768,1347,5,9,5.0
1741,13769,1347,6,9,5.0
1742,13770,1347,7,9,5.0
