,sal,rooz,Month,zola_Debi
11252,1355,31,9,
12617,1355,1,10,1.76
12618,1355,2,10,1.9
12619,1355,3,10,1.76
12620,1355,4,10,1.76
12621,1355,5,10,1.76
12622,1355,6,10,1.62
12623,1355,7,10,1.62
12624,1355,8,10,1.62
12625,1355,9,10,1.62
12626,1355,10,10,1.76
12627,1355,11,10,1.9
12628,1355,12,10,1.76
12629,1355,13,10,1.76
12630,1355,14,10,1.9
12631,1355,15,10,1.76
12632,1355,16,10,1.76
12633,1355,17,10,2.76
12634,1355,18,10,2.19
12635,1355,19,10,2.05
12636,1355,20,10,2.05
12637,1355,21,10,2.05
12638,1355,22,10,1.9
12639,1355,23,10,1.9
12640,1355,24,10,1.9
12641,1355,25,10,1.76
12642,1355,26,10,1.9
12643,1355,27,10,1.9
12644,1355,28,10,1.9
12645,1355,29,10,1.9
12646,1355,30,10,1.9
12647,1355,31,10,
14012,1355,1,11,1.9
14013,1355,2,11,1.9
14014,1355,3,11,1.9
14015,1355,4,11,2.05
14016,1355,5,11,2.05
14017,1355,6,11,2.05
14018,1355,7,11,2.05
14019,1355,8,11,2.05
14020,1355,9,11,2.19
14021,1355,10,11,2.19
14022,1355,11,11,2.19
14023,1355,12,11,2.19
14024,1355,13,11,2.19
14025,1355,14,11,2.47
14026,1355,15,11,2.47
14027,1355,16,11,2.47
14028,1355,17,11,2.47
14029,1355,18,11,2.61
14030,1355,19,11,2.61
14031,1355,20,11,2.47
14032,1355,21,11,2.76
14033,1355,22,11,2.76
14034,1355,23,11,2.61
14035,1355,24,11,2.61
14036,1355,25,11,2.76
14037,1355,26,11,2.76
14038,1355,27,11,2.76
14039,1355,28,11,2.76
14040,1355,29,11,2.9
14041,1355,30,11,2.9
14042,1355,31,11,
15407,1355,1,12,3.22
15408,1355,2,12,3.22
15409,1355,3,12,3.22
15410,1355,4,12,3.4
15411,1355,5,12,3.04
15412,1355,6,12,2.9
15413,1355,7,12,2.76
15414,1355,8,12,2.9
15415,1355,9,12,2.9
15416,1355,10,12,2.9
15417,1355,11,12,3.04
15418,1355,12,12,3.22
15419,1355,13,12,4.11
15420,1355,14,12,3.93
15421,1355,15,12,3.57
15422,1355,16,12,3.75
15423,1355,17,12,3.57
15424,1355,18,12,3.4
15425,1355,19,12,3.75
15426,1355,20,12,4.11
15427,1355,21,12,4.46
15428,1355,22,12,4.29
15429,1355,23,12,4.29
15430,1355,24,12,4.29
15431,1355,25,12,4.29
15432,1355,26,12,10.42
15433,1355,27,12,10.42
15434,1355,28,12,14.3
15435,1355,29,12,10.2
15436,1355,30,12,
15437,1355,31,12,
93,1356,1,1,3.04
94,1356,2,1,3.04
95,1356,3,1,2.94
96,1356,4,1,2.94
97,1356,5,1,2.94
98,1356,6,1,2.94
99,1356,7,1,2.84
100,1356,8,1,3.04
101,1356,9,1,2.84
102,1356,10,1,3.04
103,1356,11,1,3.75
104,1356,12,1,3.58
105,1356,13,1,3.58
106,1356,14,1,3.58
107,1356,15,1,3.58
108,1356,16,1,4.08
109,1356,17,1,4.64
110,1356,18,1,4.64
111,1356,19,1,5.0
112,1356,20,1,6.44
113,1356,21,1,6.08
114,1356,22,1,9.65
115,1356,23,1,8.6
116,1356,24,1,6.08
117,1356,25,1,7.52
118,1356,26,1,6.8
119,1356,27,1,6.8
120,1356,28,1,7.16
121,1356,29,1,8.95
122,1356,30,1,7.52
123,1356,31,1,6.08
1488,1356,1,2,6.08
1489,1356,2,2,4.83
1490,1356,3,2,5.72
1491,1356,4,2,5.72
1492,1356,5,2,5.72
1493,1356,6,2,5.0
1494,1356,7,2,4.64
1495,1356,8,2,4.64
1496,1356,9,2,4.64
1497,1356,10,2,4.46
1498,1356,11,2,3.75
1499,1356,12,2,3.75
1500,1356,13,2,3.14
1501,1356,14,2,3.04
1502,1356,15,2,2.84
1503,1356,16,2,3.14
1504,1356,17,2,12.19
1505,1356,18,2,10.0
1506,1356,19,2,6.8
1507,1356,20,2,6.08
1508,1356,21,2,5.36
1509,1356,22,2,4.64
1510,1356,23,2,4.08
1511,1356,24,2,3.75
1512,1356,25,2,3.58
1513,1356,26,2,3.24
1514,1356,27,2,3.04
1515,1356,28,2,2.84
1516,1356,29,2,2.94
1517,1356,30,2,2.74
1518,1356,31,2,2.44
2883,1356,1,3,2.34
2884,1356,2,3,2.34
2885,1356,3,3,2.24
2886,1356,4,3,2.0
2887,1356,5,3,1.78
2888,1356,6,3,1.64
2889,1356,7,3,1.85
2890,1356,8,3,1.93
2891,1356,9,3,2.08
2892,1356,10,3,2.54
2893,1356,11,3,3.92
2894,1356,12,3,7.52
2895,1356,13,3,5.72
2896,1356,14,3,4.64
2897,1356,15,3,3.92
2898,1356,16,3,3.41
2899,1356,17,3,2.94
2900,1356,18,3,2.74
2901,1356,19,3,2.24
2902,1356,20,3,2.08
2903,1356,21,3,1.78
2904,1356,22,3,1.26
2905,1356,23,3,0.99
2906,1356,24,3,0.94
2907,1356,25,3,0.84
2908,1356,26,3,0.89
2909,1356,27,3,0.84
2910,1356,28,3,0.84
2911,1356,29,3,0.84
2912,1356,30,3,1.26
2913,1356,31,3,1.2
4278,1356,1,4,5.72
4279,1356,2,4,4.08
4280,1356,3,4,3.14
4281,1356,4,4,6.08
4282,1356,5,4,5.36
4283,1356,6,4,3.92
4284,1356,7,4,3.04
4285,1356,8,4,2.74
4286,1356,9,4,2.15
4287,1356,10,4,1.64
4288,1356,11,4,1.2
4289,1356,12,4,0.94
4290,1356,13,4,0.84
4291,1356,14,4,0.89
4292,1356,15,4,0.79
4293,1356,16,4,0.84
4294,1356,17,4,0.74
4295,1356,18,4,0.79
4296,1356,19,4,0.69
4297,1356,20,4,0.69
4298,1356,21,4,0.59
4299,1356,22,4,0.59
4300,1356,23,4,0.54
4301,1356,24,4,0.54
4302,1356,25,4,0.54
4303,1356,26,4,0.54
4304,1356,27,4,0.54
4305,1356,28,4,0.59
4306,1356,29,4,0.54
4307,1356,30,4,0.54
4308,1356,31,4,0.54
5673,1356,1,5,0.54
5674,1356,2,5,0.59
5675,1356,3,5,0.64
5676,1356,4,5,0.49
5677,1356,5,5,0.54
5678,1356,6,5,0.49
5679,1356,7,5,0.59
5680,1356,8,5,0.54
5681,1356,9,5,0.54
5682,1356,10,5,0.54
5683,1356,11,5,0.54
5684,1356,12,5,0.54
5685,1356,13,5,0.49
5686,1356,14,5,0.54
5687,1356,15,5,0.49
5688,1356,16,5,0.49
5689,1356,17,5,0.49
5690,1356,18,5,0.49
5691,1356,19,5,0.49
5692,1356,20,5,0.49
5693,1356,21,5,0.49
5694,1356,22,5,0.49
5695,1356,23,5,0.54
5696,1356,24,5,0.54
5697,1356,25,5,0.54
5698,1356,26,5,0.54
5699,1356,27,5,0.49
5700,1356,28,5,0.54
5701,1356,29,5,0.49
5702,1356,30,5,0.54
5703,1356,31,5,0.44
7068,1356,1,6,0.48
7069,1356,2,6,0.54
7070,1356,3,6,0.49
7071,1356,4,6,0.54
7072,1356,5,6,0.54
7073,1356,6,6,0.49
7074,1356,7,6,0.49
7075,1356,8,6,0.49
7076,1356,9,6,0.49
7077,1356,10,6,0.49
7078,1356,11,6,0.44
7079,1356,12,6,0.44
7080,1356,13,6,0.49
7081,1356,14,6,0.44
7082,1356,15,6,0.49
7083,1356,16,6,0.99
7084,1356,17,6,0.44
7085,1356,18,6,0.44
7086,1356,19,6,0.44
7087,1356,20,6,0.44
7088,1356,21,6,0.49
7089,1356,22,6,0.44
7090,1356,23,6,0.49
7091,1356,24,6,0.49
7092,1356,25,6,0.49
7093,1356,26,6,0.49
7094,1356,27,6,0.4
7095,1356,28,6,0.44
7096,1356,29,6,0.4
7097,1356,30,6,0.44
7098,1356,31,6,0.4
8463,1356,1,7,
8464,1356,2,7,
8465,1356,3,7,
8466,1356,4,7,
8467,1356,5,7,
8468,1356,6,7,
8469,1356,7,7,
8470,1356,8,7,
8471,1356,9,7,
8472,1356,10,7,
8473,1356,11,7,
8474,1356,12,7,
8475,1356,13,7,
8476,1356,14,7,
8477,1356,15,7,
8478,1356,16,7,
8479,1356,17,7,
8480,1356,18,7,
8481,1356,19,7,
8482,1356,20,7,
8483,1356,21,7,
8484,1356,22,7,
8485,1356,23,7,
8486,1356,24,7,
8487,1356,25,7,
8488,1356,26,7,1.85
8489,1356,27,7,1.93
8490,1356,28,7,1.93
8491,1356,29,7,1.64
8492,1356,30,7,1.64
8493,1356,31,7,
9858,1356,1,8,1.2
9859,1356,2,8,1.2
9860,1356,3,8,1.14
9861,1356,4,8,1.14
9862,1356,5,8,1.14
9863,1356,6,8,1.2
9864,1356,7,8,1.2
9865,1356,8,8,1.2
9866,1356,9,8,1.2
9867,1356,10,8,1.26
9868,1356,11,8,1.32
9869,1356,12,8,1.38
9870,1356,13,8,1.32
9871,1356,14,8,1.38
9872,1356,15,8,1.32
9873,1356,16,8,1.38
9874,1356,17,8,1.44
9875,1356,18,8,1.44
9876,1356,19,8,1.32
9877,1356,20,8,1.5
9878,1356,21,8,1.57
9879,1356,22,8,1.57
9880,1356,23,8,1.64
9881,1356,24,8,1.71
9882,1356,25,8,1.71
9883,1356,26,8,1.85
9884,1356,27,8,1.93
9885,1356,28,8,1.93
9886,1356,29,8,1.93
9887,1356,30,8,1.85
9888,1356,31,8,
11253,1356,1,9,2.0
11254,1356,2,9,1.93
11255,1356,3,9,2.08
11256,1356,4,9,2.0
11257,1356,5,9,2.08
11258,1356,6,9,2.08
11259,1356,7,9,2.15
11260,1356,8,9,2.08
11261,1356,9,9,2.08
11262,1356,10,9,2.0
11263,1356,11,9,2.08
11264,1356,12,9,2.08
11265,1356,13,9,2.15
11266,1356,14,9,2.24
11267,1356,15,9,2.15
11268,1356,16,9,2.15
11269,1356,17,9,2.15
11270,1356,18,9,2.08
11271,1356,19,9,2.08
11272,1356,20,9,2.15
11273,1356,21,9,2.15
11274,1356,22,9,2.15
11275,1356,23,9,2.15
11276,1356,24,9,2.24
11277,1356,25,9,2.24
11278,1356,26,9,2.24
11279,1356,27,9,2.08
11280,1356,28,9,2.15
11281,1356,29,9,2.34
11282,1356,30,9,2.34
11283,1356,31,9,
12648,1356,1,10,2.44
12649,1356,2,10,2.54
12650,1356,3,10,2.34
12651,1356,4,10,2.34
12652,1356,5,10,2.24
12653,1356,6,10,2.34
12654,1356,7,10,2.15
12655,1356,8,10,2.24
12656,1356,9,10,2.15
12657,1356,10,10,2.15
12658,1356,11,10,2.24
12659,1356,12,10,2.15
12660,1356,13,10,2.44
12661,1356,14,10,2.84
12662,1356,15,10,2.34
12663,1356,16,10,2.15
12664,1356,17,10,2.34
12665,1356,18,10,2.24
12666,1356,19,10,2.34
12667,1356,20,10,2.34
12668,1356,21,10,2.34
12669,1356,22,10,2.34
12670,1356,23,10,2.24
12671,1356,24,10,2.24
12672,1356,25,10,2.24
12673,1356,26,10,2.34
12674,1356,27,10,2.15
12675,1356,28,10,2.24
12676,1356,29,10,2.24
12677,1356,30,10,2.15
12678,1356,31,10,
14043,1356,1,11,2.24
14044,1356,2,11,2.24
14045,1356,3,11,2.15
14046,1356,4,11,2.24
14047,1356,5,11,2.15
14048,1356,6,11,2.34
14049,1356,7,11,2.24
14050,1356,8,11,2.24
14051,1356,9,11,2.24
14052,1356,10,11,2.15
14053,1356,11,11,2.24
14054,1356,12,11,2.24
14055,1356,13,11,2.34
14056,1356,14,11,2.54
14057,1356,15,11,2.54
14058,1356,16,11,2.44
14059,1356,17,11,2.54
14060,1356,18,11,2.54
14061,1356,19,11,2.54
14062,1356,20,11,2.54
14063,1356,21,11,2.64
14064,1356,22,11,2.54
14065,1356,23,11,2.64
14066,1356,24,11,2.54
14067,1356,25,11,2.64
14068,1356,26,11,2.64
14069,1356,27,11,2.74
14070,1356,28,11,3.04
14071,1356,29,11,3.14
14072,1356,30,11,2.94
14073,1356,31,11,
15438,1356,1,12,3.04
15439,1356,2,12,3.14
15440,1356,3,12,3.04
15441,1356,4,12,3.14
15442,1356,5,12,3.14
15443,1356,6,12,3.04
15444,1356,7,12,2.94
15445,1356,8,12,2.94
15446,1356,9,12,3.04
15447,1356,10,12,3.04
15448,1356,11,12,3.04
15449,1356,12,12,3.04
15450,1356,13,12,3.04
15451,1356,14,12,3.04
15452,1356,15,12,3.04
15453,1356,16,12,3.04
15454,1356,17,12,2.94
15455,1356,18,12,2.94
15456,1356,19,12,3.04
15457,1356,20,12,3.14
15458,1356,21,12,3.75
15459,1356,22,12,3.41
15460,1356,23,12,3.58
15461,1356,24,12,3.58
15462,1356,25,12,3.75
15463,1356,26,12,3.58
15464,1356,27,12,3.41
15465,1356,28,12,3.14
15466,1356,29,12,3.24
15467,1356,30,12,
15468,1356,31,12,
124,1357,1,1,2.97
125,1357,2,1,3.41
126,1357,3,1,3.41
127,1357,4,1,3.65
128,1357,5,1,3.41
129,1357,6,1,3.9
130,1357,7,1,5.0
131,1357,8,1,5.0
132,1357,9,1,5.0
133,1357,10,1,4.14
134,1357,11,1,3.41
135,1357,12,1,3.65
136,1357,13,1,3.65
137,1357,14,1,4.14
138,1357,15,1,6.95
139,1357,16,1,8.48
140,1357,17,1,4.65
141,1357,18,1,8.48
142,1357,19,1,8.91
143,1357,20,1,9.75
144,1357,21,1,8.91
145,1357,22,1,8.48
146,1357,23,1,6.95
147,1357,24,1,7.64
148,1357,25,1,10.6
149,1357,26,1,11.18
150,1357,27,1,8.48
151,1357,28,1,8.91
152,1357,29,1,7.3
153,1357,30,1,7.64
154,1357,31,1,7.3
1519,1357,1,2,7.64
1520,1357,2,2,8.06
1521,1357,3,2,8.06
1522,1357,4,2,7.3
1523,1357,5,2,7.64
1524,1357,6,2,7.64
1525,1357,7,2,7.3
1526,1357,8,2,6.95
1527,1357,9,2,5.92
1528,1357,10,2,5.31
1529,1357,11,2,5.31
1530,1357,12,2,5.61
1531,1357,13,2,5.92
1532,1357,14,2,5.61
1533,1357,15,2,5.92
1534,1357,16,2,9.75
1535,1357,17,2,6.95
1536,1357,18,2,8.06
1537,1357,19,2,8.48
1538,1357,20,2,7.64
1539,1357,21,2,6.95
1540,1357,22,2,6.26
1541,1357,23,2,8.48
1542,1357,24,2,7.3
1543,1357,25,2,6.26
1544,1357,26,2,5.92
1545,1357,27,2,5.92
1546,1357,28,2,5.31
1547,1357,29,2,4.39
1548,1357,30,2,4.14
1549,1357,31,2,3.65
2914,1357,1,3,3.9
2915,1357,2,3,2.22
2916,1357,3,3,0.95
2917,1357,4,3,0.72
2918,1357,5,3,0.59
2919,1357,6,3,0.38
2920,1357,7,3,7.97
2921,1357,8,3,6.61
2922,1357,9,3,5.0
2923,1357,10,3,3.41
2924,1357,11,3,6.95
2925,1357,12,3,5.31
2926,1357,13,3,3.41
2927,1357,14,3,3.41
2928,1357,15,3,2.78
2929,1357,16,3,2.22
2930,1357,17,3,1.82
2931,1357,18,3,1.55
2932,1357,19,3,1.55
2933,1357,20,3,1.03
2934,1357,21,3,0.64
2935,1357,22,3,0.35
2936,1357,23,3,0.32
2937,1357,24,3,0.22
2938,1357,25,3,0.18
2939,1357,26,3,0.95
2940,1357,27,3,1.68
2941,1357,28,3,0.72
2942,1357,29,3,4.7
2943,1357,30,3,12.1
2944,1357,31,3,3.9
4309,1357,1,4,4.39
4310,1357,2,4,3.9
4311,1357,3,4,4.7
4312,1357,4,4,3.65
4313,1357,5,4,2.22
4314,1357,6,4,2.09
4315,1357,7,4,1.34
4316,1357,8,4,0.72
4317,1357,9,4,0.54
4318,1357,10,4,0.38
4319,1357,11,4,0.32
4320,1357,12,4,0.32
4321,1357,13,4,0.28
4322,1357,14,4,0.28
4323,1357,15,4,0.18
4324,1357,16,4,0.2
4325,1357,17,4,0.2
4326,1357,18,4,0.15
4327,1357,19,4,0.15
4328,1357,20,4,0.13
4329,1357,21,4,0.11
4330,1357,22,4,0.11
4331,1357,23,4,0.11
4332,1357,24,4,0.11
4333,1357,25,4,0.13
4334,1357,26,4,0.11
4335,1357,27,4,0.11
4336,1357,28,4,0.11
4337,1357,29,4,0.1
4338,1357,30,4,0.11
4339,1357,31,4,0.1
5704,1357,1,5,0.1
5705,1357,2,5,0.11
5706,1357,3,5,0.1
5707,1357,4,5,0.11
5708,1357,5,5,0.1
5709,1357,6,5,0.1
5710,1357,7,5,0.1
5711,1357,8,5,0.11
5712,1357,9,5,0.11
5713,1357,10,5,0.11
5714,1357,11,5,0.11
5715,1357,12,5,0.1
5716,1357,13,5,0.11
5717,1357,14,5,0.11
5718,1357,15,5,0.11
5719,1357,16,5,0.1
5720,1357,17,5,0.11
5721,1357,18,5,0.1
5722,1357,19,5,0.13
5723,1357,20,5,0.18
5724,1357,21,5,0.2
5725,1357,22,5,0.22
5726,1357,23,5,0.2
5727,1357,24,5,0.18
5728,1357,25,5,0.2
5729,1357,26,5,0.2
5730,1357,27,5,0.18
5731,1357,28,5,0.2
5732,1357,29,5,0.2
5733,1357,30,5,0.22
5734,1357,31,5,0.2
7099,1357,1,6,0.2
7100,1357,2,6,0.2
7101,1357,3,6,0.22
7102,1357,4,6,0.22
7103,1357,5,6,0.2
7104,1357,6,6,0.2
7105,1357,7,6,0.2
7106,1357,8,6,0.2
7107,1357,9,6,0.2
7108,1357,10,6,0.2
7109,1357,11,6,0.2
7110,1357,12,6,0.2
7111,1357,13,6,0.2
7112,1357,14,6,0.2
7113,1357,15,6,0.2
7114,1357,16,6,0.2
7115,1357,17,6,0.2
7116,1357,18,6,0.2
7117,1357,19,6,0.2
7118,1357,20,6,0.18
7119,1357,21,6,0.18
7120,1357,22,6,0.2
7121,1357,23,6,0.2
7122,1357,24,6,0.2
7123,1357,25,6,0.2
7124,1357,26,6,0.18
7125,1357,27,6,0.18
7126,1357,28,6,0.18
7127,1357,29,6,0.18
7128,1357,30,6,0.15
7129,1357,31,6,0.15
8494,1357,1,7,0.59
8495,1357,2,7,0.59
8496,1357,3,7,0.59
8497,1357,4,7,0.59
8498,1357,5,7,0.59
8499,1357,6,7,0.64
8500,1357,7,7,0.64
8501,1357,8,7,0.59
8502,1357,9,7,0.64
8503,1357,10,7,0.59
8504,1357,11,7,0.59
8505,1357,12,7,0.59
8506,1357,13,7,0.59
8507,1357,14,7,0.59
8508,1357,15,7,0.59
8509,1357,16,7,0.59
8510,1357,17,7,0.59
8511,1357,18,7,0.59
8512,1357,19,7,0.59
8513,1357,20,7,0.59
8514,1357,21,7,0.59
8515,1357,22,7,0.59
8516,1357,23,7,0.59
8517,1357,24,7,0.59
8518,1357,25,7,0.59
8519,1357,26,7,0.54
8520,1357,27,7,0.54
8521,1357,28,7,0.59
8522,1357,29,7,0.59
8523,1357,30,7,0.69
8524,1357,31,7,
9889,1357,1,8,0.59
9890,1357,2,8,0.54
9891,1357,3,8,0.59
9892,1357,4,8,0.79
9893,1357,5,8,0.89
9894,1357,6,8,0.94
9895,1357,7,8,0.94
9896,1357,8,8,0.94
9897,1357,9,8,0.89
9898,1357,10,8,0.84
9899,1357,11,8,0.89
9900,1357,12,8,0.94
9901,1357,13,8,1.04
9902,1357,14,8,1.04
9903,1357,15,8,1.04
9904,1357,16,8,1.04
9905,1357,17,8,1.04
9906,1357,18,8,1.09
9907,1357,19,8,1.09
9908,1357,20,8,1.14
9909,1357,21,8,1.38
9910,1357,22,8,1.38
9911,1357,23,8,1.38
9912,1357,24,8,1.44
9913,1357,25,8,1.38
9914,1357,26,8,1.57
9915,1357,27,8,1.78
9916,1357,28,8,1.78
9917,1357,29,8,1.85
9918,1357,30,8,1.78
9919,1357,31,8,
11284,1357,1,9,1.85
11285,1357,2,9,1.78
11286,1357,3,9,1.78
11287,1357,4,9,1.78
11288,1357,5,9,1.85
11289,1357,6,9,1.93
11290,1357,7,9,2.15
11291,1357,8,9,2.15
11292,1357,9,9,2.25
11293,1357,10,9,2.15
11294,1357,11,9,1.34
11295,1357,12,9,1.55
11296,1357,13,9,1.55
11297,1357,14,9,1.68
11298,1357,15,9,1.55
11299,1357,16,9,1.55
11300,1357,17,9,1.55
11301,1357,18,9,1.68
11302,1357,19,9,1.55
11303,1357,20,9,1.68
11304,1357,21,9,1.68
11305,1357,22,9,1.68
11306,1357,23,9,1.82
11307,1357,24,9,1.95
11308,1357,25,9,2.09
11309,1357,26,9,1.95
11310,1357,27,9,1.95
11311,1357,28,9,1.82
11312,1357,29,9,1.95
11313,1357,30,9,1.68
11314,1357,31,9,
12679,1357,1,10,1.68
12680,1357,2,10,1.82
12681,1357,3,10,1.68
12682,1357,4,10,1.82
12683,1357,5,10,1.82
12684,1357,6,10,1.95
12685,1357,7,10,1.82
12686,1357,8,10,1.95
12687,1357,9,10,1.95
12688,1357,10,10,1.82
12689,1357,11,10,1.95
12690,1357,12,10,1.95
12691,1357,13,10,1.95
12692,1357,14,10,1.95
12693,1357,15,10,1.95
12694,1357,16,10,1.95
12695,1357,17,10,1.95
12696,1357,18,10,1.95
12697,1357,19,10,1.82
12698,1357,20,10,1.82
12699,1357,21,10,1.82
12700,1357,22,10,1.68
12701,1357,23,10,1.68
12702,1357,24,10,1.68
12703,1357,25,10,1.68
12704,1357,26,10,1.68
12705,1357,27,10,1.68
12706,1357,28,10,1.82
12707,1357,29,10,1.95
12708,1357,30,10,1.95
12709,1357,31,10,
14074,1357,1,11,1.95
14075,1357,2,11,2.09
14076,1357,3,11,1.95
14077,1357,4,11,1.82
14078,1357,5,11,1.95
14079,1357,6,11,1.82
14080,1357,7,11,1.82
14081,1357,8,11,1.82
14082,1357,9,11,2.09
14083,1357,10,11,1.95
14084,1357,11,11,2.09
14085,1357,12,11,2.09
14086,1357,13,11,2.09
14087,1357,14,11,2.41
14088,1357,15,11,2.22
14089,1357,16,11,2.41
14090,1357,17,11,2.22
14091,1357,18,11,2.22
14092,1357,19,11,2.41
14093,1357,20,11,2.41
14094,1357,21,11,2.6
14095,1357,22,11,2.09
14096,1357,23,11,2.22
14097,1357,24,11,2.6
14098,1357,25,11,2.41
14099,1357,26,11,2.41
14100,1357,27,11,2.41
14101,1357,28,11,2.22
14102,1357,29,11,2.41
14103,1357,30,11,2.22
14104,1357,31,11,
15469,1357,1,12,2.41
15470,1357,2,12,2.22
15471,1357,3,12,2.41
15472,1357,4,12,2.41
15473,1357,5,12,2.22
15474,1357,6,12,2.41
15475,1357,7,12,2.41
15476,1357,8,12,2.41
15477,1357,9,12,2.41
15478,1357,10,12,2.41
15479,1357,11,12,2.22
15480,1357,12,12,2.41
15481,1357,13,12,2.22
15482,1357,14,12,2.41
15483,1357,15,12,2.22
15484,1357,16,12,2.6
15485,1357,17,12,2.6
15486,1357,18,12,2.6
15487,1357,19,12,2.6
15488,1357,20,12,2.41
15489,1357,21,12,2.6
15490,1357,22,12,2.41
15491,1357,23,12,2.6
15492,1357,24,12,2.41
15493,1357,25,12,2.22
15494,1357,26,12,2.41
15495,1357,27,12,2.6
15496,1357,28,12,2.6
15497,1357,29,12,2.78
15498,1357,30,12,
15499,1357,31,12,
155,1358,1,1,2.19
156,1358,2,1,2.02
157,1358,3,1,1.89
158,1358,4,1,2.02
159,1358,5,1,2.35
160,1358,6,1,2.52
161,1358,7,1,3.27
162,1358,8,1,3.27
163,1358,9,1,3.69
164,1358,10,1,3.69
165,1358,11,1,5.82
166,1358,12,1,3.9
167,1358,13,1,4.41
168,1358,14,1,16.28
169,1358,15,1,16.44
170,1358,16,1,12.63
171,1358,17,1,9.66
172,1358,18,1,8.36
173,1358,19,1,8.36
174,1358,20,1,8.36
175,1358,21,1,11.56
176,1358,22,1,16.1
177,1358,23,1,15.14
178,1358,24,1,10.56
179,1358,25,1,8.36
180,1358,26,1,7.19
181,1358,27,1,6.8
182,1358,28,1,5.5
183,1358,29,1,6.15
184,1358,30,1,4.66
185,1358,31,1,4.41
1550,1358,1,2,4.41
1551,1358,2,2,4.66
1552,1358,3,2,6.15
1553,1358,4,2,6.47
1554,1358,5,2,6.15
1555,1358,6,2,6.47
1556,1358,7,2,5.17
1557,1358,8,2,5.5
1558,1358,9,2,7.19
1559,1358,10,2,10.11
1560,1358,11,2,8.75
1561,1358,12,2,7.58
1562,1358,13,2,6.8
1563,1358,14,2,6.47
1564,1358,15,2,6.15
1565,1358,16,2,6.47
1566,1358,17,2,6.15
1567,1358,18,2,6.15
1568,1358,19,2,6.15
1569,1358,20,2,6.15
1570,1358,21,2,5.82
1571,1358,22,2,5.5
1572,1358,23,2,5.5
1573,1358,24,2,5.5
1574,1358,25,2,4.92
1575,1358,26,2,3.9
1576,1358,27,2,3.48
1577,1358,28,2,3.06
1578,1358,29,2,2.52
1579,1358,30,2,1.76
1580,1358,31,2,1.37
2945,1358,1,3,1.37
2946,1358,2,3,0.73
2947,1358,3,3,0.36
2948,1358,4,3,0.36
2949,1358,5,3,0.14
2950,1358,6,3,0.14
2951,1358,7,3,0.14
2952,1358,8,3,0.14
2953,1358,9,3,0.07
2954,1358,10,3,0.07
2955,1358,11,3,0.14
2956,1358,12,3,0.14
2957,1358,13,3,0.07
2958,1358,14,3,0.14
2959,1358,15,3,
2960,1358,16,3,
2961,1358,17,3,0.07
2962,1358,18,3,0.07
2963,1358,19,3,
2964,1358,20,3,
2965,1358,21,3,
2966,1358,22,3,
2967,1358,23,3,
2968,1358,24,3,
2969,1358,25,3,
2970,1358,26,3,
2971,1358,27,3,1.15
2972,1358,28,3,4.14
2973,1358,29,3,0.64
2974,1358,30,3,0.22
2975,1358,31,3,0.14
4340,1358,1,4,0.14
4341,1358,2,4,0.14
4342,1358,3,4,
4343,1358,4,4,
4344,1358,5,4,
4345,1358,6,4,
4346,1358,7,4,
4347,1358,8,4,
4348,1358,9,4,
4349,1358,10,4,
4350,1358,11,4,0.07
4351,1358,12,4,0.07
4352,1358,13,4,
4353,1358,14,4,
4354,1358,15,4,
4355,1358,16,4,
4356,1358,17,4,
4357,1358,18,4,
4358,1358,19,4,
4359,1358,20,4,
4360,1358,21,4,
4361,1358,22,4,
4362,1358,23,4,
4363,1358,24,4,
4364,1358,25,4,
4365,1358,26,4,
4366,1358,27,4,
4367,1358,28,4,
4368,1358,29,4,
4369,1358,30,4,
4370,1358,31,4,
5735,1358,1,5,
5736,1358,2,5,
5737,1358,3,5,
5738,1358,4,5,0.07
5739,1358,5,5,0.07
5740,1358,6,5,0.07
5741,1358,7,5,0.07
5742,1358,8,5,
5743,1358,9,5,
5744,1358,10,5,0.07
5745,1358,11,5,
5746,1358,12,5,
5747,1358,13,5,
5748,1358,14,5,
5749,1358,15,5,
5750,1358,16,5,
5751,1358,17,5,
5752,1358,18,5,
5753,1358,19,5,
5754,1358,20,5,
5755,1358,21,5,
5756,1358,22,5,0.07
5757,1358,23,5,0.07
5758,1358,24,5,
5759,1358,25,5,
5760,1358,26,5,
5761,1358,27,5,
5762,1358,28,5,
5763,1358,29,5,
5764,1358,30,5,
5765,1358,31,5,
7130,1358,1,6,
7131,1358,2,6,
7132,1358,3,6,
7133,1358,4,6,
7134,1358,5,6,
7135,1358,6,6,
7136,1358,7,6,
7137,1358,8,6,
7138,1358,9,6,
7139,1358,10,6,
7140,1358,11,6,
7141,1358,12,6,
7142,1358,13,6,
7143,1358,14,6,
7144,1358,15,6,
7145,1358,16,6,
7146,1358,17,6,
7147,1358,18,6,
7148,1358,19,6,
7149,1358,20,6,
7150,1358,21,6,
7151,1358,22,6,
7152,1358,23,6,
7153,1358,24,6,
7154,1358,25,6,
7155,1358,26,6,
7156,1358,27,6,
7157,1358,28,6,
7158,1358,29,6,
7159,1358,30,6,
7160,1358,31,6,
8525,1358,1,7,0.18
8526,1358,2,7,0.18
8527,1358,3,7,0.18
8528,1358,4,7,0.18
8529,1358,5,7,0.18
8530,1358,6,7,0.18
8531,1358,7,7,0.22
8532,1358,8,7,0.2
8533,1358,9,7,0.18
8534,1358,10,7,0.18
