,sal,rooz,Month,roozeh_Debi
10692,1363,29,10,1.22
10693,1363,30,10,1.22
10694,1363,31,10,
11842,1363,1,11,1.22
11843,1363,2,11,1.22
11844,1363,3,11,1.22
11845,1363,4,11,1.22
11846,1363,5,11,1.36
11847,1363,6,11,1.36
11848,1363,7,11,1.36
11849,1363,8,11,1.22
11850,1363,9,11,1.36
11851,1363,10,11,1.22
11852,1363,11,11,1.22
11853,1363,12,11,1.22
11854,1363,13,11,1.36
11855,1363,14,11,1.36
11856,1363,15,11,1.36
11857,1363,16,11,1.36
11858,1363,17,11,1.36
11859,1363,18,11,1.22
11860,1363,19,11,1.22
11861,1363,20,11,1.36
11862,1363,21,11,1.22
11863,1363,22,11,1.36
11864,1363,23,11,1.64
11865,1363,24,11,1.36
11866,1363,25,11,1.5
11867,1363,26,11,1.5
11868,1363,27,11,1.5
11869,1363,28,11,1.64
11870,1363,29,11,1.64
11871,1363,30,11,1.5
11872,1363,31,11,
13020,1363,1,12,1.5
13021,1363,2,12,1.08
13022,1363,3,12,0.94
13023,1363,4,12,1.08
13024,1363,5,12,1.22
13025,1363,6,12,0.94
13026,1363,7,12,0.94
13027,1363,8,12,0.94
13028,1363,9,12,1.08
13029,1363,10,12,0.94
13030,1363,11,12,1.08
13031,1363,12,12,1.08
13032,1363,13,12,0.94
13033,1363,14,12,1.08
13034,1363,15,12,0.8
13035,1363,16,12,0.8
13036,1363,17,12,1.08
13037,1363,18,12,0.94
13038,1363,19,12,0.94
13039,1363,20,12,0.94
13040,1363,21,12,0.8
13041,1363,22,12,0.94
13042,1363,23,12,0.8
13043,1363,24,12,0.94
13044,1363,25,12,1.08
13045,1363,26,12,0.94
13046,1363,27,12,0.8
13047,1363,28,12,1.08
13048,1363,29,12,2.44
13049,1363,30,12,
13050,1363,31,12,
93,1364,1,1,1.94
94,1364,2,1,2.05
95,1364,3,1,1.94
96,1364,4,1,2.16
97,1364,5,1,2.38
98,1364,6,1,2.38
99,1364,7,1,2.49
100,1364,8,1,2.88
101,1364,9,1,3.02
102,1364,10,1,3.16
103,1364,11,1,20.12
104,1364,12,1,7.83
105,1364,13,1,6.69
106,1364,14,1,6.69
107,1364,15,1,6.35
108,1364,16,1,6.35
109,1364,17,1,5.67
110,1364,18,1,4.75
111,1364,19,1,3.86
112,1364,20,1,5.05
113,1364,21,1,4.2
114,1364,22,1,4.45
115,1364,23,1,4.3
116,1364,24,1,4.0
117,1364,25,1,4.15
118,1364,26,1,4.13
119,1364,27,1,4.6
120,1364,28,1,5.84
121,1364,29,1,4.75
122,1364,30,1,4.15
123,1364,31,1,3.86
1271,1364,1,2,3.86
1272,1364,2,2,3.58
1273,1364,3,2,3.72
1274,1364,4,2,3.58
1275,1364,5,2,3.58
1276,1364,6,2,3.58
1277,1364,7,2,3.72
1278,1364,8,2,4.15
1279,1364,9,2,3.58
1280,1364,10,2,4.0
1281,1364,11,2,6.18
1282,1364,12,2,5.5
1283,1364,13,2,4.45
1284,1364,14,2,4.0
1285,1364,15,2,3.86
1286,1364,16,2,3.72
1287,1364,17,2,3.72
1288,1364,18,2,3.16
1289,1364,19,2,3.02
1290,1364,20,2,3.3
1291,1364,21,2,2.6
1292,1364,22,2,2.27
1293,1364,23,2,2.16
1294,1364,24,2,2.16
1295,1364,25,2,1.94
1296,1364,26,2,1.94
1297,1364,27,2,1.72
1298,1364,28,2,1.05
1299,1364,29,2,0.96
1300,1364,30,2,0.96
1301,1364,31,2,1.23
2449,1364,1,3,3.16
2450,1364,2,3,2.27
2451,1364,3,3,1.83
2452,1364,4,3,1.61
2453,1364,5,3,1.41
2454,1364,6,3,1.23
2455,1364,7,3,1.14
2456,1364,8,3,0.87
2457,1364,9,3,0.69
2458,1364,10,3,0.6
2459,1364,11,3,0.6
2460,1364,12,3,0.6
2461,1364,13,3,0.52
2462,1364,14,3,0.52
2463,1364,15,3,0.6
2464,1364,16,3,0.6
2465,1364,17,3,0.52
2466,1364,18,3,0.44
2467,1364,19,3,2.15
2468,1364,20,3,2.74
2469,1364,21,3,1.61
2470,1364,22,3,1.32
2471,1364,23,3,0.87
2472,1364,24,3,0.69
2473,1364,25,3,0.52
2474,1364,26,3,0.52
2475,1364,27,3,1.5
2476,1364,28,3,5.05
2477,1364,29,3,13.98
2478,1364,30,3,13.56
2479,1364,31,3,4.3
3627,1364,1,4,2.74
3628,1364,2,4,2.74
3629,1364,3,4,2.74
3630,1364,4,4,2.49
3631,1364,5,4,2.16
3632,1364,6,4,1.61
3633,1364,7,4,0.96
3634,1364,8,4,0.78
3635,1364,9,4,0.69
3636,1364,10,4,0.6
3637,1364,11,4,0.52
3638,1364,12,4,0.52
3639,1364,13,4,0.55
3640,1364,14,4,0.36
3641,1364,15,4,0.28
3642,1364,16,4,0.28
3643,1364,17,4,0.28
3644,1364,18,4,0.2
3645,1364,19,4,0.2
3646,1364,20,4,0.08
3647,1364,21,4,
3648,1364,22,4,
3649,1364,23,4,
3650,1364,24,4,
3651,1364,25,4,
3652,1364,26,4,
3653,1364,27,4,
3654,1364,28,4,
3655,1364,29,4,
3656,1364,30,4,
3657,1364,31,4,
4805,1364,1,5,
4806,1364,2,5,
4807,1364,3,5,
4808,1364,4,5,
4809,1364,5,5,
4810,1364,6,5,
4811,1364,7,5,
4812,1364,8,5,
4813,1364,9,5,
4814,1364,10,5,
4815,1364,11,5,
4816,1364,12,5,
4817,1364,13,5,
4818,1364,14,5,
4819,1364,15,5,
4820,1364,16,5,
4821,1364,17,5,
4822,1364,18,5,
4823,1364,19,5,
4824,1364,20,5,
4825,1364,21,5,
4826,1364,22,5,
4827,1364,23,5,
4828,1364,24,5,
4829,1364,25,5,
4830,1364,26,5,
4831,1364,27,5,
4832,1364,28,5,
4833,1364,29,5,
4834,1364,30,5,
4835,1364,31,5,
5983,1364,1,6,
5984,1364,2,6,
5985,1364,3,6,
5986,1364,4,6,
5987,1364,5,6,
5988,1364,6,6,
5989,1364,7,6,
5990,1364,8,6,
5991,1364,9,6,
5992,1364,10,6,
5993,1364,11,6,
5994,1364,12,6,
5995,1364,13,6,
5996,1364,14,6,
5997,1364,15,6,
5998,1364,16,6,
5999,1364,17,6,
6000,1364,18,6,
6001,1364,19,6,
6002,1364,20,6,
6003,1364,21,6,
6004,1364,22,6,
6005,1364,23,6,
6006,1364,24,6,
6007,1364,25,6,
6008,1364,26,6,
6009,1364,27,6,
6010,1364,28,6,
6011,1364,29,6,
6012,1364,30,6,
6013,1364,31,6,
7161,1364,1,7,0.08
7162,1364,2,7,0.08
7163,1364,3,7,0.08
7164,1364,4,7,0.08
7165,1364,5,7,0.08
7166,1364,6,7,0.08
7167,1364,7,7,0.08
7168,1364,8,7,0.28
7169,1364,9,7,0.28
7170,1364,10,7,0.28
7171,1364,11,7,0.2
7172,1364,12,7,0.2
7173,1364,13,7,0.25
7174,1364,14,7,0.28
7175,1364,15,7,0.36
7176,1364,16,7,0.28
7177,1364,17,7,0.28
7178,1364,18,7,0.36
7179,1364,19,7,0.36
7180,1364,20,7,0.87
7181,1364,21,7,0.78
7182,1364,22,7,0.69
7183,1364,23,7,0.78
7184,1364,24,7,0.69
7185,1364,25,7,0.6
7186,1364,26,7,0.6
7187,1364,27,7,0.6
7188,1364,28,7,0.6
7189,1364,29,7,0.6
7190,1364,30,7,0.69
7191,1364,31,7,
8339,1364,1,8,0.69
8340,1364,2,8,0.69
8341,1364,3,8,0.6
8342,1364,4,8,0.6
8343,1364,5,8,0.78
8344,1364,6,8,0.78
8345,1364,7,8,0.6
8346,1364,8,8,0.69
8347,1364,9,8,0.69
8348,1364,10,8,0.69
8349,1364,11,8,0.6
8350,1364,12,8,0.69
8351,1364,13,8,0.69
8352,1364,14,8,0.52
8353,1364,15,8,0.44
8354,1364,16,8,0.36
8355,1364,17,8,0.44
8356,1364,18,8,0.36
8357,1364,19,8,0.36
8358,1364,20,8,0.6
8359,1364,21,8,1.05
8360,1364,22,8,0.96
8361,1364,23,8,1.05
8362,1364,24,8,1.14
8363,1364,25,8,0.96
8364,1364,26,8,1.05
8365,1364,27,8,0.96
8366,1364,28,8,1.05
8367,1364,29,8,1.14
8368,1364,30,8,0.96
8369,1364,31,8,
9517,1364,1,9,0.6
9518,1364,2,9,0.69
9519,1364,3,9,0.78
9520,1364,4,9,0.69
9521,1364,5,9,0.87
9522,1364,6,9,0.78
9523,1364,7,9,0.78
9524,1364,8,9,0.78
9525,1364,9,9,0.78
9526,1364,10,9,0.78
9527,1364,11,9,0.78
9528,1364,12,9,0.69
9529,1364,13,9,0.78
9530,1364,14,9,0.78
9531,1364,15,9,0.69
9532,1364,16,9,0.69
9533,1364,17,9,0.69
9534,1364,18,9,0.78
9535,1364,19,9,0.78
9536,1364,20,9,0.78
9537,1364,21,9,0.78
9538,1364,22,9,0.78
9539,1364,23,9,0.69
9540,1364,24,9,0.78
9541,1364,25,9,0.69
9542,1364,26,9,0.78
9543,1364,27,9,0.69
9544,1364,28,9,0.69
9545,1364,29,9,0.78
9546,1364,30,9,0.69
9547,1364,31,9,
10695,1364,1,10,0.78
10696,1364,2,10,0.69
10697,1364,3,10,0.69
10698,1364,4,10,0.78
10699,1364,5,10,0.69
10700,1364,6,10,0.87
10701,1364,7,10,1.05
10702,1364,8,10,0.69
10703,1364,9,10,1.05
10704,1364,10,10,1.05
10705,1364,11,10,0.96
10706,1364,12,10,0.78
10707,1364,13,10,0.78
10708,1364,14,10,0.87
10709,1364,15,10,0.78
10710,1364,16,10,0.78
10711,1364,17,10,0.69
10712,1364,18,10,0.78
10713,1364,19,10,0.69
10714,1364,20,10,0.78
10715,1364,21,10,0.78
10716,1364,22,10,0.78
10717,1364,23,10,0.78
10718,1364,24,10,0.87
10719,1364,25,10,0.78
10720,1364,26,10,0.87
10721,1364,27,10,0.78
10722,1364,28,10,0.78
10723,1364,29,10,0.87
10724,1364,30,10,0.87
10725,1364,31,10,
11873,1364,1,11,0.87
11874,1364,2,11,0.87
11875,1364,3,11,0.78
11876,1364,4,11,0.87
11877,1364,5,11,0.87
11878,1364,6,11,0.87
11879,1364,7,11,0.87
11880,1364,8,11,0.87
11881,1364,9,11,0.78
11882,1364,10,11,0.78
11883,1364,11,11,0.78
11884,1364,12,11,0.78
11885,1364,13,11,0.78
11886,1364,14,11,0.78
11887,1364,15,11,0.87
11888,1364,16,11,0.87
11889,1364,17,11,0.87
11890,1364,18,11,0.87
11891,1364,19,11,0.87
11892,1364,20,11,0.87
11893,1364,21,11,0.87
11894,1364,22,11,0.96
11895,1364,23,11,0.96
11896,1364,24,11,0.96
11897,1364,25,11,0.96
11898,1364,26,11,0.96
11899,1364,27,11,1.05
11900,1364,28,11,1.05
11901,1364,29,11,1.05
11902,1364,30,11,1.05
11903,1364,31,11,
13051,1364,1,12,1.23
13052,1364,2,12,1.23
13053,1364,3,12,1.23
13054,1364,4,12,1.32
13055,1364,5,12,1.23
13056,1364,6,12,1.32
13057,1364,7,12,1.32
13058,1364,8,12,1.32
13059,1364,9,12,1.41
13060,1364,10,12,1.41
13061,1364,11,12,1.23
13062,1364,12,12,1.14
13063,1364,13,12,1.23
13064,1364,14,12,1.5
13065,1364,15,12,2.05
13066,1364,16,12,2.05
13067,1364,17,12,2.49
13068,1364,18,12,3.02
13069,1364,19,12,2.49
13070,1364,20,12,2.38
13071,1364,21,12,2.16
13072,1364,22,12,2.05
13073,1364,23,12,1.94
13074,1364,24,12,1.94
13075,1364,25,12,1.94
13076,1364,26,12,1.94
13077,1364,27,12,1.83
13078,1364,28,12,1.94
13079,1364,29,12,1.94
13080,1364,30,12,
13081,1364,31,12,
124,1365,1,1,
125,1365,2,1,
126,1365,3,1,
127,1365,4,1,
128,1365,5,1,
129,1365,6,1,
130,1365,7,1,
131,1365,8,1,
132,1365,9,1,
133,1365,10,1,
134,1365,11,1,
135,1365,12,1,
136,1365,13,1,
137,1365,14,1,
138,1365,15,1,
139,1365,16,1,
140,1365,17,1,
141,1365,18,1,
142,1365,19,1,
143,1365,20,1,
144,1365,21,1,
145,1365,22,1,
146,1365,23,1,
147,1365,24,1,
148,1365,25,1,
149,1365,26,1,
150,1365,27,1,
151,1365,28,1,
152,1365,29,1,
153,1365,30,1,
154,1365,31,1,
1302,1365,1,2,
1303,1365,2,2,
1304,1365,3,2,
1305,1365,4,2,
1306,1365,5,2,
1307,1365,6,2,
1308,1365,7,2,
1309,1365,8,2,
1310,1365,9,2,
1311,1365,10,2,
1312,1365,11,2,
1313,1365,12,2,
1314,1365,13,2,
1315,1365,14,2,
1316,1365,15,2,
1317,1365,16,2,
1318,1365,17,2,
1319,1365,18,2,
1320,1365,19,2,
1321,1365,20,2,
1322,1365,21,2,
1323,1365,22,2,
1324,1365,23,2,
1325,1365,24,2,
1326,1365,25,2,
1327,1365,26,2,
1328,1365,27,2,
1329,1365,28,2,
1330,1365,29,2,
1331,1365,30,2,
1332,1365,31,2,
2480,1365,1,3,
2481,1365,2,3,
2482,1365,3,3,
2483,1365,4,3,
2484,1365,5,3,
2485,1365,6,3,
2486,1365,7,3,
2487,1365,8,3,
2488,1365,9,3,
2489,1365,10,3,
2490,1365,11,3,
2491,1365,12,3,
2492,1365,13,3,
2493,1365,14,3,
2494,1365,15,3,
2495,1365,16,3,
2496,1365,17,3,
2497,1365,18,3,
2498,1365,19,3,
2499,1365,20,3,
2500,1365,21,3,
2501,1365,22,3,
2502,1365,23,3,
2503,1365,24,3,
2504,1365,25,3,
2505,1365,26,3,
2506,1365,27,3,
2507,1365,28,3,
2508,1365,29,3,
2509,1365,30,3,
2510,1365,31,3,
3658,1365,1,4,
3659,1365,2,4,
3660,1365,3,4,
3661,1365,4,4,
3662,1365,5,4,
3663,1365,6,4,
3664,1365,7,4,
3665,1365,8,4,
3666,1365,9,4,
3667,1365,10,4,
3668,1365,11,4,
3669,1365,12,4,
3670,1365,13,4,
3671,1365,14,4,
3672,1365,15,4,
3673,1365,16,4,
3674,1365,17,4,
3675,1365,18,4,
3676,1365,19,4,
3677,1365,20,4,
3678,1365,21,4,
3679,1365,22,4,
3680,1365,23,4,
3681,1365,24,4,
3682,1365,25,4,
3683,1365,26,4,
3684,1365,27,4,
3685,1365,28,4,
3686,1365,29,4,
3687,1365,30,4,
3688,1365,31,4,
4836,1365,1,5,
4837,1365,2,5,
4838,1365,3,5,
4839,1365,4,5,
4840,1365,5,5,
4841,1365,6,5,
4842,1365,7,5,
4843,1365,8,5,
4844,1365,9,5,
4845,1365,10,5,
4846,1365,11,5,
4847,1365,12,5,
4848,1365,13,5,
4849,1365,14,5,
4850,1365,15,5,
4851,1365,16,5,
4852,1365,17,5,
4853,1365,18,5,
4854,1365,19,5,
4855,1365,20,5,
4856,1365,21,5,
4857,1365,22,5,
4858,1365,23,5,
4859,1365,24,5,
4860,1365,25,5,
4861,1365,26,5,
4862,1365,27,5,
4863,1365,28,5,
4864,1365,29,5,
4865,1365,30,5,
4866,1365,31,5,
6014,1365,1,6,
6015,1365,2,6,
6016,1365,3,6,
6017,1365,4,6,
6018,1365,5,6,
6019,1365,6,6,
6020,1365,7,6,
6021,1365,8,6,
6022,1365,9,6,
6023,1365,10,6,
6024,1365,11,6,
6025,1365,12,6,
6026,1365,13,6,
6027,1365,14,6,
6028,1365,15,6,
6029,1365,16,6,
6030,1365,17,6,
6031,1365,18,6,
6032,1365,19,6,
6033,1365,20,6,
6034,1365,21,6,
6035,1365,22,6,
6036,1365,23,6,
6037,1365,24,6,
6038,1365,25,6,
6039,1365,26,6,
6040,1365,27,6,
6041,1365,28,6,
6042,1365,29,6,
6043,1365,30,6,
6044,1365,31,6,
7192,1365,1,7,
7193,1365,2,7,
7194,1365,3,7,
7195,1365,4,7,
7196,1365,5,7,
7197,1365,6,7,
7198,1365,7,7,0.12
7199,1365,8,7,0.12
7200,1365,9,7,0.12
7201,1365,10,7,0.12
7202,1365,11,7,0.12
7203,1365,12,7,0.12
7204,1365,13,7,0.12
7205,1365,14,7,0.15
7206,1365,15,7,0.15
7207,1365,16,7,0.19
7208,1365,17,7,0.19
7209,1365,18,7,0.19
7210,1365,19,7,0.23
7211,1365,20,7,0.23
7212,1365,21,7,0.23
7213,1365,22,7,0.23
7214,1365,23,7,0.28
7215,1365,24,7,0.28
7216,1365,25,7,0.28
7217,1365,26,7,0.28
7218,1365,27,7,0.28
7219,1365,28,7,0.28
7220,1365,29,7,0.28
7221,1365,30,7,0.32
7222,1365,31,7,0.32
8370,1365,1,8,0.32
8371,1365,2,8,0.32
8372,1365,3,8,0.36
8373,1365,4,8,0.36
8374,1365,5,8,0.36
8375,1365,6,8,0.4
8376,1365,7,8,0.4
8377,1365,8,8,0.4
8378,1365,9,8,0.4
8379,1365,10,8,0.44
8380,1365,11,8,0.44
8381,1365,12,8,0.49
8382,1365,13,8,0.49
8383,1365,14,8,0.53
8384,1365,15,8,0.57
8385,1365,16,8,0.57
8386,1365,17,8,0.71
8387,1365,18,8,0.57
8388,1365,19,8,0.57
8389,1365,20,8,0.64
8390,1365,21,8,0.78
8391,1365,22,8,0.78
8392,1365,23,8,0.98
8393,1365,24,8,0.91
8394,1365,25,8,1.05
8395,1365,26,8,1.12
8396,1365,27,8,1.12
8397,1365,28,8,1.26
8398,1365,29,8,1.26
8399,1365,30,8,1.26
8400,1365,31,8,1.26
9548,1365,1,9,1.39
9549,1365,2,9,1.26
9550,1365,3,9,1.19
9551,1365,4,9,1.19
9552,1365,5,9,1.19
9553,1365,6,9,1.19
9554,1365,7,9,1.26
9555,1365,8,9,1.26
9556,1365,9,9,1.39
9557,1365,10,9,1.39
9558,1365,11,9,1.39
9559,1365,12,9,1.39
9560,1365,13,9,1.39
9561,1365,14,9,1.26
9562,1365,15,9,1.19
9563,1365,16,9,0.98
9564,1365,17,9,0.98
9565,1365,18,9,0.98
9566,1365,19,9,0.98
9567,1365,20,9,0.98
9568,1365,21,9,0.91
9569,1365,22,9,0.91
9570,1365,23,9,0.91
9571,1365,24,9,0.91
9572,1365,25,9,0.91
9573,1365,26,9,0.91
9574,1365,27,9,0.91
9575,1365,28,9,0.85
9576,1365,29,9,0.85
9577,1365,30,9,0.85
9578,1365,31,9,0.85
10726,1365,1,10,0.91
10727,1365,2,10,0.91
10728,1365,3,10,0.91
10729,1365,4,10,0.91
10730,1365,5,10,0.91
10731,1365,6,10,1.12
10732,1365,7,10,0.98
10733,1365,8,10,0.91
10734,1365,9,10,0.91
10735,1365,10,10,0.91
10736,1365,11,10,0.91
10737,1365,12,10,0.85
10738,1365,13,10,0.85
10739,1365,14,10,0.78
10740,1365,15,10,0.78
10741,1365,16,10,0.78
10742,1365,17,10,0.78
10743,1365,18,10,0.78
10744,1365,19,10,0.78
10745,1365,20,10,0.78
10746,1365,21,10,0.78
10747,1365,22,10,0.78
10748,1365,23,10,0.78
10749,1365,24,10,0.78
10750,1365,25,10,0.78
10751,1365,26,10,0.78
10752,1365,27,10,0.78
10753,1365,28,10,0.78
10754,1365,29,10,0.85
10755,1365,30,10,0.85
10756,1365,31,10,0.85
11904,1365,1,11,0.85
11905,1365,2,11,0.85
11906,1365,3,11,0.82
11907,1365,4,11,0.85
11908,1365,5,11,0.82
11909,1365,6,11,0.91
11910,1365,7,11,0.91
11911,1365,8,11,0.91
11912,1365,9,11,0.91
11913,1365,10,11,0.91
11914,1365,11,11,1.05
11915,1365,12,11,1.19
11916,1365,13,11,1.26
11917,1365,14,11,1.26
11918,1365,15,11,2.14
11919,1365,16,11,1.89
11920,1365,17,11,1.89
11921,1365,18,11,1.51
11922,1365,19,11,1.39
11923,1365,20,11,1.26
11924,1365,21,11,1.26
11925,1365,22,11,1.26
11926,1365,23,11,1.26
11927,1365,24,11,1.19
11928,1365,25,11,1.19
11929,1365,26,11,1.19
11930,1365,27,11,1.19
11931,1365,28,11,1.19
11932,1365,29,11,1.19
11933,1365,30,11,1.19
11934,1365,31,11,1.19
13082,1365,1,12,1.26
13083,1365,2,12,1.12
13084,1365,3,12,1.12
13085,1365,4,12,1.12
13086,1365,5,12,1.12
13087,1365,6,12,1.91
13088,1365,7,12,2.14
13089,1365,8,12,1.76
13090,1365,9,12,1.51
13091,1365,10,12,1.39
13092,1365,11,12,1.51
13093,1365,12,12,1.51
13094,1365,13,12,1.39
13095,1365,14,12,1.39
13096,1365,15,12,1.76
13097,1365,16,12,1.64
13098,1365,17,12,1.51
13099,1365,18,12,1.64
13100,1365,19,12,1.64
13101,1365,20,12,1.64
13102,1365,21,12,1.76
13103,1365,22,12,1.89
13104,1365,23,12,1.89
13105,1365,24,12,2.02
13106,1365,25,12,2.02
13107,1365,26,12,2.02
13108,1365,27,12,2.02
13109,1365,28,12,2.02
13110,1365,29,12,2.02
13111,1365,30,12,
13112,1365,31,12,
155,1366,1,1,7.55
156,1366,2,1,5.47
157,1366,3,1,5.08
158,1366,4,1,4.47
159,1366,5,1,4.35
160,1366,6,1,4.83
161,1366,7,1,4.47
162,1366,8,1,5.21
163,1366,9,1,5.6
164,1366,10,1,7.41
165,1366,11,1,6.68
166,1366,12,1,6.83
167,1366,13,1,5.73
168,1366,14,1,5.21
169,1366,15,1,5.21
170,1366,16,1,4.23
171,1366,17,1,5.6
172,1366,18,1,3.99
173,1366,19,1,3.87
174,1366,20,1,3.55
175,1366,21,1,3.35
176,1366,22,1,3.65
177,1366,23,1,3.55
178,1366,24,1,3.55
179,1366,25,1,5.99
180,1366,26,1,5.21
181,1366,27,1,4.83
182,1366,28,1,5.54
183,1366,29,1,5.82
184,1366,30,1,4.71
185,1366,31,1,4.35
1333,1366,1,2,4.59
1334,1366,2,2,7.47
1335,1366,3,2,6.12
1336,1366,4,2,5.34
1337,1366,5,2,4.71
1338,1366,6,2,4.35
1339,1366,7,2,3.99
1340,1366,8,2,4.23
1341,1366,9,2,3.75
1342,1366,10,2,14.09
1343,1366,11,2,8.54
1344,1366,12,2,7.12
1345,1366,13,2,8.63
1346,1366,14,2,5.99
1347,1366,15,2,11.88
1348,1366,16,2,5.86
1349,1366,17,2,4.95
1350,1366,18,2,4.83
1351,1366,19,2,4.35
1352,1366,20,2,3.99
1353,1366,21,2,3.45
1354,1366,22,2,2.49
1355,1366,23,2,2.15
1356,1366,24,2,1.9
1357,1366,25,2,1.83
1358,1366,26,2,1.64
1359,1366,27,2,1.51
1360,1366,28,2,1.51
1361,1366,29,2,1.44
1362,1366,30,2,1.38
1363,1366,31,2,1.44
2511,1366,1,3,1.31
2512,1366,2,3,1.25
2513,1366,3,3,1.57
2514,1366,4,3,1.44
2515,1366,5,3,1.07
2516,1366,6,3,1.07
2517,1366,7,3,0.6
2518,1366,8,3,0.44
2519,1366,9,3,0.4
2520,1366,10,3,0.56
2521,1366,11,3,0.48
2522,1366,12,3,0.56
2523,1366,13,3,0.6
2524,1366,14,3,0.52
2525,1366,15,3,0.52
2526,1366,16,3,0.56
2527,1366,17,3,0.44
2528,1366,18,3,0.4
2529,1366,19,3,0.44
2530,1366,20,3,0.8
2531,1366,21,3,0.52
2532,1366,22,3,0.52
2533,1366,23,3,0.72
2534,1366,24,3,0.56
2535,1366,25,3,0.52
2536,1366,26,3,0.4
2537,1366,27,3,0.27
2538,1366,28,3,0.4
2539,1366,29,3,0.48
2540,1366,30,3,0.76
2541,1366,31,3,0.76
3689,1366,1,4,0.89
3690,1366,2,4,1.02
3691,1366,3,4,1.02
3692,1366,4,4,1.07
3693,1366,5,4,0.98
3694,1366,6,4,0.89
3695,1366,7,4,0.89
3696,1366,8,4,6.84
3697,1366,9,4,5.99
3698,1366,10,4,7.12
3699,1366,11,4,7.12
3700,1366,12,4,7.12
3701,1366,13,4,6.25
3702,1366,14,4,5.21
3703,1366,15,4,3.99
3704,1366,16,4,3.35
3705,1366,17,4,1.96
3706,1366,18,4,1.32
3707,1366,19,4,0.89
3708,1366,20,4,0.98
3709,1366,21,4,0.72
3710,1366,22,4,0.6
3711,1366,23,4,0.6
3712,1366,24,4,0.6
3713,1366,25,4,0.6
3714,1366,26,4,0.76
3715,1366,27,4,0.84
3716,1366,28,4,0.84
3717,1366,29,4,0.93
3718,1366,30,4,1.07
3719,1366,31,4,1.02
4867,1366,1,5,0.93
4868,1366,2,5,0.89
4869,1366,3,5,0.8
4870,1366,4,5,0.8
4871,1366,5,5,0.76
4872,1366,6,5,0.89
4873,1366,7,5,0.8
4874,1366,8,5,0.93
4875,1366,9,5,0.84
4876,1366,10,5,0.72
4877,1366,11,5,0.72
4878,1366,12,5,0.72
4879,1366,13,5,8.15
4880,1366,14,5,14.05
4881,1366,15,5,5.03
4882,1366,16,5,3.62
4883,1366,17,5,1.98
4884,1366,18,5,1.64
4885,1366,19,5,1.44
4886,1366,20,5,1.07
4887,1366,21,5,0.89
4888,1366,22,5,0.76
4889,1366,23,5,0.72
4890,1366,24,5,0.6
4891,1366,25,5,0.68
4892,1366,26,5,1.11
4893,1366,27,5,0.89
4894,1366,28,5,0.84
4895,1366,29,5,0.72
4896,1366,30,5,0.68
4897,1366,31,5,0.6
6045,1366,1,6,0.56
6046,1366,2,6,0.84
6047,1366,3,6,0.56
6048,1366,4,6,0.56
6049,1366,5,6,0.52
6050,1366,6,6,0.44
6051,1366,7,6,0.44
6052,1366,8,6,0.35
6053,1366,9,6,0.35
6054,1366,10,6,0.3
6055,1366,11,6,0.35
6056,1366,12,6,0.35
6057,1366,13,6,0.37
6058,1366,14,6,0.4
6059,1366,15,6,0.44
6060,1366,16,6,0.44
6061,1366,17,6,0.44
6062,1366,18,6,8.44
6063,1366,19,6,0.4
6064,1366,20,6,0.44
6065,1366,21,6,0.44
6066,1366,22,6,0.37
6067,1366,23,6,0.35
6068,1366,24,6,0.35
6069,1366,25,6,0.32
6070,1366,26,6,0.35
6071,1366,27,6,0.52
6072,1366,28,6,0.56
6073,1366,29,6,0.56
6074,1366,30,6,0.52
6075,1366,31,6,0.52
7223,1366,1,7,0.68
7224,1366,2,7,0.74
7225,1366,3,7,0.79
7226,1366,4,7,0.57
7227,1366,5,7,0.63
7228,1366,6,7,0.3
7229,1366,7,7,0.35
7230,1366,8,7,0.41
7231,1366,9,7,0.68
7232,1366,10,7,0.63
7233,1366,11,7,0.68
7234,1366,12,7,0.74
7235,1366,13,7,0.68
7236,1366,14,7,0.79
7237,1366,15,7,0.98
7238,1366,16,7,1.11
7239,1366,17,7,0.98
7240,1366,18,7,1.11
7241,1366,19,7,1.24
7242,1366,20,7,1.17
7243,1366,21,7,1.17
7244,1366,22,7,1.17
7245,1366,23,7,1.04
7246,1366,24,7,1.11
7247,1366,25,7,0.85
7248,1366,26,7,0.85
7249,1366,27,7,0.63
7250,1366,28,7,0.98
7251,1366,29,7,1.3
7252,1366,30,7,1.43
7253,1366,31,7,
8401,1366,1,8,1.5
8402,1366,2,8,2.06
8403,1366,3,8,1.82
8404,1366,4,8,1.98
8405,1366,5,8,1.98
8406,1366,6,8,1.74
8407,1366,7,8,1.66
8408,1366,8,8,1.82
8409,1366,9,8,2.3
8410,1366,10,8,2.22
8411,1366,11,8,1.9
8412,1366,12,8,4.71
8413,1366,13,8,2.14
8414,1366,14,8,1.9
8415,1366,15,8,2.63
8416,1366,16,8,1.82
8417,1366,17,8,1.37
8418,1366,18,8,1.5
8419,1366,19,8,1.43
8420,1366,20,8,1.43
8421,1366,21,8,1.3
8422,1366,22,8,1.17
8423,1366,23,8,1.11
8424,1366,24,8,1.11
8425,1366,25,8,1.17
8426,1366,26,8,1.11
8427,1366,27,8,1.04
8428,1366,28,8,1.04
8429,1366,29,8,1.11
8430,1366,30,8,1.17
8431,1366,31,8,
9579,1366,1,9,1.11
9580,1366,2,9,1.24
9581,1366,3,9,1.17
9582,1366,4,9,1.17
9583,1366,5,9,1.11
9584,1366,6,9,1.17
9585,1366,7,9,1.17
9586,1366,8,9,1.11
