,sal,rooz,Month,mahabad_Debi
6982,1376,8,8,9.25
6983,1376,9,8,9.25
6984,1376,10,8,10.11
6985,1376,11,8,10.39
6986,1376,12,8,13.5
6987,1376,13,8,16.6
6988,1376,14,8,17.86
6989,1376,15,8,12.75
6990,1376,16,8,11.62
6991,1376,17,8,11.25
6992,1376,18,8,11.25
6993,1376,19,8,10.68
6994,1376,20,8,11.62
6995,1376,21,8,11.25
6996,1376,22,8,12.37
6997,1376,23,8,11.62
6998,1376,24,8,10.96
6999,1376,25,8,10.11
7000,1376,26,8,9.82
7001,1376,27,8,9.82
7002,1376,28,8,9.82
7003,1376,29,8,10.11
7004,1376,30,8,9.82
7005,1376,31,8,
7936,1376,1,9,9.54
7937,1376,2,9,9.25
7938,1376,3,9,8.97
7939,1376,4,9,8.97
7940,1376,5,9,8.68
7941,1376,6,9,8.68
7942,1376,7,9,8.15
7943,1376,8,9,6.9
7944,1376,9,9,6.9
7945,1376,10,9,6.9
7946,1376,11,9,6.9
7947,1376,12,9,6.65
7948,1376,13,9,6.9
7949,1376,14,9,7.4
7950,1376,15,9,7.4
7951,1376,16,9,7.4
7952,1376,17,9,7.4
7953,1376,18,9,7.15
7954,1376,19,9,7.65
7955,1376,20,9,7.15
7956,1376,21,9,7.4
7957,1376,22,9,7.4
7958,1376,23,9,3.37
7959,1376,24,9,2.27
7960,1376,25,9,1.92
7961,1376,26,9,1.81
7962,1376,27,9,1.81
7963,1376,28,9,1.7
7964,1376,29,9,1.7
7965,1376,30,9,1.7
7966,1376,31,9,
8897,1376,1,10,1.7
8898,1376,2,10,1.81
8899,1376,3,10,1.81
8900,1376,4,10,1.7
8901,1376,5,10,1.7
8902,1376,6,10,1.7
8903,1376,7,10,1.7
8904,1376,8,10,1.7
8905,1376,9,10,1.7
8906,1376,10,10,1.92
8907,1376,11,10,1.92
8908,1376,12,10,1.81
8909,1376,13,10,1.92
8910,1376,14,10,2.79
8911,1376,15,10,2.04
8912,1376,16,10,1.7
8913,1376,17,10,1.81
8914,1376,18,10,1.7
8915,1376,19,10,1.81
8916,1376,20,10,3.22
8917,1376,21,10,3.37
8918,1376,22,10,2.04
8919,1376,23,10,1.7
8920,1376,24,10,1.81
8921,1376,25,10,2.04
8922,1376,26,10,2.5
8923,1376,27,10,2.5
8924,1376,28,10,2.5
8925,1376,29,10,2.64
8926,1376,30,10,2.5
8927,1376,31,10,
9858,1376,1,11,2.5
9859,1376,2,11,2.64
9860,1376,3,11,3.22
9861,1376,4,11,2.5
9862,1376,5,11,2.64
9863,1376,6,11,2.5
9864,1376,7,11,2.04
9865,1376,8,11,1.7
9866,1376,9,11,1.58
9867,1376,10,11,1.58
9868,1376,11,11,1.58
9869,1376,12,11,1.58
9870,1376,13,11,1.46
9871,1376,14,11,1.58
9872,1376,15,11,1.58
9873,1376,16,11,2.93
9874,1376,17,11,2.83
9875,1376,18,11,3.44
9876,1376,19,11,7.15
9877,1376,20,11,6.44
9878,1376,21,11,3.8
9879,1376,22,11,4.14
9880,1376,23,11,3.08
9881,1376,24,11,2.5
9882,1376,25,11,2.5
9883,1376,26,11,3.08
9884,1376,27,11,3.37
9885,1376,28,11,3.51
9886,1376,29,11,2.64
9887,1376,30,11,2.64
9888,1376,31,11,
10819,1376,1,12,6.65
10820,1376,2,12,6.15
10821,1376,3,12,6.4
10822,1376,4,12,6.4
10823,1376,5,12,7.65
10824,1376,6,12,7.15
10825,1376,7,12,6.4
10826,1376,8,12,5.51
10827,1376,9,12,6.65
10828,1376,10,12,6.4
10829,1376,11,12,6.65
10830,1376,12,12,6.9
10831,1376,13,12,6.9
10832,1376,14,12,6.9
10833,1376,15,12,6.9
10834,1376,16,12,7.15
10835,1376,17,12,6.4
10836,1376,18,12,5.9
10837,1376,19,12,7.4
10838,1376,20,12,7.65
10839,1376,21,12,7.65
10840,1376,22,12,7.9
10841,1376,23,12,7.9
10842,1376,24,12,9.54
10843,1376,25,12,10.11
10844,1376,26,12,16.47
10845,1376,27,12,15.42
10846,1376,28,12,13.5
10847,1376,29,12,16.98
10848,1376,30,12,
10849,1376,31,12,
279,1377,1,1,1.35
280,1377,2,1,1.35
281,1377,3,1,1.24
282,1377,4,1,1.24
283,1377,5,1,1.3
284,1377,6,1,1.24
285,1377,7,1,1.24
286,1377,8,1,1.3
287,1377,9,1,1.3
288,1377,10,1,1.24
289,1377,11,1,1.13
290,1377,12,1,1.35
291,1377,13,1,1.56
292,1377,14,1,1.56
293,1377,15,1,1.19
294,1377,16,1,1.08
295,1377,17,1,1.08
296,1377,18,1,1.02
297,1377,19,1,1.08
298,1377,20,1,1.08
299,1377,21,1,0.91
300,1377,22,1,0.86
301,1377,23,1,0.77
302,1377,24,1,0.86
303,1377,25,1,0.91
304,1377,26,1,0.8
305,1377,27,1,0.77
306,1377,28,1,0.77
307,1377,29,1,0.89
308,1377,30,1,0.69
309,1377,31,1,0.64
1240,1377,1,2,0.61
1241,1377,2,2,0.35
1242,1377,3,2,0.39
1243,1377,4,2,0.26
1244,1377,5,2,1.3
1245,1377,6,2,1.02
1246,1377,7,2,0.45
1247,1377,8,2,
1248,1377,9,2,
1249,1377,10,2,
1250,1377,11,2,
1251,1377,12,2,
1252,1377,13,2,
1253,1377,14,2,
1254,1377,15,2,
1255,1377,16,2,
1256,1377,17,2,
1257,1377,18,2,
1258,1377,19,2,
1259,1377,20,2,
1260,1377,21,2,
1261,1377,22,2,
1262,1377,23,2,0.32
1263,1377,24,2,0.45
1264,1377,25,2,0.26
1265,1377,26,2,
1266,1377,27,2,
1267,1377,28,2,
1268,1377,29,2,
1269,1377,30,2,
1270,1377,31,2,
2201,1377,1,3,
2202,1377,2,3,0.48
2203,1377,3,3,1.67
2204,1377,4,3,3.04
2205,1377,5,3,3.04
2206,1377,6,3,3.2
2207,1377,7,3,2.56
2208,1377,8,3,2.3
2209,1377,9,3,3.2
2210,1377,10,3,2.88
2211,1377,11,3,2.72
2212,1377,12,3,2.72
2213,1377,13,3,2.56
2214,1377,14,3,2.4
2215,1377,15,3,2.3
2216,1377,16,3,2.3
2217,1377,17,3,0.51
2218,1377,18,3,0.23
2219,1377,19,3,
2220,1377,20,3,
2221,1377,21,3,
2222,1377,22,3,
2223,1377,23,3,
2224,1377,24,3,
2225,1377,25,3,
2226,1377,26,3,
2227,1377,27,3,0.35
2228,1377,28,3,1.67
2229,1377,29,3,1.56
2230,1377,30,3,1.46
2231,1377,31,3,1.24
3162,1377,1,4,0.67
3163,1377,2,4,0.29
3164,1377,3,4,
3165,1377,4,4,
3166,1377,5,4,
3167,1377,6,4,0.26
3168,1377,7,4,0.48
3169,1377,8,4,0.45
3170,1377,9,4,0.42
3171,1377,10,4,0.42
3172,1377,11,4,0.2
3173,1377,12,4,
3174,1377,13,4,
3175,1377,14,4,
3176,1377,15,4,
3177,1377,16,4,
3178,1377,17,4,
3179,1377,18,4,
3180,1377,19,4,
3181,1377,20,4,
3182,1377,21,4,
3183,1377,22,4,
3184,1377,23,4,
3185,1377,24,4,
3186,1377,25,4,
3187,1377,26,4,
3188,1377,27,4,
3189,1377,28,4,
3190,1377,29,4,
3191,1377,30,4,
3192,1377,31,4,
4123,1377,1,5,
4124,1377,2,5,
4125,1377,3,5,
4126,1377,4,5,
4127,1377,5,5,
4128,1377,6,5,
4129,1377,7,5,
4130,1377,8,5,
4131,1377,9,5,
4132,1377,10,5,
4133,1377,11,5,0.29
4134,1377,12,5,1.3
4135,1377,13,5,2.19
4136,1377,14,5,2.3
4137,1377,15,5,2.19
4138,1377,16,5,1.35
4139,1377,17,5,0.45
4140,1377,18,5,
4141,1377,19,5,
4142,1377,20,5,
4143,1377,21,5,
4144,1377,22,5,
4145,1377,23,5,
4146,1377,24,5,
4147,1377,25,5,
4148,1377,26,5,
4149,1377,27,5,
4150,1377,28,5,
4151,1377,29,5,
4152,1377,30,5,
4153,1377,31,5,
5084,1377,1,6,
5085,1377,2,6,
5086,1377,3,6,
5087,1377,4,6,
5088,1377,5,6,
5089,1377,6,6,
5090,1377,7,6,
5091,1377,8,6,
5092,1377,9,6,
5093,1377,10,6,
5094,1377,11,6,
5095,1377,12,6,
5096,1377,13,6,
5097,1377,14,6,
5098,1377,15,6,
5099,1377,16,6,
5100,1377,17,6,
5101,1377,18,6,
5102,1377,19,6,
5103,1377,20,6,
5104,1377,21,6,
5105,1377,22,6,
5106,1377,23,6,
5107,1377,24,6,
5108,1377,25,6,
5109,1377,26,6,
5110,1377,27,6,
5111,1377,28,6,
5112,1377,29,6,
5113,1377,30,6,
5114,1377,31,6,
6045,1377,1,7,11.32
6046,1377,2,7,10.98
6047,1377,3,7,10.31
6048,1377,4,7,10.7
6049,1377,5,7,10.7
6050,1377,6,7,10.3
6051,1377,7,7,10.3
6052,1377,8,7,10.4
6053,1377,9,7,10.9
6054,1377,10,7,11.9
6055,1377,11,7,12.4
6056,1377,12,7,13.5
6057,1377,13,7,13.5
6058,1377,14,7,11.4
6059,1377,15,7,10.4
6060,1377,16,7,10.9
6061,1377,17,7,13.0
6062,1377,18,7,14.0
6063,1377,19,7,16.0
6064,1377,20,7,15.6
6065,1377,21,7,15.0
6066,1377,22,7,15.6
6067,1377,23,7,14.0
6068,1377,24,7,10.9
6069,1377,25,7,14.5
6070,1377,26,7,15.0
6071,1377,27,7,13.5
6072,1377,28,7,14.0
6073,1377,29,7,11.9
6074,1377,30,7,11.4
6075,1377,31,7,
7006,1377,1,8,12.4
7007,1377,2,8,11.9
7008,1377,3,8,8.1
7009,1377,4,8,4.9
7010,1377,5,8,3.2
7011,1377,6,8,4.5
7012,1377,7,8,3.0
7013,1377,8,8,3.4
7014,1377,9,8,2.7
7015,1377,10,8,2.3
7016,1377,11,8,2.2
7017,1377,12,8,2.1
7018,1377,13,8,1.9
7019,1377,14,8,2.0
7020,1377,15,8,2.0
7021,1377,16,8,2.9
7022,1377,17,8,3.7
7023,1377,18,8,3.8
7024,1377,19,8,4.2
7025,1377,20,8,4.4
7026,1377,21,8,5.4
7027,1377,22,8,4.0
7028,1377,23,8,3.4
7029,1377,24,8,3.0
7030,1377,25,8,2.4
7031,1377,26,8,2.0
7032,1377,27,8,1.9
7033,1377,28,8,1.8
7034,1377,29,8,2.1
7035,1377,30,8,3.7
7036,1377,31,8,
7967,1377,1,9,3.7
7968,1377,2,9,3.4
7969,1377,3,9,1.9
7970,1377,4,9,2.6
7971,1377,5,9,3.5
7972,1377,6,9,3.2
7973,1377,7,9,3.2
7974,1377,8,9,2.9
7975,1377,9,9,2.6
7976,1377,10,9,2.3
7977,1377,11,9,2.0
7978,1377,12,9,2.3
7979,1377,13,9,2.6
7980,1377,14,9,2.4
7981,1377,15,9,2.0
7982,1377,16,9,1.7
7983,1377,17,9,1.7
7984,1377,18,9,2.2
7985,1377,19,9,3.4
7986,1377,20,9,3.5
7987,1377,21,9,3.4
7988,1377,22,9,3.2
7989,1377,23,9,3.0
7990,1377,24,9,3.0
7991,1377,25,9,2.9
7992,1377,26,9,3.0
7993,1377,27,9,3.0
7994,1377,28,9,2.9
7995,1377,29,9,2.7
7996,1377,30,9,2.7
7997,1377,31,9,
8928,1377,1,10,2.7
8929,1377,2,10,2.6
8930,1377,3,10,2.7
8931,1377,4,10,2.7
8932,1377,5,10,2.7
8933,1377,6,10,2.9
8934,1377,7,10,3.8
8935,1377,8,10,2.3
8936,1377,9,10,2.2
8937,1377,10,10,2.7
8938,1377,11,10,1.0
8939,1377,12,10,1.0
8940,1377,13,10,1.0
8941,1377,14,10,0.9
8942,1377,15,10,1.1
8943,1377,16,10,1.1
8944,1377,17,10,1.1
8945,1377,18,10,1.2
8946,1377,19,10,1.7
8947,1377,20,10,1.9
8948,1377,21,10,1.5
8949,1377,22,10,1.3
8950,1377,23,10,1.2
8951,1377,24,10,1.2
8952,1377,25,10,1.3
8953,1377,26,10,1.3
8954,1377,27,10,1.3
8955,1377,28,10,1.6
8956,1377,29,10,1.5
8957,1377,30,10,1.4
8958,1377,31,10,
9889,1377,1,11,1.35
9890,1377,2,11,1.46
9891,1377,3,11,1.46
9892,1377,4,11,1.46
9893,1377,5,11,1.56
9894,1377,6,11,1.56
9895,1377,7,11,1.56
9896,1377,8,11,1.77
9897,1377,9,11,1.88
9898,1377,10,11,1.88
9899,1377,11,11,1.98
9900,1377,12,11,2.09
9901,1377,13,11,2.09
9902,1377,14,11,2.3
9903,1377,15,11,2.4
9904,1377,16,11,2.72
9905,1377,17,11,2.3
9906,1377,18,11,2.3
9907,1377,19,11,2.4
9908,1377,20,11,2.72
9909,1377,21,11,2.19
9910,1377,22,11,2.19
9911,1377,23,11,2.19
9912,1377,24,11,2.19
9913,1377,25,11,2.09
9914,1377,26,11,2.09
9915,1377,27,11,2.19
9916,1377,28,11,2.09
9917,1377,29,11,2.3
9918,1377,30,11,3.2
9919,1377,31,11,
10850,1377,1,12,1.98
10851,1377,2,12,2.19
10852,1377,3,12,1.88
10853,1377,4,12,1.67
10854,1377,5,12,1.77
10855,1377,6,12,1.88
10856,1377,7,12,1.88
10857,1377,8,12,1.88
10858,1377,9,12,1.77
10859,1377,10,12,1.88
10860,1377,11,12,1.67
10861,1377,12,12,1.67
10862,1377,13,12,1.67
10863,1377,14,12,1.56
10864,1377,15,12,1.98
10865,1377,16,12,1.67
10866,1377,17,12,1.56
10867,1377,18,12,1.56
10868,1377,19,12,1.46
10869,1377,20,12,1.88
10870,1377,21,12,2.19
10871,1377,22,12,1.46
10872,1377,23,12,1.3
10873,1377,24,12,1.35
10874,1377,25,12,1.46
10875,1377,26,12,1.56
10876,1377,27,12,1.35
10877,1377,28,12,1.35
10878,1377,29,12,1.35
10879,1377,30,12,
10880,1377,31,12,
310,1378,1,1,0.15
311,1378,2,1,0.05
312,1378,3,1,0.03
313,1378,4,1,0.05
314,1378,5,1,6.22
315,1378,6,1,10.4
316,1378,7,1,4.4
317,1378,8,1,2.97
318,1378,9,1,2.97
319,1378,10,1,2.74
320,1378,11,1,3.5
321,1378,12,1,1.59
322,1378,13,1,0.7
323,1378,14,1,0.5
324,1378,15,1,0.3
325,1378,16,1,0.3
326,1378,17,1,0.3
327,1378,18,1,0.29
328,1378,19,1,0.29
329,1378,20,1,0.28
330,1378,21,1,0.28
331,1378,22,1,0.27
332,1378,23,1,0.27
333,1378,24,1,0.26
334,1378,25,1,0.26
335,1378,26,1,0.25
336,1378,27,1,0.25
337,1378,28,1,0.24
338,1378,29,1,0.24
339,1378,30,1,0.24
340,1378,31,1,0.23
1271,1378,1,2,0.23
1272,1378,2,2,0.22
1273,1378,3,2,0.22
1274,1378,4,2,0.21
1275,1378,5,2,0.21
1276,1378,6,2,0.2
1277,1378,7,2,0.2
1278,1378,8,2,0.19
1279,1378,9,2,0.19
1280,1378,10,2,0.18
1281,1378,11,2,0.18
1282,1378,12,2,0.18
1283,1378,13,2,0.17
1284,1378,14,2,0.17
1285,1378,15,2,0.16
1286,1378,16,2,0.16
1287,1378,17,2,0.15
1288,1378,18,2,0.15
1289,1378,19,2,0.14
1290,1378,20,2,0.14
1291,1378,21,2,0.14
1292,1378,22,2,0.13
1293,1378,23,2,0.12
1294,1378,24,2,0.12
1295,1378,25,2,0.12
1296,1378,26,2,0.11
1297,1378,27,2,0.11
1298,1378,28,2,0.1
1299,1378,29,2,0.1
1300,1378,30,2,0.09
1301,1378,31,2,0.09
2232,1378,1,3,0.08
2233,1378,2,3,0.08
2234,1378,3,3,0.07
2235,1378,4,3,0.07
2236,1378,5,3,0.07
2237,1378,6,3,0.06
2238,1378,7,3,0.06
2239,1378,8,3,0.05
2240,1378,9,3,0.05
2241,1378,10,3,0.04
2242,1378,11,3,0.04
2243,1378,12,3,0.03
2244,1378,13,3,0.03
2245,1378,14,3,0.02
2246,1378,15,3,0.02
2247,1378,16,3,0.01
2248,1378,17,3,0.01
2249,1378,18,3,0.01
2250,1378,19,3,
2251,1378,20,3,
2252,1378,21,3,
2253,1378,22,3,
2254,1378,23,3,
2255,1378,24,3,
2256,1378,25,3,
2257,1378,26,3,
2258,1378,27,3,
2259,1378,28,3,
2260,1378,29,3,
2261,1378,30,3,
2262,1378,31,3,
3193,1378,1,4,
3194,1378,2,4,
3195,1378,3,4,
3196,1378,4,4,
3197,1378,5,4,
3198,1378,6,4,
3199,1378,7,4,
3200,1378,8,4,
3201,1378,9,4,
3202,1378,10,4,
3203,1378,11,4,
3204,1378,12,4,
3205,1378,13,4,
3206,1378,14,4,
3207,1378,15,4,
3208,1378,16,4,
3209,1378,17,4,
3210,1378,18,4,
3211,1378,19,4,
3212,1378,20,4,
3213,1378,21,4,
3214,1378,22,4,
3215,1378,23,4,
3216,1378,24,4,
3217,1378,25,4,
3218,1378,26,4,
3219,1378,27,4,
3220,1378,28,4,
3221,1378,29,4,
3222,1378,30,4,
3223,1378,31,4,
4154,1378,1,5,
4155,1378,2,5,
4156,1378,3,5,
4157,1378,4,5,
4158,1378,5,5,
4159,1378,6,5,
4160,1378,7,5,
4161,1378,8,5,
4162,1378,9,5,
4163,1378,10,5,
4164,1378,11,5,
4165,1378,12,5,
4166,1378,13,5,
4167,1378,14,5,
4168,1378,15,5,
4169,1378,16,5,
4170,1378,17,5,
4171,1378,18,5,
4172,1378,19,5,
4173,1378,20,5,
4174,1378,21,5,
4175,1378,22,5,
4176,1378,23,5,
4177,1378,24,5,
4178,1378,25,5,
4179,1378,26,5,
4180,1378,27,5,
4181,1378,28,5,
4182,1378,29,5,
4183,1378,30,5,
4184,1378,31,5,
5115,1378,1,6,
5116,1378,2,6,
5117,1378,3,6,
5118,1378,4,6,
5119,1378,5,6,
5120,1378,6,6,
5121,1378,7,6,
5122,1378,8,6,
5123,1378,9,6,
5124,1378,10,6,
5125,1378,11,6,
5126,1378,12,6,
5127,1378,13,6,
5128,1378,14,6,
5129,1378,15,6,
5130,1378,16,6,
5131,1378,17,6,
5132,1378,18,6,
5133,1378,19,6,
5134,1378,20,6,
5135,1378,21,6,
5136,1378,22,6,
5137,1378,23,6,
5138,1378,24,6,
5139,1378,25,6,
5140,1378,26,6,
5141,1378,27,6,
5142,1378,28,6,
5143,1378,29,6,
5144,1378,30,6,
5145,1378,31,6,
6076,1378,1,7,
6077,1378,2,7,
6078,1378,3,7,
6079,1378,4,7,
6080,1378,5,7,
6081,1378,6,7,
6082,1378,7,7,
6083,1378,8,7,
6084,1378,9,7,
6085,1378,10,7,
6086,1378,11,7,
6087,1378,12,7,
6088,1378,13,7,
6089,1378,14,7,
6090,1378,15,7,
6091,1378,16,7,
6092,1378,17,7,
6093,1378,18,7,
6094,1378,19,7,
6095,1378,20,7,
6096,1378,21,7,
6097,1378,22,7,0.01
6098,1378,23,7,0.02
6099,1378,24,7,0.03
6100,1378,25,7,0.04
6101,1378,26,7,0.05
6102,1378,27,7,0.06
6103,1378,28,7,0.07
6104,1378,29,7,0.07
6105,1378,30,7,0.08
6106,1378,31,7,
7037,1378,1,8,0.09
7038,1378,2,8,0.1
7039,1378,3,8,0.11
7040,1378,4,8,0.12
7041,1378,5,8,0.13
7042,1378,6,8,0.14
7043,1378,7,8,0.15
7044,1378,8,8,0.16
7045,1378,9,8,0.17
7046,1378,10,8,0.18
7047,1378,11,8,0.18
7048,1378,12,8,0.29
7049,1378,13,8,0.2
7050,1378,14,8,0.21
7051,1378,15,8,0.22
7052,1378,16,8,0.23
7053,1378,17,8,0.24
7054,1378,18,8,0.25
7055,1378,19,8,0.25
7056,1378,20,8,0.25
7057,1378,21,8,0.25
7058,1378,22,8,0.25
7059,1378,23,8,0.26
7060,1378,24,8,0.26
7061,1378,25,8,0.26
7062,1378,26,8,0.26
7063,1378,27,8,0.26
7064,1378,28,8,0.26
7065,1378,29,8,0.26
7066,1378,30,8,0.26
7067,1378,31,8,
7998,1378,1,9,0.26
7999,1378,2,9,0.26
8000,1378,3,9,0.26
8001,1378,4,9,0.26
8002,1378,5,9,0.26
8003,1378,6,9,0.27
8004,1378,7,9,0.27
8005,1378,8,9,0.27
8006,1378,9,9,0.27
8007,1378,10,9,0.27
8008,1378,11,9,0.27
8009,1378,12,9,0.27
8010,1378,13,9,0.27
8011,1378,14,9,0.27
8012,1378,15,9,0.27
8013,1378,16,9,0.28
8014,1378,17,9,0.28
8015,1378,18,9,0.28
8016,1378,19,9,0.28
8017,1378,20,9,0.28
8018,1378,21,9,0.28
8019,1378,22,9,0.28
8020,1378,23,9,0.28
8021,1378,24,9,0.28
8022,1378,25,9,0.28
8023,1378,26,9,0.28
8024,1378,27,9,0.28
8025,1378,28,9,0.29
8026,1378,29,9,0.29
8027,1378,30,9,0.29
8028,1378,31,9,
8959,1378,1,10,0.29
8960,1378,2,10,0.29
8961,1378,3,10,0.29
8962,1378,4,10,0.29
8963,1378,5,10,0.29
8964,1378,6,10,0.29
8965,1378,7,10,0.29
8966,1378,8,10,0.3
8967,1378,9,10,0.3
8968,1378,10,10,0.3
8969,1378,11,10,0.3
8970,1378,12,10,0.3
8971,1378,13,10,0.3
8972,1378,14,10,0.3
8973,1378,15,10,0.3
8974,1378,16,10,0.3
8975,1378,17,10,0.3
8976,1378,18,10,0.3
8977,1378,19,10,0.3
8978,1378,20,10,0.3
8979,1378,21,10,0.3
8980,1378,22,10,0.9
8981,1378,23,10,1.13
8982,1378,24,10,1.13
8983,1378,25,10,1.13
8984,1378,26,10,1.59
8985,1378,27,10,1.36
8986,1378,28,10,1.59
8987,1378,29,10,1.59
8988,1378,30,10,1.82
8989,1378,31,10,
9920,1378,1,11,2.51
9921,1378,2,11,1.59
9922,1378,3,11,0.7
9923,1378,4,11,0.7
9924,1378,5,11,0.3
9925,1378,6,11,0.15
9926,1378,7,11,0.3
9927,1378,8,11,2.51
9928,1378,9,11,2.97
9929,1378,10,11,2.51
9930,1378,11,11,2.28
9931,1378,12,11,0.9
9932,1378,13,11,0.9
9933,1378,14,11,1.36
9934,1378,15,11,0.5
9935,1378,16,11,0.3
9936,1378,17,11,0.5
9937,1378,18,11,0.3
9938,1378,19,11,0.3
9939,1378,20,11,0.5
9940,1378,21,11,0.5
9941,1378,22,11,0.9
9942,1378,23,11,1.13
9943,1378,24,11,0.9
9944,1378,25,11,1.59
9945,1378,26,11,1.82
9946,1378,27,11,0.7
9947,1378,28,11,0.7
9948,1378,29,11,0.7
9949,1378,30,11,1.59
9950,1378,31,11,
10881,1378,1,12,1.36
10882,1378,2,12,0.5
10883,1378,3,12,0.15
10884,1378,4,12,0.15
10885,1378,5,12,0.15
10886,1378,6,12,0.1
10887,1378,7,12,0.05
10888,1378,8,12,0.05
10889,1378,9,12,0.05
10890,1378,10,12,0.03
10891,1378,11,12,0.03
10892,1378,12,12,0.05
10893,1378,13,12,0.05
10894,1378,14,12,0.3
10895,1378,15,12,0.3
10896,1378,16,12,0.5
10897,1378,17,12,0.7
10898,1378,18,12,0.5
10899,1378,19,12,0.5
10900,1378,20,12,0.3
10901,1378,21,12,0.5
10902,1378,22,12,0.1
10903,1378,23,12,0.05
10904,1378,24,12,0.05
10905,1378,25,12,0.15
10906,1378,26,12,0.3
10907,1378,27,12,0.5
10908,1378,28,12,0.5
10909,1378,29,12,0.7
10910,1378,30,12,
10911,1378,31,12,
341,1379,1,1,0.06
342,1379,2,1,0.05
343,1379,3,1,0.04
344,1379,4,1,0.02
345,1379,5,1,0.01
346,1379,6,1,
347,1379,7,1,
348,1379,8,1,
349,1379,9,1,
350,1379,10,1,
351,1379,11,1,
352,1379,12,1,
353,1379,13,1,
354,1379,14,1,
355,1379,15,1,
356,1379,16,1,
357,1379,17,1,
358,1379,18,1,
359,1379,19,1,
360,1379,20,1,
361,1379,21,1,
362,1379,22,1,
363,1379,23,1,
364,1379,24,1,
365,1379,25,1,
366,1379,26,1,
367,1379,27,1,
368,1379,28,1,
369,1379,29,1,
370,1379,30,1,
371,1379,31,1,
1302,1379,1,2,
1303,1379,2,2,
1304,1379,3,2,
1305,1379,4,2,
1306,1379,5,2,
1307,1379,6,2,
1308,1379,7,2,
1309,1379,8,2,
1310,1379,9,2,
1311,1379,10,2,
1312,1379,11,2,
1313,1379,12,2,
1314,1379,13,2,
1315,1379,14,2,
1316,1379,15,2,
1317,1379,16,2,
1318,1379,17,2,
1319,1379,18,2,
1320,1379,19,2,
1321,1379,20,2,
1322,1379,21,2,
1323,1379,22,2,
1324,1379,23,2,
1325,1379,24,2,
1326,1379,25,2,
1327,1379,26,2,
1328,1379,27,2,
1329,1379,28,2,
1330,1379,29,2,
1331,1379,30,2,
1332,1379,31,2,
2263,1379,1,3,
2264,1379,2,3,
2265,1379,3,3,0.01
2266,1379,4,3,0.01
2267,1379,5,3,0.02
2268,1379,6,3,0.02
2269,1379,7,3,0.03
2270,1379,8,3,0.03
2271,1379,9,3,0.03
2272,1379,10,3,0.03
2273,1379,11,3,0.03
2274,1379,12,3,0.03
2275,1379,13,3,0.02
2276,1379,14,3,0.02
2277,1379,15,3,0.02
2278,1379,16,3,0.02
2279,1379,17,3,0.02
2280,1379,18,3,0.02
2281,1379,19,3,0.02
2282,1379,20,3,0.02
2283,1379,21,3,0.01
2284,1379,22,3,0.01
2285,1379,23,3,0.01
2286,1379,24,3,0.01
2287,1379,25,3,0.01
2288,1379,26,3,0.01
2289,1379,27,3,0.01
2290,1379,28,3,
2291,1379,29,3,
2292,1379,30,3,
2293,1379,31,3,
3224,1379,1,4,
3225,1379,2,4,
3226,1379,3,4,
3227,1379,4,4,
3228,1379,5,4,
3229,1379,6,4,
3230,1379,7,4,
3231,1379,8,4,
3232,1379,9,4,
3233,1379,10,4,
3234,1379,11,4,
3235,1379,12,4,
3236,1379,13,4,
3237,1379,14,4,
3238,1379,15,4,
3239,1379,16,4,
3240,1379,17,4,
3241,1379,18,4,
3242,1379,19,4,
3243,1379,20,4,
3244,1379,21,4,
3245,1379,22,4,
3246,1379,23,4,
3247,1379,24,4,
3248,1379,25,4,
3249,1379,26,4,
3250,1379,27,4,
3251,1379,28,4,
3252,1379,29,4,
3253,1379,30,4,
3254,1379,31,4,
4185,1379,1,5,
4186,1379,2,5,
4187,1379,3,5,
4188,1379,4,5,
4189,1379,5,5,
4190,1379,6,5,
4191,1379,7,5,
4192,1379,8,5,
4193,1379,9,5,
4194,1379,10,5,
4195,1379,11,5,
4196,1379,12,5,
4197,1379,13,5,
4198,1379,14,5,
4199,1379,15,5,
4200,1379,16,5,
4201,1379,17,5,
4202,1379,18,5,
4203,1379,19,5,
4204,1379,20,5,
4205,1379,21,5,
4206,1379,22,5,
4207,1379,23,5,
4208,1379,24,5,
4209,1379,25,5,
4210,1379,26,5,
4211,1379,27,5,
4212,1379,28,5,
4213,1379,29,5,
4214,1379,30,5,
4215,1379,31,5,
5146,1379,1,6,
5147,1379,2,6,
5148,1379,3,6,
5149,1379,4,6,
5150,1379,5,6,
5151,1379,6,6,
5152,1379,7,6,
5153,1379,8,6,
5154,1379,9,6,
5155,1379,10,6,
5156,1379,11,6,
5157,1379,12,6,
5158,1379,13,6,
5159,1379,14,6,
5160,1379,15,6,
5161,1379,16,6,
5162,1379,17,6,
5163,1379,18,6,
5164,1379,19,6,
5165,1379,20,6,
5166,1379,21,6,
5167,1379,22,6,
5168,1379,23,6,
5169,1379,24,6,
5170,1379,25,6,
5171,1379,26,6,
5172,1379,27,6,
5173,1379,28,6,
5174,1379,29,6,
5175,1379,30,6,
5176,1379,31,6,
6107,1379,1,7,
6108,1379,2,7,
6109,1379,3,7,
6110,1379,4,7,
6111,1379,5,7,
6112,1379,6,7,
6113,1379,7,7,
6114,1379,8,7,
6115,1379,9,7,
6116,1379,10,7,
6117,1379,11,7,
6118,1379,12,7,
6119,1379,13,7,
6120,1379,14,7,
6121,1379,15,7,
6122,1379,16,7,
6123,1379,17,7,
6124,1379,18,7,
6125,1379,19,7,
