,sal,rooz,Month,gadar_Debi
17452,1370,31,10,
19251,1370,1,11,4.98
19252,1370,2,11,5.43
19253,1370,3,11,4.98
19254,1370,4,11,5.43
19255,1370,5,11,4.76
19256,1370,6,11,5.2
19257,1370,7,11,5.2
19258,1370,8,11,4.76
19259,1370,9,11,5.2
19260,1370,10,11,6.12
19261,1370,11,11,5.66
19262,1370,12,11,5.66
19263,1370,13,11,5.66
19264,1370,14,11,4.98
19265,1370,15,11,5.66
19266,1370,16,11,6.12
19267,1370,17,11,6.12
19268,1370,18,11,5.89
19269,1370,19,11,5.89
19270,1370,20,11,5.89
19271,1370,21,11,5.89
19272,1370,22,11,6.12
19273,1370,23,11,5.89
19274,1370,24,11,6.12
19275,1370,25,11,5.89
19276,1370,26,11,5.66
19277,1370,27,11,5.89
19278,1370,28,11,5.89
19279,1370,29,11,6.58
19280,1370,30,11,6.35
19281,1370,31,11,
21080,1370,1,12,6.81
21081,1370,2,12,6.12
21082,1370,3,12,7.04
21083,1370,4,12,9.42
21084,1370,5,12,20.31
21085,1370,6,12,25.9
21086,1370,7,12,24.7
21087,1370,8,12,25.1
21088,1370,9,12,24.3
21089,1370,10,12,17.4
21090,1370,11,12,10.3
21091,1370,12,12,9.8
21092,1370,13,12,10.55
21093,1370,14,12,10.3
21094,1370,15,12,10.8
21095,1370,16,12,10.3
21096,1370,17,12,10.55
21097,1370,18,12,10.55
21098,1370,19,12,10.55
21099,1370,20,12,10.3
21100,1370,21,12,10.8
21101,1370,22,12,11.05
21102,1370,23,12,11.8
21103,1370,24,12,12.57
21104,1370,25,12,12.84
21105,1370,26,12,13.11
21106,1370,27,12,14.46
21107,1370,28,12,12.84
21108,1370,29,12,13.92
21109,1370,30,12,13.65
21110,1370,31,12,
992,1371,1,1,23.12
993,1371,2,1,21.76
994,1371,3,1,18.88
995,1371,4,1,17.92
996,1371,5,1,21.44
997,1371,6,1,18.88
998,1371,7,1,20.8
999,1371,8,1,20.48
1000,1371,9,1,20.48
1001,1371,10,1,29.96
1002,1371,11,1,33.58
1003,1371,12,1,35.1
1004,1371,13,1,35.48
1005,1371,14,1,40.52
1006,1371,15,1,39.64
1007,1371,16,1,39.2
1008,1371,17,1,38.76
1009,1371,18,1,40.08
1010,1371,19,1,92.81
1011,1371,20,1,95.04
1012,1371,21,1,66.54
1013,1371,22,1,77.0
1014,1371,23,1,66.0
1015,1371,24,1,52.6
1016,1371,25,1,46.6
1017,1371,26,1,46.28
1018,1371,27,1,54.6
1019,1371,28,1,67.32
1020,1371,29,1,58.72
1021,1371,30,1,60.28
1022,1371,31,1,82.92
2821,1371,1,2,97.48
2822,1371,2,2,73.64
2823,1371,3,2,61.32
2824,1371,4,2,49.64
2825,1371,5,2,51.6
2826,1371,6,2,65.13
2827,1371,7,2,51.6
2828,1371,8,2,50.12
2829,1371,9,2,54.98
2830,1371,10,2,46.76
2831,1371,11,2,46.28
2832,1371,12,2,54.6
2833,1371,13,2,49.16
2834,1371,14,2,51.6
2835,1371,15,2,53.6
2836,1371,16,2,56.64
2837,1371,17,2,58.72
2838,1371,18,2,55.6
2839,1371,19,2,53.6
2840,1371,20,2,53.1
2841,1371,21,2,56.64
2842,1371,22,2,70.32
2843,1371,23,2,177.88
2844,1371,24,2,167.77
2845,1371,25,2,159.84
2846,1371,26,2,128.98
2847,1371,27,2,134.96
2848,1371,28,2,139.04
2849,1371,29,2,125.68
2850,1371,30,2,124.36
2851,1371,31,2,121.72
4650,1371,1,3,100.58
4651,1371,2,3,100.58
4652,1371,3,3,90.66
4653,1371,4,3,98.72
4654,1371,5,3,98.1
4655,1371,6,3,98.72
4656,1371,7,3,100.58
4657,1371,8,3,91.28
4658,1371,9,3,85.2
4659,1371,10,3,82.8
4660,1371,11,3,81.06
4661,1371,12,3,66.0
4662,1371,13,3,52.1
4663,1371,14,3,53.6
4664,1371,15,3,50.12
4665,1371,16,3,46.76
4666,1371,17,3,41.4
4667,1371,18,3,41.4
4668,1371,19,3,40.96
4669,1371,20,3,38.32
4670,1371,21,3,35.86
4671,1371,22,3,35.86
4672,1371,23,3,37.0
4673,1371,24,3,35.1
4674,1371,25,3,33.58
4675,1371,26,3,32.12
4676,1371,27,3,29.96
4677,1371,28,3,29.6
4678,1371,29,3,28.88
4679,1371,30,3,26.36
4680,1371,31,3,25.28
6479,1371,1,4,23.84
6480,1371,2,4,21.12
6481,1371,3,4,19.84
6482,1371,4,4,20.8
6483,1371,5,4,22.08
6484,1371,6,4,20.08
6485,1371,7,4,21.76
6486,1371,8,4,20.0
6487,1371,9,4,20.08
6488,1371,10,4,19.2
6489,1371,11,4,17.92
6490,1371,12,4,16.32
6491,1371,13,4,16.96
6492,1371,14,4,14.88
6493,1371,15,4,13.76
6494,1371,16,4,12.36
6495,1371,17,4,11.8
6496,1371,18,4,11.24
6497,1371,19,4,10.4
6498,1371,20,4,11.52
6499,1371,21,4,11.52
6500,1371,22,4,11.24
6501,1371,23,4,10.96
6502,1371,24,4,11.24
6503,1371,25,4,10.68
6504,1371,26,4,10.4
6505,1371,27,4,10.68
6506,1371,28,4,10.68
6507,1371,29,4,10.68
6508,1371,30,4,10.16
6509,1371,31,4,9.68
8308,1371,1,5,8.96
8309,1371,2,5,6.08
8310,1371,3,5,6.32
8311,1371,4,5,6.32
8312,1371,5,5,5.6
8313,1371,6,5,4.64
8314,1371,7,5,3.92
8315,1371,8,5,3.2
8316,1371,9,5,3.0
8317,1371,10,5,2.81
8318,1371,11,5,2.61
8319,1371,12,5,2.42
8320,1371,13,5,2.22
8321,1371,14,5,2.22
8322,1371,15,5,2.22
8323,1371,16,5,2.42
8324,1371,17,5,2.81
8325,1371,18,5,2.42
8326,1371,19,5,2.61
8327,1371,20,5,2.61
8328,1371,21,5,2.42
8329,1371,22,5,2.81
8330,1371,23,5,2.61
8331,1371,24,5,2.61
8332,1371,25,5,2.42
8333,1371,26,5,2.61
8334,1371,27,5,2.61
8335,1371,28,5,2.81
8336,1371,29,5,3.0
8337,1371,30,5,2.42
8338,1371,31,5,2.22
10137,1371,1,6,2.22
10138,1371,2,6,2.81
10139,1371,3,6,2.81
10140,1371,4,6,2.22
10141,1371,5,6,2.42
10142,1371,6,6,2.61
10143,1371,7,6,2.42
10144,1371,8,6,2.22
10145,1371,9,6,2.22
10146,1371,10,6,2.42
10147,1371,11,6,2.22
10148,1371,12,6,2.42
10149,1371,13,6,2.03
10150,1371,14,6,
10151,1371,15,6,
10152,1371,16,6,
10153,1371,17,6,1.83
10154,1371,18,6,2.22
10155,1371,19,6,2.22
10156,1371,20,6,1.64
10157,1371,21,6,2.03
10158,1371,22,6,
10159,1371,23,6,
10160,1371,24,6,
10161,1371,25,6,
10162,1371,26,6,
10163,1371,27,6,
10164,1371,28,6,
10165,1371,29,6,
10166,1371,30,6,
10167,1371,31,6,1.64
11966,1371,1,7,
11967,1371,2,7,
11968,1371,3,7,
11969,1371,4,7,
11970,1371,5,7,
11971,1371,6,7,
11972,1371,7,7,
11973,1371,8,7,
11974,1371,9,7,
11975,1371,10,7,2.22
11976,1371,11,7,2.42
11977,1371,12,7,2.81
11978,1371,13,7,2.81
11979,1371,14,7,2.81
11980,1371,15,7,3.92
11981,1371,16,7,3.01
11982,1371,17,7,3.68
11983,1371,18,7,3.68
11984,1371,19,7,3.92
11985,1371,20,7,3.44
11986,1371,21,7,3.92
11987,1371,22,7,4.4
11988,1371,23,7,4.64
11989,1371,24,7,4.4
11990,1371,25,7,4.16
11991,1371,26,7,4.16
11992,1371,27,7,3.92
11993,1371,28,7,4.4
11994,1371,29,7,4.4
11995,1371,30,7,4.64
11996,1371,31,7,
13795,1371,1,8,4.64
13796,1371,2,8,4.16
13797,1371,3,8,4.16
13798,1371,4,8,4.4
13799,1371,5,8,3.92
13800,1371,6,8,3.01
13801,1371,7,8,2.61
13802,1371,8,8,2.42
13803,1371,9,8,2.22
13804,1371,10,8,2.81
13805,1371,11,8,2.81
13806,1371,12,8,3.01
13807,1371,13,8,3.44
13808,1371,14,8,3.44
13809,1371,15,8,2.61
13810,1371,16,8,5.36
13811,1371,17,8,7.52
13812,1371,18,8,7.52
13813,1371,19,8,8.24
13814,1371,20,8,9.68
13815,1371,21,8,13.2
13816,1371,22,8,13.76
13817,1371,23,8,13.76
13818,1371,24,8,13.2
13819,1371,25,8,11.52
13820,1371,26,8,10.68
13821,1371,27,8,10.16
13822,1371,28,8,9.92
13823,1371,29,8,8.96
13824,1371,30,8,9.44
13825,1371,31,8,
15624,1371,1,9,8.96
15625,1371,2,9,14.32
15626,1371,3,9,12.08
15627,1371,4,9,17.28
15628,1371,5,9,14.88
15629,1371,6,9,12.64
15630,1371,7,9,12.64
15631,1371,8,9,11.8
15632,1371,9,9,12.08
15633,1371,10,9,10.96
15634,1371,11,9,10.68
15635,1371,12,9,12.08
15636,1371,13,9,12.92
15637,1371,14,9,12.64
15638,1371,15,9,12.64
15639,1371,16,9,12.64
15640,1371,17,9,11.8
15641,1371,18,9,11.52
15642,1371,19,9,10.68
15643,1371,20,9,10.96
15644,1371,21,9,11.24
15645,1371,22,9,10.68
15646,1371,23,9,11.24
15647,1371,24,9,21.86
15648,1371,25,9,21.76
15649,1371,26,9,20.48
15650,1371,27,9,17.28
15651,1371,28,9,14.6
15652,1371,29,9,13.2
15653,1371,30,9,12.92
15654,1371,31,9,
17453,1371,1,10,12.64
17454,1371,2,10,10.16
17455,1371,3,10,12.08
17456,1371,4,10,11.8
17457,1371,5,10,11.52
17458,1371,6,10,10.68
17459,1371,7,10,10.4
17460,1371,8,10,10.16
17461,1371,9,10,10.16
17462,1371,10,10,10.16
17463,1371,11,10,9.68
17464,1371,12,10,9.68
17465,1371,13,10,9.68
17466,1371,14,10,9.68
17467,1371,15,10,9.44
17468,1371,16,10,10.4
17469,1371,17,10,9.92
17470,1371,18,10,10.4
17471,1371,19,10,9.68
17472,1371,20,10,9.68
17473,1371,21,10,10.16
17474,1371,22,10,9.44
17475,1371,23,10,9.44
17476,1371,24,10,10.16
17477,1371,25,10,9.44
17478,1371,26,10,9.68
17479,1371,27,10,9.92
17480,1371,28,10,9.92
17481,1371,29,10,9.2
17482,1371,30,10,9.44
17483,1371,31,10,
19282,1371,1,11,7.76
19283,1371,2,11,7.52
19284,1371,3,11,7.76
19285,1371,4,11,8.0
19286,1371,5,11,8.48
19287,1371,6,11,8.0
19288,1371,7,11,7.76
19289,1371,8,11,7.76
19290,1371,9,11,10.4
19291,1371,10,11,10.68
19292,1371,11,11,10.4
19293,1371,12,11,10.16
19294,1371,13,11,10.16
19295,1371,14,11,11.24
19296,1371,15,11,10.68
19297,1371,16,11,10.68
19298,1371,17,11,10.96
19299,1371,18,11,10.96
19300,1371,19,11,10.68
19301,1371,20,11,10.4
19302,1371,21,11,9.92
19303,1371,22,11,10.4
19304,1371,23,11,9.44
19305,1371,24,11,10.16
19306,1371,25,11,9.68
19307,1371,26,11,10.4
19308,1371,27,11,9.44
19309,1371,28,11,9.44
19310,1371,29,11,9.68
19311,1371,30,11,9.44
19312,1371,31,11,
21111,1371,1,12,9.44
21112,1371,2,12,10.16
21113,1371,3,12,9.44
21114,1371,4,12,10.16
21115,1371,5,12,10.4
21116,1371,6,12,10.68
21117,1371,7,12,11.24
21118,1371,8,12,12.08
21119,1371,9,12,19.52
21120,1371,10,12,23.12
21121,1371,11,12,20.8
21122,1371,12,12,20.8
21123,1371,13,12,20.48
21124,1371,14,12,21.12
21125,1371,15,12,22.08
21126,1371,16,12,24.2
21127,1371,17,12,30.68
21128,1371,18,12,35.48
21129,1371,19,12,31.4
21130,1371,20,12,27.08
21131,1371,21,12,24.56
21132,1371,22,12,25.28
21133,1371,23,12,25.28
21134,1371,24,12,23.12
21135,1371,25,12,19.84
21136,1371,26,12,19.84
21137,1371,27,12,23.84
21138,1371,28,12,23.84
21139,1371,29,12,22.08
21140,1371,30,12,
21141,1371,31,12,
1023,1372,1,1,22.4
1024,1372,2,1,22.8
1025,1372,3,1,26.0
1026,1372,4,1,26.81
1027,1372,5,1,26.4
1028,1372,6,1,24.4
1029,1372,7,1,24.8
1030,1372,8,1,26.4
1031,1372,9,1,28.45
1032,1372,10,1,30.09
1033,1372,11,1,30.95
1034,1372,12,1,53.37
1035,1372,13,1,86.24
1036,1372,14,1,56.36
1037,1372,15,1,50.75
1038,1372,16,1,42.2
1039,1372,17,1,39.05
1040,1372,18,1,43.4
1041,1372,19,1,48.5
1042,1372,20,1,48.95
1043,1372,21,1,51.65
1044,1372,22,1,50.3
1045,1372,23,1,48.5
1046,1372,24,1,48.95
1047,1372,25,1,49.4
1048,1372,26,1,51.65
1049,1372,27,1,48.5
1050,1372,28,1,47.15
1051,1372,29,1,48.05
1052,1372,30,1,48.95
1053,1372,31,1,5.03
2852,1372,1,2,5.03
2853,1372,2,2,53.48
2854,1372,3,2,58.76
2855,1372,4,2,68.84
2856,1372,5,2,70.28
2857,1372,6,2,69.32
2858,1372,7,2,69.8
2859,1372,8,2,61.16
2860,1372,9,2,51.65
2861,1372,10,2,103.48
2862,1372,11,2,101.23
2863,1372,12,2,79.4
2864,1372,13,2,64.04
2865,1372,14,2,58.76
2866,1372,15,2,55.88
2867,1372,16,2,67.96
2868,1372,17,2,60.2
2869,1372,18,2,54.92
2870,1372,19,2,52.55
2871,1372,20,2,52.1
2872,1372,21,2,49.85
2873,1372,22,2,49.85
2874,1372,23,2,52.1
2875,1372,24,2,51.65
2876,1372,25,2,51.2
2877,1372,26,2,50.75
2878,1372,27,2,51.2
2879,1372,28,2,48.5
2880,1372,29,2,46.25
2881,1372,30,2,44.0
2882,1372,31,2,42.65
4681,1372,1,3,40.85
4682,1372,2,3,39.05
4683,1372,3,3,35.9
4684,1372,4,3,30.09
4685,1372,5,3,27.22
4686,1372,6,3,26.0
4687,1372,7,3,26.0
4688,1372,8,3,26.0
4689,1372,9,3,25.6
4690,1372,10,3,22.8
4691,1372,11,3,22.02
4692,1372,12,3,21.64
4693,1372,13,3,20.12
4694,1372,14,3,18.98
4695,1372,15,3,20.5
4696,1372,16,3,18.98
4697,1372,17,3,15.36
4698,1372,18,3,14.04
4699,1372,19,3,12.44
4700,1372,20,3,12.44
4701,1372,21,3,12.12
4702,1372,22,3,9.56
4703,1372,23,3,7.2
4704,1372,24,3,6.08
4705,1372,25,3,5.8
4706,1372,26,3,5.8
4707,1372,27,3,5.24
4708,1372,28,3,5.52
4709,1372,29,3,4.96
4710,1372,30,3,5.24
4711,1372,31,3,6.08
6510,1372,1,4,5.52
6511,1372,2,4,5.52
6512,1372,3,4,5.52
6513,1372,4,4,5.52
6514,1372,5,4,5.52
6515,1372,6,4,5.24
6516,1372,7,4,4.12
6517,1372,8,4,11.16
6518,1372,9,4,12.44
6519,1372,10,4,11.48
6520,1372,11,4,10.52
6521,1372,12,4,9.56
6522,1372,13,4,8.92
6523,1372,14,4,7.76
6524,1372,15,4,6.08
6525,1372,16,4,4.68
6526,1372,17,4,3.0
6527,1372,18,4,2.78
6528,1372,19,4,1.9
6529,1372,20,4,1.24
6530,1372,21,4,
6531,1372,22,4,
6532,1372,23,4,
6533,1372,24,4,
6534,1372,25,4,
6535,1372,26,4,
6536,1372,27,4,
6537,1372,28,4,
6538,1372,29,4,
6539,1372,30,4,
6540,1372,31,4,
8339,1372,1,5,
8340,1372,2,5,
8341,1372,3,5,
8342,1372,4,5,
8343,1372,5,5,
8344,1372,6,5,
8345,1372,7,5,
8346,1372,8,5,
8347,1372,9,5,
8348,1372,10,5,
8349,1372,11,5,
8350,1372,12,5,
8351,1372,13,5,
8352,1372,14,5,
8353,1372,15,5,
8354,1372,16,5,
8355,1372,17,5,
8356,1372,18,5,
8357,1372,19,5,
8358,1372,20,5,
8359,1372,21,5,
8360,1372,22,5,
8361,1372,23,5,
8362,1372,24,5,
8363,1372,25,5,
8364,1372,26,5,
8365,1372,27,5,
8366,1372,28,5,
8367,1372,29,5,
8368,1372,30,5,
8369,1372,31,5,
10168,1372,1,6,
10169,1372,2,6,
10170,1372,3,6,
10171,1372,4,6,
10172,1372,5,6,
10173,1372,6,6,
10174,1372,7,6,
10175,1372,8,6,
10176,1372,9,6,
10177,1372,10,6,
10178,1372,11,6,
10179,1372,12,6,
10180,1372,13,6,
10181,1372,14,6,
10182,1372,15,6,
10183,1372,16,6,
10184,1372,17,6,
10185,1372,18,6,
10186,1372,19,6,
10187,1372,20,6,
10188,1372,21,6,
10189,1372,22,6,
10190,1372,23,6,
10191,1372,24,6,
10192,1372,25,6,
10193,1372,26,6,
10194,1372,27,6,
10195,1372,28,6,
10196,1372,29,6,
10197,1372,30,6,
10198,1372,31,6,
11997,1372,1,7,2.56
11998,1372,2,7,2.56
11999,1372,3,7,2.34
12000,1372,4,7,1.68
12001,1372,5,7,1.9
12002,1372,6,7,1.68
12003,1372,7,7,
12004,1372,8,7,
12005,1372,9,7,
12006,1372,10,7,
12007,1372,11,7,
12008,1372,12,7,
12009,1372,13,7,
12010,1372,14,7,
12011,1372,15,7,
12012,1372,16,7,
12013,1372,17,7,
12014,1372,18,7,
12015,1372,19,7,
12016,1372,20,7,3.28
12017,1372,21,7,4.4
12018,1372,22,7,3.56
12019,1372,23,7,3.84
12020,1372,24,7,4.12
12021,1372,25,7,3.56
12022,1372,26,7,3.56
12023,1372,27,7,3.56
12024,1372,28,7,2.12
12025,1372,29,7,2.12
12026,1372,30,7,2.56
12027,1372,31,7,
13826,1372,1,8,2.78
13827,1372,2,8,3.28
13828,1372,3,8,2.56
13829,1372,4,8,2.78
13830,1372,5,8,2.78
13831,1372,6,8,6.92
13832,1372,7,8,7.2
13833,1372,8,8,5.8
13834,1372,9,8,8.04
13835,1372,10,8,9.56
13836,1372,11,8,17.16
13837,1372,12,8,17.52
13838,1372,13,8,17.52
13839,1372,14,8,14.36
13840,1372,15,8,14.04
13841,1372,16,8,13.4
13842,1372,17,8,13.4
13843,1372,18,8,13.72
13844,1372,19,8,14.36
13845,1372,20,8,17.16
13846,1372,21,8,26.85
13847,1372,22,8,20.88
13848,1372,23,8,17.52
13849,1372,24,8,17.52
13850,1372,25,8,17.16
13851,1372,26,8,17.16
13852,1372,27,8,16.44
13853,1372,28,8,15.72
13854,1372,29,8,14.68
13855,1372,30,8,14.36
13856,1372,31,8,
15655,1372,1,9,14.68
15656,1372,2,9,15.0
15657,1372,3,9,17.52
15658,1372,4,9,31.75
15659,1372,5,9,26.4
15660,1372,6,9,22.8
15661,1372,7,9,24.4
15662,1372,8,9,22.8
15663,1372,9,9,21.64
15664,1372,10,9,22.4
15665,1372,11,9,20.12
15666,1372,12,9,17.52
15667,1372,13,9,16.8
15668,1372,14,9,15.72
15669,1372,15,9,15.32
15670,1372,16,9,15.72
15671,1372,17,9,16.08
15672,1372,18,9,16.08
15673,1372,19,9,16.08
15674,1372,20,9,16.08
15675,1372,21,9,16.08
15676,1372,22,9,16.08
15677,1372,23,9,17.52
15678,1372,24,9,17.16
15679,1372,25,9,16.44
15680,1372,26,9,16.44
15681,1372,27,9,16.08
15682,1372,28,9,16.08
15683,1372,29,9,16.44
15684,1372,30,9,15.72
15685,1372,31,9,
17484,1372,1,10,15.72
17485,1372,2,10,16.08
17486,1372,3,10,15.72
17487,1372,4,10,16.08
17488,1372,5,10,16.44
17489,1372,6,10,18.6
17490,1372,7,10,18.6
17491,1372,8,10,18.6
17492,1372,9,10,17.52
17493,1372,10,10,17.52
17494,1372,11,10,18.98
17495,1372,12,10,46.38
17496,1372,13,10,60.51
17497,1372,14,10,56.36
17498,1372,15,10,49.85
17499,1372,16,10,39.05
17500,1372,17,10,27.22
17501,1372,18,10,25.2
17502,1372,19,10,23.6
17503,1372,20,10,22.02
17504,1372,21,10,20.88
17505,1372,22,10,19.74
17506,1372,23,10,19.36
17507,1372,24,10,18.6
17508,1372,25,10,17.52
17509,1372,26,10,18.6
17510,1372,27,10,19.72
17511,1372,28,10,20.5
17512,1372,29,10,19.36
17513,1372,30,10,20.5
17514,1372,31,10,
19313,1372,1,11,16.44
19314,1372,2,11,16.44
19315,1372,3,11,16.08
19316,1372,4,11,15.72
19317,1372,5,11,17.88
19318,1372,6,11,14.36
19319,1372,7,11,16.08
19320,1372,8,11,15.0
19321,1372,9,11,15.36
19322,1372,10,11,16.8
19323,1372,11,11,16.8
19324,1372,12,11,17.16
19325,1372,13,11,15.36
19326,1372,14,11,16.68
19327,1372,15,11,17.16
19328,1372,16,11,16.08
19329,1372,17,11,16.08
19330,1372,18,11,15.72
19331,1372,19,11,15.72
19332,1372,20,11,15.72
19333,1372,21,11,15.36
19334,1372,22,11,15.0
19335,1372,23,11,16.44
19336,1372,24,11,16.44
19337,1372,25,11,17.16
19338,1372,26,11,16.44
19339,1372,27,11,16.44
19340,1372,28,11,16.8
19341,1372,29,11,16.08
19342,1372,30,11,15.36
19343,1372,31,11,
21142,1372,1,12,21.26
21143,1372,2,12,15.36
21144,1372,3,12,16.08
21145,1372,4,12,17.16
21146,1372,5,12,16.08
21147,1372,6,12,14.36
21148,1372,7,12,14.68
21149,1372,8,12,12.44
21150,1372,9,12,12.44
21151,1372,10,12,15.0
21152,1372,11,12,12.44
21153,1372,12,12,15.0
21154,1372,13,12,16.8
21155,1372,14,12,22.8
21156,1372,15,12,20.88
21157,1372,16,12,19.36
21158,1372,17,12,19.74
21159,1372,18,12,19.36
21160,1372,19,12,19.74
21161,1372,20,12,24.0
21162,1372,21,12,28.04
21163,1372,22,12,21.26
21164,1372,23,12,21.26
21165,1372,24,12,20.5
21166,1372,25,12,22.8
21167,1372,26,12,23.2
21168,1372,27,12,20.5
21169,1372,28,12,23.6
21170,1372,29,12,26.0
21171,1372,30,12,
21172,1372,31,12,
1054,1373,1,1,16.42
1055,1373,2,1,15.77
1056,1373,3,1,14.8
1057,1373,4,1,14.8
1058,1373,5,1,17.4
1059,1373,6,1,19.35
1060,1373,7,1,17.07
1061,1373,8,1,16.1
1062,1373,9,1,15.12
1063,1373,10,1,14.47
1064,1373,11,1,14.8
1065,1373,12,1,15.77
1066,1373,13,1,15.77
1067,1373,14,1,16.1
1068,1373,15,1,41.82
1069,1373,16,1,37.5
1070,1373,17,1,23.75
1071,1373,18,1,23.0
1072,1373,19,1,23.0
1073,1373,20,1,22.62
1074,1373,21,1,27.67
1075,1373,22,1,57.02
1076,1373,23,1,62.2
1077,1373,24,1,46.35
1078,1373,25,1,45.56
1079,1373,26,1,55.97
1080,1373,27,1,44.55
1081,1373,28,1,48.75
1082,1373,29,1,50.62
1083,1373,30,1,48.26
1084,1373,31,1,96.13
2883,1373,1,2,78.65
2884,1373,2,2,67.1
2885,1373,3,2,62.2
2886,1373,4,2,78.4
2887,1373,5,2,72.85
2888,1373,6,2,62.2
2889,1373,7,2,59.55
2890,1373,8,2,64.3
2891,1373,9,2,63.6
2892,1373,10,2,72.55
2893,1373,11,2,80.82
2894,1373,12,2,89.65
2895,1373,13,2,134.51
2896,1373,14,2,134.22
2897,1373,15,2,123.2
2898,1373,16,2,119.4
2899,1373,17,2,115.13
2900,1373,18,2,101.45
2901,1373,19,2,46.95
2902,1373,20,2,42.22
2903,1373,21,2,40.65
2904,1373,22,2,35.0
2905,1373,23,2,38.02
2906,1373,24,2,41.7
2907,1373,25,2,39.07
2908,1373,26,2,39.6
2909,1373,27,2,41.7
2910,1373,28,2,40.12
2911,1373,29,2,39.07
2912,1373,30,2,38.55
2913,1373,31,2,38.02
4712,1373,1,3,35.5
4713,1373,2,3,40.25
4714,1373,3,3,46.95
4715,1373,4,3,41.7
4716,1373,5,3,40.12
4717,1373,6,3,36.0
4718,1373,7,3,31.15
4719,1373,8,3,31.15
4720,1373,9,3,29.8
4721,1373,10,3,31.15
4722,1373,11,3,31.15
4723,1373,12,3,33.0
4724,1373,13,3,35.5
4725,1373,14,3,53.99
4726,1373,15,3,48.75
4727,1373,16,3,45.75
4728,1373,17,3,48.15
4729,1373,18,3,51.25
4730,1373,19,3,46.35
4731,1373,20,3,46.35
4732,1373,21,3,45.75
4733,1373,22,3,37.0
4734,1373,23,3,24.17
4735,1373,24,3,22.25
4736,1373,25,3,20.75
4737,1373,26,3,21.12
4738,1373,27,3,28.9
4739,1373,28,3,14.15
4740,1373,29,3,13.5
4741,1373,30,3,12.6
4742,1373,31,3,12.0
6541,1373,1,4,12.0
6542,1373,2,4,11.7
6543,1373,3,4,11.4
6544,1373,4,4,11.4
6545,1373,5,4,11.1
6546,1373,6,4,11.1
6547,1373,7,4,9.37
6548,1373,8,4,8.47
6549,1373,9,4,8.25
6550,1373,10,4,7.57
6551,1373,11,4,7.12
6552,1373,12,4,6.67
6553,1373,13,4,4.81
6554,1373,14,4,4.14
6555,1373,15,4,3.83
6556,1373,16,4,3.68
6557,1373,17,4,3.99
6558,1373,18,4,3.99
6559,1373,19,4,3.99
6560,1373,20,4,4.14
6561,1373,21,4,4.14
6562,1373,22,4,3.99
6563,1373,23,4,3.52
6564,1373,24,4,3.21
6565,1373,25,4,
6566,1373,26,4,
6567,1373,27,4,
6568,1373,28,4,
6569,1373,29,4,
6570,1373,30,4,
6571,1373,31,4,
8370,1373,1,5,
8371,1373,2,5,
8372,1373,3,5,
8373,1373,4,5,
8374,1373,5,5,
8375,1373,6,5,
8376,1373,7,5,
8377,1373,8,5,
8378,1373,9,5,
8379,1373,10,5,
8380,1373,11,5,
8381,1373,12,5,
8382,1373,13,5,
8383,1373,14,5,
8384,1373,15,5,
8385,1373,16,5,
8386,1373,17,5,
8387,1373,18,5,
8388,1373,19,5,
8389,1373,20,5,
8390,1373,21,5,
8391,1373,22,5,
8392,1373,23,5,
8393,1373,24,5,
8394,1373,25,5,
8395,1373,26,5,
8396,1373,27,5,
8397,1373,28,5,
8398,1373,29,5,
8399,1373,30,5,
8400,1373,31,5,
10199,1373,1,6,
10200,1373,2,6,
10201,1373,3,6,
10202,1373,4,6,
10203,1373,5,6,
10204,1373,6,6,
10205,1373,7,6,
10206,1373,8,6,
10207,1373,9,6,
10208,1373,10,6,
10209,1373,11,6,
10210,1373,12,6,
10211,1373,13,6,
10212,1373,14,6,
10213,1373,15,6,
10214,1373,16,6,
10215,1373,17,6,
10216,1373,18,6,
10217,1373,19,6,
10218,1373,20,6,
10219,1373,21,6,
10220,1373,22,6,
10221,1373,23,6,
10222,1373,24,6,
10223,1373,25,6,
10224,1373,26,6,
10225,1373,27,6,
10226,1373,28,6,
10227,1373,29,6,
10228,1373,30,6,
10229,1373,31,6,
12028,1373,1,7,
12029,1373,2,7,
12030,1373,3,7,
12031,1373,4,7,
12032,1373,5,7,
12033,1373,6,7,
12034,1373,7,7,
12035,1373,8,7,
12036,1373,9,7,
12037,1373,10,7,
12038,1373,11,7,
12039,1373,12,7,
12040,1373,13,7,
12041,1373,14,7,
12042,1373,15,7,
12043,1373,16,7,
12044,1373,17,7,
12045,1373,18,7,
12046,1373,19,7,
12047,1373,20,7,
12048,1373,21,7,
12049,1373,22,7,
12050,1373,23,7,
12051,1373,24,7,
12052,1373,25,7,
12053,1373,26,7,
12054,1373,27,7,3.83
12055,1373,28,7,4.3
12056,1373,29,7,4.47
12057,1373,30,7,4.81
12058,1373,31,7,
13857,1373,1,8,4.47
13858,1373,2,8,4.81
13859,1373,3,8,4.64
13860,1373,4,8,4.81
13861,1373,5,8,4.64
13862,1373,6,8,4.47
13863,1373,7,8,4.47
13864,1373,8,8,4.64
13865,1373,9,8,4.47
13866,1373,10,8,3.99
13867,1373,11,8,4.3
13868,1373,12,8,4.3
13869,1373,13,8,4.47
13870,1373,14,8,5.15
13871,1373,15,8,9.81
13872,1373,16,8,14.53
13873,1373,17,8,15.12
13874,1373,18,8,12.3
13875,1373,19,8,11.1
13876,1373,20,8,10.05
13877,1373,21,8,10.05
13878,1373,22,8,9.15
