,sal,rooz,Month,shahar_Debi
9640,1353,31,11,
10540,1353,1,12,0.05
10541,1353,2,12,0.05
10542,1353,3,12,0.18
10543,1353,4,12,0.18
10544,1353,5,12,0.18
10545,1353,6,12,0.18
10546,1353,7,12,0.18
10547,1353,8,12,0.18
10548,1353,9,12,0.18
10549,1353,10,12,0.11
10550,1353,11,12,0.18
10551,1353,12,12,0.24
10552,1353,13,12,0.24
10553,1353,14,12,0.24
10554,1353,15,12,0.24
10555,1353,16,12,0.11
10556,1353,17,12,0.11
10557,1353,18,12,0.18
10558,1353,19,12,0.18
10559,1353,20,12,0.18
10560,1353,21,12,0.24
10561,1353,22,12,0.18
10562,1353,23,12,0.24
10563,1353,24,12,0.24
10564,1353,25,12,0.18
10565,1353,26,12,0.18
10566,1353,27,12,0.18
10567,1353,28,12,0.18
10568,1353,29,12,0.18
10569,1353,30,12,
10570,1353,31,12,
341,1354,1,1,1.07
342,1354,2,1,1.34
343,1354,3,1,1.52
344,1354,4,1,1.52
345,1354,5,1,1.25
346,1354,6,1,1.34
347,1354,7,1,1.25
348,1354,8,1,1.52
349,1354,9,1,1.8
350,1354,10,1,2.1
351,1354,11,1,2.92
352,1354,12,1,4.5
353,1354,13,1,5.06
354,1354,14,1,4.22
355,1354,15,1,3.36
356,1354,16,1,3.69
357,1354,17,1,3.94
358,1354,18,1,4.22
359,1354,19,1,3.94
360,1354,20,1,4.22
361,1354,21,1,4.08
362,1354,22,1,5.71
363,1354,23,1,5.37
364,1354,24,1,24.57
365,1354,25,1,64.65
366,1354,26,1,26.49
367,1354,27,1,21.2
368,1354,28,1,21.5
369,1354,29,1,39.28
370,1354,30,1,21.5
371,1354,31,1,14.16
1271,1354,1,2,10.44
1272,1354,2,2,8.3
1273,1354,3,2,8.1
1274,1354,4,2,9.12
1275,1354,5,2,8.7
1276,1354,6,2,8.5
1277,1354,7,2,8.3
1278,1354,8,2,10.22
1279,1354,9,2,13.1
1280,1354,10,2,13.6
1281,1354,11,2,10.0
1282,1354,12,2,14.44
1283,1354,13,2,15.84
1284,1354,14,2,16.4
1285,1354,15,2,16.12
1286,1354,16,2,17.3
1287,1354,17,2,24.57
1288,1354,18,2,20.6
1289,1354,19,2,20.0
1290,1354,20,2,16.4
1291,1354,21,2,19.4
1292,1354,22,2,16.7
1293,1354,23,2,18.5
1294,1354,24,2,22.1
1295,1354,25,2,22.4
1296,1354,26,2,19.4
1297,1354,27,2,21.2
1298,1354,28,2,23.95
1299,1354,29,2,23.95
1300,1354,30,2,30.4
1301,1354,31,2,110.5
2201,1354,1,3,38.6
2202,1354,2,3,32.66
2203,1354,3,3,38.72
2204,1354,4,3,27.81
2205,1354,5,3,25.5
2206,1354,6,3,29.12
2207,1354,7,3,25.82
2208,1354,8,3,22.71
2209,1354,9,3,20.0
2210,1354,10,3,22.71
2211,1354,11,3,21.2
2212,1354,12,3,21.2
2213,1354,13,3,18.8
2214,1354,14,3,20.3
2215,1354,15,3,21.5
2216,1354,16,3,21.8
2217,1354,17,3,20.6
2218,1354,18,3,25.83
2219,1354,19,3,24.88
2220,1354,20,3,29.12
2221,1354,21,3,27.81
2222,1354,22,3,18.2
2223,1354,23,3,19.1
2224,1354,24,3,14.16
2225,1354,25,3,16.4
2226,1354,26,3,16.4
2227,1354,27,3,16.4
2228,1354,28,3,15.56
2229,1354,29,3,17.0
2230,1354,30,3,17.0
2231,1354,31,3,17.3
3131,1354,1,4,12.35
3132,1354,2,4,12.6
3133,1354,3,4,11.6
3134,1354,4,4,8.5
3135,1354,5,4,10.0
3136,1354,6,4,10.22
3137,1354,7,4,9.78
3138,1354,8,4,10.44
3139,1354,9,4,9.56
3140,1354,10,4,6.6
3141,1354,11,4,6.56
3142,1354,12,4,6.05
3143,1354,13,4,5.54
3144,1354,14,4,5.37
3145,1354,15,4,4.64
3146,1354,16,4,4.5
3147,1354,17,4,4.08
3148,1354,18,4,3.69
3149,1354,19,4,3.47
3150,1354,20,4,3.25
3151,1354,21,4,3.03
3152,1354,22,4,2.6
3153,1354,23,4,2.1
3154,1354,24,4,1.8
3155,1354,25,4,1.52
3156,1354,26,4,1.43
3157,1354,27,4,1.34
3158,1354,28,4,0.59
3159,1354,29,4,0.59
3160,1354,30,4,59.0
3161,1354,31,4,0.45
4061,1354,1,5,0.45
4062,1354,2,5,0.45
4063,1354,3,5,
4064,1354,4,5,
4065,1354,5,5,
4066,1354,6,5,
4067,1354,7,5,
4068,1354,8,5,
4069,1354,9,5,
4070,1354,10,5,
4071,1354,11,5,
4072,1354,12,5,
4073,1354,13,5,
4074,1354,14,5,
4075,1354,15,5,
4076,1354,16,5,
4077,1354,17,5,
4078,1354,18,5,
4079,1354,19,5,
4080,1354,20,5,
4081,1354,21,5,
4082,1354,22,5,
4083,1354,23,5,
4084,1354,24,5,
4085,1354,25,5,
4086,1354,26,5,
4087,1354,27,5,
4088,1354,28,5,
4089,1354,29,5,
4090,1354,30,5,
4091,1354,31,5,
4991,1354,1,6,
4992,1354,2,6,
4993,1354,3,6,
4994,1354,4,6,
4995,1354,5,6,
4996,1354,6,6,
4997,1354,7,6,
4998,1354,8,6,
4999,1354,9,6,
5000,1354,10,6,
5001,1354,11,6,
5002,1354,12,6,
5003,1354,13,6,
5004,1354,14,6,
5005,1354,15,6,
5006,1354,16,6,
5007,1354,17,6,
5008,1354,18,6,
5009,1354,19,6,
5010,1354,20,6,
5011,1354,21,6,
5012,1354,22,6,
5013,1354,23,6,
5014,1354,24,6,
5015,1354,25,6,
5016,1354,26,6,
5017,1354,27,6,
5018,1354,28,6,
5019,1354,29,6,
5020,1354,30,6,
5021,1354,31,6,
5921,1354,1,7,
5922,1354,2,7,
5923,1354,3,7,
5924,1354,4,7,
5925,1354,5,7,
5926,1354,6,7,
5927,1354,7,7,
5928,1354,8,7,
5929,1354,9,7,
5930,1354,10,7,
5931,1354,11,7,
5932,1354,12,7,
5933,1354,13,7,
5934,1354,14,7,
5935,1354,15,7,
5936,1354,16,7,
5937,1354,17,7,
5938,1354,18,7,
5939,1354,19,7,
5940,1354,20,7,
5941,1354,21,7,
5942,1354,22,7,
5943,1354,23,7,
5944,1354,24,7,
5945,1354,25,7,
5946,1354,26,7,
5947,1354,27,7,
5948,1354,28,7,
5949,1354,29,7,
5950,1354,30,7,
5951,1354,31,7,
6851,1354,1,8,
6852,1354,2,8,
6853,1354,3,8,
6854,1354,4,8,
6855,1354,5,8,
6856,1354,6,8,
6857,1354,7,8,
6858,1354,8,8,
6859,1354,9,8,
6860,1354,10,8,
6861,1354,11,8,
6862,1354,12,8,
6863,1354,13,8,
6864,1354,14,8,
6865,1354,15,8,
6866,1354,16,8,
6867,1354,17,8,
6868,1354,18,8,
6869,1354,19,8,
6870,1354,20,8,
6871,1354,21,8,
6872,1354,22,8,
6873,1354,23,8,
6874,1354,24,8,
6875,1354,25,8,
6876,1354,26,8,
6877,1354,27,8,
6878,1354,28,8,
6879,1354,29,8,
6880,1354,30,8,
6881,1354,31,8,
7781,1354,1,9,
7782,1354,2,9,
7783,1354,3,9,
7784,1354,4,9,
7785,1354,5,9,
7786,1354,6,9,
7787,1354,7,9,
7788,1354,8,9,
7789,1354,9,9,
7790,1354,10,9,
7791,1354,11,9,
7792,1354,12,9,
7793,1354,13,9,
7794,1354,14,9,
7795,1354,15,9,
7796,1354,16,9,
7797,1354,17,9,
7798,1354,18,9,
7799,1354,19,9,
7800,1354,20,9,
7801,1354,21,9,
7802,1354,22,9,
7803,1354,23,9,
7804,1354,24,9,
7805,1354,25,9,
7806,1354,26,9,
7807,1354,27,9,
7808,1354,28,9,
7809,1354,29,9,
7810,1354,30,9,
7811,1354,31,9,
8711,1354,1,10,
8712,1354,2,10,
8713,1354,3,10,
8714,1354,4,10,
8715,1354,5,10,
8716,1354,6,10,
8717,1354,7,10,
8718,1354,8,10,
8719,1354,9,10,
8720,1354,10,10,
8721,1354,11,10,
8722,1354,12,10,
8723,1354,13,10,
8724,1354,14,10,
8725,1354,15,10,
8726,1354,16,10,
8727,1354,17,10,
8728,1354,18,10,
8729,1354,19,10,
8730,1354,20,10,
8731,1354,21,10,
8732,1354,22,10,
8733,1354,23,10,
8734,1354,24,10,
8735,1354,25,10,
8736,1354,26,10,
8737,1354,27,10,
8738,1354,28,10,
8739,1354,29,10,
8740,1354,30,10,
8741,1354,31,10,
9641,1354,1,11,
9642,1354,2,11,
9643,1354,3,11,
9644,1354,4,11,
9645,1354,5,11,
9646,1354,6,11,
9647,1354,7,11,
9648,1354,8,11,
9649,1354,9,11,
9650,1354,10,11,
9651,1354,11,11,
9652,1354,12,11,
9653,1354,13,11,
9654,1354,14,11,
9655,1354,15,11,
9656,1354,16,11,
9657,1354,17,11,
9658,1354,18,11,
9659,1354,19,11,
9660,1354,20,11,0.52
9661,1354,21,11,0.38
9662,1354,22,11,0.31
9663,1354,23,11,0.24
9664,1354,24,11,0.31
9665,1354,25,11,0.52
9666,1354,26,11,0.35
9667,1354,27,11,0.31
9668,1354,28,11,0.31
9669,1354,29,11,0.24
9670,1354,30,11,0.24
9671,1354,31,11,
10571,1354,1,12,
10572,1354,2,12,
10573,1354,3,12,
10574,1354,4,12,
10575,1354,5,12,
10576,1354,6,12,
10577,1354,7,12,
10578,1354,8,12,
10579,1354,9,12,
10580,1354,10,12,
10581,1354,11,12,
10582,1354,12,12,
10583,1354,13,12,
10584,1354,14,12,
10585,1354,15,12,
10586,1354,16,12,
10587,1354,17,12,
10588,1354,18,12,
10589,1354,19,12,
10590,1354,20,12,
10591,1354,21,12,
10592,1354,22,12,
10593,1354,23,12,
10594,1354,24,12,0.24
10595,1354,25,12,0.24
10596,1354,26,12,0.24
10597,1354,27,12,0.24
10598,1354,28,12,0.38
10599,1354,29,12,0.59
10600,1354,30,12,0.8
10601,1354,31,12,
372,1355,1,1,6.76
373,1355,2,1,7.12
374,1355,3,1,7.47
375,1355,4,1,7.83
376,1355,5,1,8.19
377,1355,6,1,8.54
378,1355,7,1,8.9
379,1355,8,1,9.25
380,1355,9,1,9.61
381,1355,10,1,9.97
382,1355,11,1,10.32
383,1355,12,1,10.68
384,1355,13,1,11.03
385,1355,14,1,11.39
386,1355,15,1,11.75
387,1355,16,1,12.1
388,1355,17,1,12.46
389,1355,18,1,12.81
390,1355,19,1,14.2
391,1355,20,1,13.4
392,1355,21,1,13.0
393,1355,22,1,12.3
394,1355,23,1,10.2
395,1355,24,1,13.0
396,1355,25,1,12.3
397,1355,26,1,16.6
398,1355,27,1,9.9
399,1355,28,1,9.36
400,1355,29,1,7.92
401,1355,30,1,7.44
402,1355,31,1,7.68
1302,1355,1,2,8.16
1303,1355,2,2,7.44
1304,1355,3,2,7.92
1305,1355,4,2,67.88
1306,1355,5,2,19.84
1307,1355,6,2,13.8
1308,1355,7,2,10.5
1309,1355,8,2,11.1
1310,1355,9,2,13.0
1311,1355,10,2,32.32
1312,1355,11,2,25.0
1313,1355,12,2,29.5
1314,1355,13,2,29.5
1315,1355,14,2,28.75
1316,1355,15,2,29.5
1317,1355,16,2,27.25
1318,1355,17,2,32.65
1319,1355,18,2,32.7
1320,1355,19,2,35.8
1321,1355,20,2,34.75
1322,1355,21,2,38.95
1323,1355,22,2,34.75
1324,1355,23,2,35.8
1325,1355,24,2,47.0
1326,1355,25,2,69.0
1327,1355,26,2,63.0
1328,1355,27,2,38.95
1329,1355,28,2,29.5
1330,1355,29,2,44.2
1331,1355,30,2,27.25
1332,1355,31,2,19.86
2232,1355,1,3,16.6
2233,1355,2,3,15.0
2234,1355,3,3,32.65
2235,1355,4,3,25.75
2236,1355,5,3,78.29
2237,1355,6,3,47.0
2238,1355,7,3,57.0
2239,1355,8,3,58.5
2240,1355,9,3,58.5
2241,1355,10,3,54.0
2242,1355,11,3,51.2
2243,1355,12,3,37.9
2244,1355,13,3,25.75
2245,1355,14,3,22.75
2246,1355,15,3,23.5
2247,1355,16,3,17.14
2248,1355,17,3,16.6
2249,1355,18,3,19.7
2250,1355,19,3,17.71
2251,1355,20,3,16.34
2252,1355,21,3,14.98
2253,1355,22,3,13.62
2254,1355,23,3,12.26
2255,1355,24,3,10.9
2256,1355,25,3,9.53
2257,1355,26,3,8.71
2258,1355,27,3,6.81
2259,1355,28,3,5.45
2260,1355,29,3,4.09
2261,1355,30,3,2.72
2262,1355,31,3,1.36
3162,1355,1,4,
3163,1355,2,4,
3164,1355,3,4,
3165,1355,4,4,
3166,1355,5,4,
3167,1355,6,4,
3168,1355,7,4,
3169,1355,8,4,
3170,1355,9,4,
3171,1355,10,4,
3172,1355,11,4,
3173,1355,12,4,
3174,1355,13,4,
3175,1355,14,4,
3176,1355,15,4,
3177,1355,16,4,
3178,1355,17,4,
3179,1355,18,4,
3180,1355,19,4,
3181,1355,20,4,
3182,1355,21,4,
3183,1355,22,4,
3184,1355,23,4,
3185,1355,24,4,
3186,1355,25,4,
3187,1355,26,4,
3188,1355,27,4,
3189,1355,28,4,
3190,1355,29,4,
3191,1355,30,4,
3192,1355,31,4,
4092,1355,1,5,
4093,1355,2,5,
4094,1355,3,5,
4095,1355,4,5,
4096,1355,5,5,
4097,1355,6,5,
4098,1355,7,5,
4099,1355,8,5,
4100,1355,9,5,
4101,1355,10,5,
4102,1355,11,5,
4103,1355,12,5,
4104,1355,13,5,
4105,1355,14,5,
4106,1355,15,5,
4107,1355,16,5,
4108,1355,17,5,
4109,1355,18,5,
4110,1355,19,5,
4111,1355,20,5,
4112,1355,21,5,
4113,1355,22,5,
4114,1355,23,5,
4115,1355,24,5,
4116,1355,25,5,
4117,1355,26,5,
4118,1355,27,5,
4119,1355,28,5,
4120,1355,29,5,
4121,1355,30,5,
4122,1355,31,5,
5022,1355,1,6,
5023,1355,2,6,
5024,1355,3,6,
5025,1355,4,6,
5026,1355,5,6,
5027,1355,6,6,
5028,1355,7,6,
5029,1355,8,6,
5030,1355,9,6,
5031,1355,10,6,
5032,1355,11,6,
5033,1355,12,6,
5034,1355,13,6,
5035,1355,14,6,
5036,1355,15,6,
5037,1355,16,6,
5038,1355,17,6,
5039,1355,18,6,
5040,1355,19,6,
5041,1355,20,6,
5042,1355,21,6,
5043,1355,22,6,
5044,1355,23,6,
5045,1355,24,6,
5046,1355,25,6,
5047,1355,26,6,
5048,1355,27,6,
5049,1355,28,6,
5050,1355,29,6,
5051,1355,30,6,
5052,1355,31,6,
5952,1355,1,7,
5953,1355,2,7,
5954,1355,3,7,
5955,1355,4,7,
5956,1355,5,7,
5957,1355,6,7,
5958,1355,7,7,
5959,1355,8,7,
5960,1355,9,7,
5961,1355,10,7,
5962,1355,11,7,
5963,1355,12,7,
5964,1355,13,7,
5965,1355,14,7,
5966,1355,15,7,
5967,1355,16,7,
5968,1355,17,7,
5969,1355,18,7,
5970,1355,19,7,
5971,1355,20,7,
5972,1355,21,7,
5973,1355,22,7,
5974,1355,23,7,
5975,1355,24,7,
5976,1355,25,7,
5977,1355,26,7,
5978,1355,27,7,
5979,1355,28,7,
5980,1355,29,7,
5981,1355,30,7,
5982,1355,31,7,
6882,1355,1,8,
6883,1355,2,8,
6884,1355,3,8,
6885,1355,4,8,
6886,1355,5,8,
6887,1355,6,8,
6888,1355,7,8,
6889,1355,8,8,
6890,1355,9,8,
6891,1355,10,8,
6892,1355,11,8,
6893,1355,12,8,
6894,1355,13,8,
6895,1355,14,8,
6896,1355,15,8,
6897,1355,16,8,
6898,1355,17,8,
6899,1355,18,8,
6900,1355,19,8,
6901,1355,20,8,
6902,1355,21,8,
6903,1355,22,8,
6904,1355,23,8,
6905,1355,24,8,
6906,1355,25,8,
6907,1355,26,8,
6908,1355,27,8,
6909,1355,28,8,
6910,1355,29,8,
6911,1355,30,8,
6912,1355,31,8,
7812,1355,1,9,
7813,1355,2,9,
7814,1355,3,9,
7815,1355,4,9,
7816,1355,5,9,
7817,1355,6,9,
7818,1355,7,9,
7819,1355,8,9,
7820,1355,9,9,
7821,1355,10,9,
7822,1355,11,9,
7823,1355,12,9,
7824,1355,13,9,
7825,1355,14,9,
7826,1355,15,9,
7827,1355,16,9,
7828,1355,17,9,
7829,1355,18,9,
7830,1355,19,9,
7831,1355,20,9,
7832,1355,21,9,
7833,1355,22,9,
7834,1355,23,9,
7835,1355,24,9,
7836,1355,25,9,
7837,1355,26,9,
7838,1355,27,9,
7839,1355,28,9,
7840,1355,29,9,
7841,1355,30,9,
7842,1355,31,9,
8742,1355,1,10,
8743,1355,2,10,
8744,1355,3,10,
8745,1355,4,10,
8746,1355,5,10,
8747,1355,6,10,
8748,1355,7,10,
8749,1355,8,10,
8750,1355,9,10,
8751,1355,10,10,
8752,1355,11,10,
8753,1355,12,10,
8754,1355,13,10,
8755,1355,14,10,
8756,1355,15,10,
8757,1355,16,10,
8758,1355,17,10,
8759,1355,18,10,
8760,1355,19,10,
8761,1355,20,10,
8762,1355,21,10,
8763,1355,22,10,
8764,1355,23,10,
8765,1355,24,10,
8766,1355,25,10,
8767,1355,26,10,
8768,1355,27,10,
8769,1355,28,10,
8770,1355,29,10,
8771,1355,30,10,
8772,1355,31,10,
9672,1355,1,11,
9673,1355,2,11,
9674,1355,3,11,
9675,1355,4,11,
9676,1355,5,11,
9677,1355,6,11,
9678,1355,7,11,
9679,1355,8,11,
9680,1355,9,11,
9681,1355,10,11,
9682,1355,11,11,
9683,1355,12,11,
9684,1355,13,11,
9685,1355,14,11,
9686,1355,15,11,
9687,1355,16,11,
9688,1355,17,11,
9689,1355,18,11,
9690,1355,19,11,
9691,1355,20,11,
9692,1355,21,11,
9693,1355,22,11,
9694,1355,23,11,
9695,1355,24,11,
9696,1355,25,11,
9697,1355,26,11,
9698,1355,27,11,
9699,1355,28,11,
9700,1355,29,11,
9701,1355,30,11,
9702,1355,31,11,
10602,1355,1,12,
10603,1355,2,12,
10604,1355,3,12,
10605,1355,4,12,
10606,1355,5,12,
10607,1355,6,12,
10608,1355,7,12,
10609,1355,8,12,
10610,1355,9,12,
10611,1355,10,12,
10612,1355,11,12,
10613,1355,12,12,0.36
10614,1355,13,12,0.71
10615,1355,14,12,1.07
10616,1355,15,12,1.42
10617,1355,16,12,1.78
10618,1355,17,12,2.14
10619,1355,18,12,2.49
10620,1355,19,12,2.85
10621,1355,20,12,3.2
10622,1355,21,12,3.56
10623,1355,22,12,3.92
10624,1355,23,12,4.27
10625,1355,24,12,4.63
10626,1355,25,12,4.98
10627,1355,26,12,5.34
10628,1355,27,12,5.6
10629,1355,28,12,6.05
10630,1355,29,12,6.41
10631,1355,30,12,
10632,1355,31,12,
403,1382,1,1,5.0
404,1382,2,1,4.8
405,1382,3,1,4.7
406,1382,4,1,4.5
407,1382,5,1,4.3
408,1382,6,1,4.2
409,1382,7,1,4.0
410,1382,8,1,3.8
411,1382,9,1,3.7
412,1382,10,1,3.5
413,1382,11,1,4.1
414,1382,12,1,4.7
415,1382,13,1,5.3
416,1382,14,1,5.9
417,1382,15,1,6.5
418,1382,16,1,7.0
419,1382,17,1,7.6
420,1382,18,1,8.2
421,1382,19,1,8.8
422,1382,20,1,9.4
423,1382,21,1,10.0
424,1382,22,1,10.6
425,1382,23,1,11.2
426,1382,24,1,11.8
427,1382,25,1,12.4
428,1382,26,1,13.0
429,1382,27,1,13.6
430,1382,28,1,14.1
431,1382,29,1,14.7
432,1382,30,1,15.3
433,1382,31,1,15.9
1333,1382,1,2,16.5
1334,1382,2,2,17.1
1335,1382,3,2,17.7
1336,1382,4,2,18.3
1337,1382,5,2,18.9
1338,1382,6,2,19.5
1339,1382,7,2,20.1
1340,1382,8,2,20.7
1341,1382,9,2,21.3
1342,1382,10,2,21.8
1343,1382,11,2,22.4
1344,1382,12,2,23.0
1345,1382,13,2,23.9
1346,1382,14,2,23.3
1347,1382,15,2,22.9
1348,1382,16,2,22.5
1349,1382,17,2,22.1
1350,1382,18,2,21.8
1351,1382,19,2,21.4
1352,1382,20,2,21.0
1353,1382,21,2,20.6
1354,1382,22,2,20.3
1355,1382,23,2,19.9
1356,1382,24,2,19.5
1357,1382,25,2,19.2
1358,1382,26,2,18.8
1359,1382,27,2,18.4
1360,1382,28,2,18.0
1361,1382,29,2,17.7
1362,1382,30,2,17.3
1363,1382,31,2,16.9
2263,1382,1,3,16.5
2264,1382,2,3,16.2
2265,1382,3,3,15.8
2266,1382,4,3,15.4
2267,1382,5,3,15.1
2268,1382,6,3,14.7
2269,1382,7,3,14.3
2270,1382,8,3,13.9
2271,1382,9,3,13.6
2272,1382,10,3,13.2
2273,1382,11,3,12.8
2274,1382,12,3,12.4
2275,1382,13,3,12.1
2276,1382,14,3,11.7
2277,1382,15,3,11.3
2278,1382,16,3,11.0
2279,1382,17,3,10.6
2280,1382,18,3,10.2
2281,1382,19,3,9.8
2282,1382,20,3,9.5
2283,1382,21,3,9.1
2284,1382,22,3,8.7
2285,1382,23,3,8.3
2286,1382,24,3,8.0
2287,1382,25,3,7.6
2288,1382,26,3,7.2
2289,1382,27,3,6.9
2290,1382,28,3,6.5
2291,1382,29,3,6.1
2292,1382,30,3,5.7
2293,1382,31,3,5.5
3193,1382,1,4,5.3
3194,1382,2,4,5.1
3195,1382,3,4,4.8
3196,1382,4,4,4.6
3197,1382,5,4,4.4
3198,1382,6,4,4.2
3199,1382,7,4,3.9
3200,1382,8,4,3.7
3201,1382,9,4,3.5
3202,1382,10,4,3.3
3203,1382,11,4,3.0
