,sal,rooz,Month,golman_abShoor_EV
11846,1370,5,11,
11847,1370,6,11,
11848,1370,7,11,
11849,1370,8,11,
11850,1370,9,11,
11851,1370,10,11,
11852,1370,11,11,
11853,1370,12,11,
11854,1370,13,11,
11855,1370,14,11,
11856,1370,15,11,
11857,1370,16,11,
11858,1370,17,11,
11859,1370,18,11,
11860,1370,19,11,
11861,1370,20,11,
11862,1370,21,11,
11863,1370,22,11,
11864,1370,23,11,
11865,1370,24,11,
11866,1370,25,11,
11867,1370,26,11,
11868,1370,27,11,
11869,1370,28,11,
11870,1370,29,11,
11871,1370,30,11,
11872,1370,31,11,
13020,1370,1,12,
13021,1370,2,12,
13022,1370,3,12,
13023,1370,4,12,
13024,1370,5,12,
13025,1370,6,12,
13026,1370,7,12,
13027,1370,8,12,
13028,1370,9,12,
13029,1370,10,12,
13030,1370,11,12,
13031,1370,12,12,
13032,1370,13,12,
13033,1370,14,12,
13034,1370,15,12,
13035,1370,16,12,
13036,1370,17,12,
13037,1370,18,12,
13038,1370,19,12,
13039,1370,20,12,
13040,1370,21,12,
13041,1370,22,12,
13042,1370,23,12,
13043,1370,24,12,
13044,1370,25,12,
13045,1370,26,12,
13046,1370,27,12,
13047,1370,28,12,
13048,1370,29,12,
13049,1370,30,12,
13050,1370,31,12,
93,1371,1,1,0.6
94,1371,2,1,0.2
95,1371,3,1,0.3
96,1371,4,1,0.9
97,1371,5,1,1.1
98,1371,6,1,1.4
99,1371,7,1,1.1
100,1371,8,1,1.5
101,1371,9,1,1.3
102,1371,10,1,1.1
103,1371,11,1,2.2
104,1371,12,1,2.7
105,1371,13,1,2.8
106,1371,14,1,2.7
107,1371,15,1,1.1
108,1371,16,1,2.6
109,1371,17,1,1.7
110,1371,18,1,2.7
111,1371,19,1,0.8
112,1371,20,1,2.5
113,1371,21,1,1.8
114,1371,22,1,2.2
115,1371,23,1,3.1
116,1371,24,1,2.6
117,1371,25,1,1.8
118,1371,26,1,1.7
119,1371,27,1,3.5
120,1371,28,1,3.1
121,1371,29,1,2.6
122,1371,30,1,3.1
123,1371,31,1,4.8
1271,1371,1,2,1.7
1272,1371,2,2,3.3
1273,1371,3,2,2.9
1274,1371,4,2,2.8
1275,1371,5,2,1.1
1276,1371,6,2,2.5
1277,1371,7,2,2.6
1278,1371,8,2,0.9
1279,1371,9,2,1.3
1280,1371,10,2,2.3
1281,1371,11,2,2.2
1282,1371,12,2,2.2
1283,1371,13,2,1.7
1284,1371,14,2,1.1
1285,1371,15,2,3.0
1286,1371,16,2,4.2
1287,1371,17,2,1.3
1288,1371,18,2,2.5
1289,1371,19,2,2.8
1290,1371,20,2,1.9
1291,1371,21,2,1.5
1292,1371,22,2,4.1
1293,1371,23,2,1.8
1294,1371,24,2,1.7
1295,1371,25,2,3.5
1296,1371,26,2,3.5
1297,1371,27,2,3.5
1298,1371,28,2,4.4
1299,1371,29,2,3.3
1300,1371,30,2,2.4
1301,1371,31,2,3.9
2449,1371,1,3,3.5
2450,1371,2,3,2.6
2451,1371,3,3,2.2
2452,1371,4,3,3.1
2453,1371,5,3,4.8
2454,1371,6,3,4.4
2455,1371,7,3,5.3
2456,1371,8,3,5.2
2457,1371,9,3,4.1
2458,1371,10,3,3.5
2459,1371,11,3,4.4
2460,1371,12,3,5.2
2461,1371,13,3,3.1
2462,1371,14,3,3.9
2463,1371,15,3,6.2
2464,1371,16,3,5.7
2465,1371,17,3,5.4
2466,1371,18,3,2.9
2467,1371,19,3,4.5
2468,1371,20,3,3.9
2469,1371,21,3,6.1
2470,1371,22,3,4.4
2471,1371,23,3,5.2
2472,1371,24,3,3.7
2473,1371,25,3,6.6
2474,1371,26,3,5.2
2475,1371,27,3,6.6
2476,1371,28,3,8.7
2477,1371,29,3,8.3
2478,1371,30,3,6.1
2479,1371,31,3,3.5
3627,1371,1,4,4.1
3628,1371,2,4,4.5
3629,1371,3,4,5.2
3630,1371,4,4,5.9
3631,1371,5,4,5.2
3632,1371,6,4,6.3
3633,1371,7,4,9.6
3634,1371,8,4,6.1
3635,1371,9,4,3.9
3636,1371,10,4,6.1
3637,1371,11,4,4.5
3638,1371,12,4,6.1
3639,1371,13,4,4.1
3640,1371,14,4,5.7
3641,1371,15,4,5.7
3642,1371,16,4,4.2
3643,1371,17,4,3.9
3644,1371,18,4,5.2
3645,1371,19,4,6.4
3646,1371,20,4,4.5
3647,1371,21,4,4.8
3648,1371,22,4,3.5
3649,1371,23,4,5.2
3650,1371,24,4,6.1
3651,1371,25,4,5.9
3652,1371,26,4,5.7
3653,1371,27,4,4.8
3654,1371,28,4,8.1
3655,1371,29,4,4.4
3656,1371,30,4,7.0
3657,1371,31,4,7.4
4805,1371,1,5,7.3
4806,1371,2,5,6.1
4807,1371,3,5,5.1
4808,1371,4,5,6.0
4809,1371,5,5,5.3
4810,1371,6,5,4.6
4811,1371,7,5,5.3
4812,1371,8,5,3.9
4813,1371,9,5,4.4
4814,1371,10,5,4.8
4815,1371,11,5,5.3
4816,1371,12,5,6.1
4817,1371,13,5,7.0
4818,1371,14,5,6.1
4819,1371,15,5,5.7
4820,1371,16,5,6.1
4821,1371,17,5,6.1
4822,1371,18,5,6.1
4823,1371,19,5,6.4
4824,1371,20,5,5.4
4825,1371,21,5,5.8
4826,1371,22,5,5.7
4827,1371,23,5,6.1
4828,1371,24,5,6.1
4829,1371,25,5,6.1
4830,1371,26,5,6.1
4831,1371,27,5,6.0
4832,1371,28,5,7.8
4833,1371,29,5,7.2
4834,1371,30,5,6.1
4835,1371,31,5,6.1
5983,1371,1,6,6.8
5984,1371,2,6,6.1
5985,1371,3,6,5.4
5986,1371,4,6,5.1
5987,1371,5,6,5.1
5988,1371,6,6,4.4
5989,1371,7,6,4.4
5990,1371,8,6,4.1
5991,1371,9,6,4.8
5992,1371,10,6,5.3
5993,1371,11,6,5.4
5994,1371,12,6,5.1
5995,1371,13,6,5.3
5996,1371,14,6,5.5
5997,1371,15,6,5.4
5998,1371,16,6,5.3
5999,1371,17,6,5.5
6000,1371,18,6,5.7
6001,1371,19,6,5.4
6002,1371,20,6,5.3
6003,1371,21,6,5.8
6004,1371,22,6,5.3
6005,1371,23,6,4.6
6006,1371,24,6,4.6
6007,1371,25,6,5.4
6008,1371,26,6,5.9
6009,1371,27,6,5.7
6010,1371,28,6,5.7
6011,1371,29,6,4.1
6012,1371,30,6,4.0
6013,1371,31,6,4.4
7161,1371,1,7,3.8
7162,1371,2,7,4.1
7163,1371,3,7,4.9
7164,1371,4,7,4.4
7165,1371,5,7,4.4
7166,1371,6,7,3.9
7167,1371,7,7,2.2
7168,1371,8,7,2.2
7169,1371,9,7,2.2
7170,1371,10,7,2.5
7171,1371,11,7,2.6
7172,1371,12,7,1.9
7173,1371,13,7,2.0
7174,1371,14,7,3.1
7175,1371,15,7,3.9
7176,1371,16,7,2.2
7177,1371,17,7,2.2
7178,1371,18,7,3.1
7179,1371,19,7,3.2
7180,1371,20,7,2.2
7181,1371,21,7,2.4
7182,1371,22,7,2.6
7183,1371,23,7,2.2
7184,1371,24,7,1.7
7185,1371,25,7,2.2
7186,1371,26,7,1.7
7187,1371,27,7,1.9
7188,1371,28,7,1.0
7189,1371,29,7,1.3
7190,1371,30,7,0.9
7191,1371,31,7,
8339,1371,1,8,1.9
8340,1371,2,8,3.0
8341,1371,3,8,2.6
8342,1371,4,8,3.5
8343,1371,5,8,3.1
8344,1371,6,8,1.9
8345,1371,7,8,2.2
8346,1371,8,8,1.5
8347,1371,9,8,1.6
8348,1371,10,8,1.7
8349,1371,11,8,2.2
8350,1371,12,8,3.5
8351,1371,13,8,1.5
8352,1371,14,8,1.3
8353,1371,15,8,1.5
8354,1371,16,8,5.0
8355,1371,17,8,0.4
8356,1371,18,8,0.4
8357,1371,19,8,1.1
8358,1371,20,8,4.7
8359,1371,21,8,3.2
8360,1371,22,8,1.1
8361,1371,23,8,0.6
8362,1371,24,8,0.3
8363,1371,25,8,1.3
8364,1371,26,8,0.9
8365,1371,27,8,0.4
8366,1371,28,8,0.2
8367,1371,29,8,
8368,1371,30,8,
8369,1371,31,8,
9517,1371,1,9,0.8
9518,1371,2,9,1.4
9519,1371,3,9,0.8
9520,1371,4,9,0.9
9521,1371,5,9,0.1
9522,1371,6,9,0.1
9523,1371,7,9,0.4
9524,1371,8,9,0.1
9525,1371,9,9,0.1
9526,1371,10,9,0.4
9527,1371,11,9,0.1
9528,1371,12,9,1.0
9529,1371,13,9,1.1
9530,1371,14,9,0.4
9531,1371,15,9,0.4
9532,1371,16,9,0.1
9533,1371,17,9,
9534,1371,18,9,0.1
9535,1371,19,9,0.2
9536,1371,20,9,
9537,1371,21,9,
9538,1371,22,9,0.1
9539,1371,23,9,0.1
9540,1371,24,9,0.9
9541,1371,25,9,1.0
9542,1371,26,9,0.9
9543,1371,27,9,0.2
9544,1371,28,9,0.2
9545,1371,29,9,0.4
9546,1371,30,9,0.1
9547,1371,31,9,
10695,1371,1,10,0.1
10696,1371,2,10,0.1
10697,1371,3,10,0.2
10698,1371,4,10,0.1
10699,1371,5,10,0.9
10700,1371,6,10,0.1
10701,1371,7,10,0.6
10702,1371,8,10,0.3
10703,1371,9,10,0.2
10704,1371,10,10,0.1
10705,1371,11,10,0.1
10706,1371,12,10,0.1
10707,1371,13,10,
10708,1371,14,10,0.8
10709,1371,15,10,
10710,1371,16,10,0.3
10711,1371,17,10,0.3
10712,1371,18,10,2.3
10713,1371,19,10,0.2
10714,1371,20,10,0.1
10715,1371,21,10,0.7
10716,1371,22,10,0.7
10717,1371,23,10,0.3
10718,1371,24,10,0.1
10719,1371,25,10,0.1
10720,1371,26,10,1.5
10721,1371,27,10,0.2
10722,1371,28,10,0.2
10723,1371,29,10,0.1
10724,1371,30,10,
10725,1371,31,10,
11873,1371,1,11,
11874,1371,2,11,0.1
11875,1371,3,11,
11876,1371,4,11,0.1
11877,1371,5,11,
11878,1371,6,11,
11879,1371,7,11,
11880,1371,8,11,0.4
11881,1371,9,11,1.0
11882,1371,10,11,1.5
11883,1371,11,11,1.1
11884,1371,12,11,0.4
11885,1371,13,11,1.5
11886,1371,14,11,1.5
11887,1371,15,11,0.9
11888,1371,16,11,0.2
11889,1371,17,11,0.3
11890,1371,18,11,0.8
11891,1371,19,11,0.1
11892,1371,20,11,0.8
11893,1371,21,11,0.1
11894,1371,22,11,0.9
11895,1371,23,11,0.1
11896,1371,24,11,0.1
11897,1371,25,11,0.1
11898,1371,26,11,0.8
11899,1371,27,11,0.3
11900,1371,28,11,0.1
11901,1371,29,11,0.1
11902,1371,30,11,0.2
11903,1371,31,11,
13051,1371,1,12,5.5
13052,1371,2,12,0.5
13053,1371,3,12,0.1
13054,1371,4,12,0.2
13055,1371,5,12,0.3
13056,1371,6,12,0.2
13057,1371,7,12,0.1
13058,1371,8,12,0.1
13059,1371,9,12,0.1
13060,1371,10,12,0.5
13061,1371,11,12,1.1
13062,1371,12,12,1.4
13063,1371,13,12,0.1
13064,1371,14,12,
13065,1371,15,12,0.2
13066,1371,16,12,0.4
13067,1371,17,12,1.0
13068,1371,18,12,0.3
13069,1371,19,12,0.3
13070,1371,20,12,0.2
13071,1371,21,12,1.1
13072,1371,22,12,1.7
13073,1371,23,12,1.0
13074,1371,24,12,2.6
13075,1371,25,12,1.7
13076,1371,26,12,0.1
13077,1371,27,12,1.3
13078,1371,28,12,0.4
13079,1371,29,12,0.3
13080,1371,30,12,
13081,1371,31,12,
124,1373,1,1,3.2
125,1373,2,1,2.5
126,1373,3,1,4.5
127,1373,4,1,4.3
128,1373,5,1,6.1
129,1373,6,1,6.9
130,1373,7,1,3.2
131,1373,8,1,3.6
132,1373,9,1,4.4
133,1373,10,1,3.7
134,1373,11,1,2.6
135,1373,12,1,3.8
136,1373,13,1,4.4
137,1373,14,1,6.5
138,1373,15,1,2.0
139,1373,16,1,3.7
140,1373,17,1,4.8
141,1373,18,1,5.4
142,1373,19,1,5.0
143,1373,20,1,4.3
144,1373,21,1,1.9
145,1373,22,1,2.0
146,1373,23,1,1.8
147,1373,24,1,3.3
148,1373,25,1,1.1
149,1373,26,1,0.6
150,1373,27,1,5.1
151,1373,28,1,4.0
152,1373,29,1,3.8
153,1373,30,1,3.1
154,1373,31,1,4.2
1302,1373,1,2,4.2
1303,1373,2,2,4.4
1304,1373,3,2,3.3
1305,1373,4,2,7.2
1306,1373,5,2,6.5
1307,1373,6,2,2.2
1308,1373,7,2,2.0
1309,1373,8,2,1.7
1310,1373,9,2,2.6
1311,1373,10,2,5.0
1312,1373,11,2,3.5
1313,1373,12,2,6.4
1314,1373,13,2,6.6
1315,1373,14,2,3.4
1316,1373,15,2,6.9
1317,1373,16,2,6.1
1318,1373,17,2,8.7
1319,1373,18,2,4.5
1320,1373,19,2,4.5
1321,1373,20,2,3.5
1322,1373,21,2,7.5
1323,1373,22,2,7.9
1324,1373,23,2,6.6
1325,1373,24,2,7.0
1326,1373,25,2,7.0
1327,1373,26,2,5.2
1328,1373,27,2,5.7
1329,1373,28,2,5.7
1330,1373,29,2,6.4
1331,1373,30,2,5.8
1332,1373,31,2,6.2
2480,1373,1,3,5.7
2481,1373,2,3,7.0
2482,1373,3,3,9.1
2483,1373,4,3,6.3
2484,1373,5,3,6.6
2485,1373,6,3,2.0
2486,1373,7,3,4.7
2487,1373,8,3,6.5
2488,1373,9,3,7.3
2489,1373,10,3,7.8
2490,1373,11,3,4.4
2491,1373,12,3,2.9
2492,1373,13,3,4.0
2493,1373,14,3,5.1
2494,1373,15,3,6.6
2495,1373,16,3,4.1
2496,1373,17,3,3.9
2497,1373,18,3,4.4
2498,1373,19,3,6.4
2499,1373,20,3,9.5
2500,1373,21,3,7.9
2501,1373,22,3,6.0
2502,1373,23,3,9.0
2503,1373,24,3,8.6
2504,1373,25,3,7.2
2505,1373,26,3,7.8
2506,1373,27,3,8.0
2507,1373,28,3,8.0
2508,1373,29,3,9.0
2509,1373,30,3,6.6
2510,1373,31,3,9.9
3658,1373,1,4,11.4
3659,1373,2,4,7.2
3660,1373,3,4,7.0
3661,1373,4,4,7.9
3662,1373,5,4,7.9
3663,1373,6,4,7.4
3664,1373,7,4,9.2
3665,1373,8,4,13.7
3666,1373,9,4,7.7
3667,1373,10,4,5.3
3668,1373,11,4,10.1
3669,1373,12,4,7.2
3670,1373,13,4,8.7
3671,1373,14,4,10.5
3672,1373,15,4,7.0
3673,1373,16,4,8.7
3674,1373,17,4,9.5
3675,1373,18,4,7.8
3676,1373,19,4,8.2
3677,1373,20,4,8.4
3678,1373,21,4,7.9
3679,1373,22,4,8.5
3680,1373,23,4,5.3
3681,1373,24,4,9.5
3682,1373,25,4,10.6
3683,1373,26,4,8.9
3684,1373,27,4,7.4
3685,1373,28,4,7.9
3686,1373,29,4,6.1
3687,1373,30,4,8.9
3688,1373,31,4,10.1
4836,1373,1,5,9.0
4837,1373,2,5,7.7
4838,1373,3,5,9.7
4839,1373,4,5,10.9
4840,1373,5,5,9.1
4841,1373,6,5,9.2
4842,1373,7,5,7.4
4843,1373,8,5,10.2
4844,1373,9,5,7.9
4845,1373,10,5,9.6
4846,1373,11,5,8.9
4847,1373,12,5,8.8
4848,1373,13,5,8.8
4849,1373,14,5,7.9
4850,1373,15,5,8.1
4851,1373,16,5,8.2
4852,1373,17,5,10.1
4853,1373,18,5,9.6
4854,1373,19,5,8.1
4855,1373,20,5,8.3
4856,1373,21,5,10.2
4857,1373,22,5,8.8
4858,1373,23,5,9.3
4859,1373,24,5,8.8
4860,1373,25,5,8.1
4861,1373,26,5,8.3
4862,1373,27,5,9.0
4863,1373,28,5,7.9
4864,1373,29,5,9.5
4865,1373,30,5,7.4
4866,1373,31,5,7.9
6014,1373,1,6,8.6
6015,1373,2,6,7.4
6016,1373,3,6,7.0
6017,1373,4,6,9.3
6018,1373,5,6,7.9
6019,1373,6,6,7.4
6020,1373,7,6,8.9
6021,1373,8,6,8.4
6022,1373,9,6,8.6
6023,1373,10,6,7.5
6024,1373,11,6,7.7
6025,1373,12,6,6.5
6026,1373,13,6,7.5
6027,1373,14,6,8.8
6028,1373,15,6,8.0
6029,1373,16,6,7.0
6030,1373,17,6,6.6
6031,1373,18,6,7.7
6032,1373,19,6,5.8
6033,1373,20,6,5.5
6034,1373,21,6,5.8
6035,1373,22,6,7.2
6036,1373,23,6,5.3
6037,1373,24,6,6.3
6038,1373,25,6,6.6
6039,1373,26,6,7.6
6040,1373,27,6,6.4
6041,1373,28,6,5.9
6042,1373,29,6,1.9
6043,1373,30,6,3.8
6044,1373,31,6,4.4
7192,1373,1,7,5.5
7193,1373,2,7,4.9
7194,1373,3,7,5.4
7195,1373,4,7,4.4
7196,1373,5,7,3.7
7197,1373,6,7,3.7
7198,1373,7,7,3.4
7199,1373,8,7,4.4
7200,1373,9,7,1.9
7201,1373,10,7,3.0
7202,1373,11,7,3.6
7203,1373,12,7,3.9
7204,1373,13,7,3.2
7205,1373,14,7,4.8
7206,1373,15,7,4.6
7207,1373,16,7,5.2
7208,1373,17,7,5.3
7209,1373,18,7,4.0
7210,1373,19,7,4.5
7211,1373,20,7,5.1
7212,1373,21,7,4.2
7213,1373,22,7,4.4
7214,1373,23,7,4.5
7215,1373,24,7,2.8
7216,1373,25,7,4.0
7217,1373,26,7,4.5
7218,1373,27,7,2.1
7219,1373,28,7,2.5
7220,1373,29,7,3.5
7221,1373,30,7,1.1
7222,1373,31,7,
8370,1373,1,8,1.7
8371,1373,2,8,3.2
8372,1373,3,8,2.5
8373,1373,4,8,1.9
8374,1373,5,8,2.5
8375,1373,6,8,1.6
8376,1373,7,8,2.3
8377,1373,8,8,2.3
8378,1373,9,8,4.5
8379,1373,10,8,2.2
8380,1373,11,8,2.3
8381,1373,12,8,1.5
8382,1373,13,8,2.3
8383,1373,14,8,2.5
8384,1373,15,8,2.5
8385,1373,16,8,3.7
8386,1373,17,8,1.5
8387,1373,18,8,2.6
8388,1373,19,8,1.2
8389,1373,20,8,1.1
8390,1373,21,8,1.1
8391,1373,22,8,1.2
8392,1373,23,8,1.4
8393,1373,24,8,1.0
8394,1373,25,8,2.8
8395,1373,26,8,1.6
8396,1373,27,8,1.1
8397,1373,28,8,1.5
8398,1373,29,8,1.5
8399,1373,30,8,0.2
8400,1373,31,8,
9548,1373,1,9,0.4
9549,1373,2,9,2.4
9550,1373,3,9,1.3
9551,1373,4,9,0.4
9552,1373,5,9,1.4
9553,1373,6,9,1.6
9554,1373,7,9,1.9
9555,1373,8,9,1.0
9556,1373,9,9,1.0
9557,1373,10,9,1.1
9558,1373,11,9,1.1
9559,1373,12,9,0.9
9560,1373,13,9,0.8
9561,1373,14,9,0.1
9562,1373,15,9,0.1
9563,1373,16,9,0.1
9564,1373,17,9,0.1
9565,1373,18,9,0.1
9566,1373,19,9,0.1
9567,1373,20,9,0.1
9568,1373,21,9,0.1
9569,1373,22,9,0.1
9570,1373,23,9,0.1
9571,1373,24,9,0.1
9572,1373,25,9,0.1
9573,1373,26,9,0.1
9574,1373,27,9,0.1
9575,1373,28,9,0.1
9576,1373,29,9,0.1
9577,1373,30,9,0.1
9578,1373,31,9,
10726,1373,1,10,0.1
10727,1373,2,10,0.1
10728,1373,3,10,0.1
10729,1373,4,10,0.1
10730,1373,5,10,0.1
10731,1373,6,10,0.1
10732,1373,7,10,0.1
10733,1373,8,10,0.1
10734,1373,9,10,0.1
10735,1373,10,10,0.1
10736,1373,11,10,0.1
10737,1373,12,10,0.1
10738,1373,13,10,0.1
10739,1373,14,10,0.1
10740,1373,15,10,0.1
10741,1373,16,10,0.1
10742,1373,17,10,0.1
10743,1373,18,10,0.1
10744,1373,19,10,0.1
10745,1373,20,10,0.1
10746,1373,21,10,0.1
10747,1373,22,10,0.1
10748,1373,23,10,0.1
10749,1373,24,10,0.1
10750,1373,25,10,0.1
10751,1373,26,10,0.1
10752,1373,27,10,0.1
10753,1373,28,10,0.1
10754,1373,29,10,0.1
10755,1373,30,10,0.1
10756,1373,31,10,
11904,1373,1,11,0.1
11905,1373,2,11,0.1
11906,1373,3,11,0.1
11907,1373,4,11,0.1
11908,1373,5,11,0.1
11909,1373,6,11,0.1
11910,1373,7,11,0.1
11911,1373,8,11,0.1
11912,1373,9,11,0.1
11913,1373,10,11,0.1
11914,1373,11,11,0.1
11915,1373,12,11,0.1
11916,1373,13,11,0.1
11917,1373,14,11,0.1
11918,1373,15,11,0.1
11919,1373,16,11,0.1
11920,1373,17,11,0.1
11921,1373,18,11,0.1
11922,1373,19,11,0.1
11923,1373,20,11,0.1
11924,1373,21,11,0.1
11925,1373,22,11,0.1
11926,1373,23,11,0.1
11927,1373,24,11,0.1
11928,1373,25,11,0.1
11929,1373,26,11,0.1
11930,1373,27,11,0.1
11931,1373,28,11,0.1
11932,1373,29,11,0.1
11933,1373,30,11,0.1
11934,1373,31,11,
13082,1373,1,12,0.1
13083,1373,2,12,0.1
13084,1373,3,12,0.1
13085,1373,4,12,0.1
13086,1373,5,12,0.1
13087,1373,6,12,0.1
13088,1373,7,12,0.1
13089,1373,8,12,0.1
13090,1373,9,12,0.1
13091,1373,10,12,0.1
13092,1373,11,12,0.1
13093,1373,12,12,0.1
13094,1373,13,12,0.1
13095,1373,14,12,0.1
13096,1373,15,12,0.1
13097,1373,16,12,0.1
13098,1373,17,12,0.1
13099,1373,18,12,0.1
13100,1373,19,12,0.1
13101,1373,20,12,0.1
13102,1373,21,12,0.1
13103,1373,22,12,0.1
13104,1373,23,12,0.1
13105,1373,24,12,0.1
13106,1373,25,12,0.1
13107,1373,26,12,0.1
13108,1373,27,12,0.1
13109,1373,28,12,0.1
13110,1373,29,12,0.1
13111,1373,30,12,
13112,1373,31,12,
155,1374,1,1,0.1
156,1374,2,1,0.6
157,1374,3,1,0.7
158,1374,4,1,1.8
159,1374,5,1,1.4
160,1374,6,1,2.4
161,1374,7,1,1.6
162,1374,8,1,1.9
163,1374,9,1,1.1
164,1374,10,1,1.1
165,1374,11,1,2.3
166,1374,12,1,0.9
167,1374,13,1,1.4
168,1374,14,1,2.5
169,1374,15,1,2.7
170,1374,16,1,1.5
171,1374,17,1,2.7
172,1374,18,1,2.8
173,1374,19,1,1.5
174,1374,20,1,0.7
175,1374,21,1,1.5
176,1374,22,1,2.5
177,1374,23,1,3.2
178,1374,24,1,1.5
179,1374,25,1,3.3
180,1374,26,1,2.5
181,1374,27,1,2.2
182,1374,28,1,3.0
183,1374,29,1,2.8
184,1374,30,1,2.9
185,1374,31,1,2.2
1333,1374,1,2,5.0
1334,1374,2,2,0.1
1335,1374,3,2,6.1
1336,1374,4,2,5.2
1337,1374,5,2,5.5
1338,1374,6,2,5.1
1339,1374,7,2,4.7
1340,1374,8,2,5.2
1341,1374,9,2,4.9
1342,1374,10,2,3.6
1343,1374,11,2,4.7
1344,1374,12,2,4.9
1345,1374,13,2,4.6
1346,1374,14,2,5.3
1347,1374,15,2,3.6
1348,1374,16,2,4.9
1349,1374,17,2,6.1
1350,1374,18,2,5.5
1351,1374,19,2,5.3
1352,1374,20,2,4.5
1353,1374,21,2,3.2
1354,1374,22,2,2.5
1355,1374,23,2,1.3
1356,1374,24,2,2.6
1357,1374,25,2,4.8
1358,1374,26,2,4.4
1359,1374,27,2,11.5
1360,1374,28,2,8.7
1361,1374,29,2,3.7
1362,1374,30,2,0.2
1363,1374,31,2,2.2
2511,1374,1,3,6.1
2512,1374,2,3,7.8
2513,1374,3,3,5.2
2514,1374,4,3,5.9
2515,1374,5,3,4.5
2516,1374,6,3,6.2
2517,1374,7,3,3.6
2518,1374,8,3,9.8
2519,1374,9,3,5.2
2520,1374,10,3,8.2
2521,1374,11,3,7.6
2522,1374,12,3,9.8
2523,1374,13,3,7.6
2524,1374,14,3,6.9
2525,1374,15,3,14.2
2526,1374,16,3,7.4
2527,1374,17,3,7.0
2528,1374,18,3,4.8
2529,1374,19,3,5.6
2530,1374,20,3,8.0
2531,1374,21,3,6.8
2532,1374,22,3,7.5
2533,1374,23,3,6.3
2534,1374,24,3,6.6
2535,1374,25,3,5.7
2536,1374,26,3,6.6
2537,1374,27,3,7.0
2538,1374,28,3,6.1
2539,1374,29,3,6.8
2540,1374,30,3,8.5
2541,1374,31,3,7.9
3689,1374,1,4,10.3
3690,1374,2,4,7.2
3691,1374,3,4,7.2
3692,1374,4,4,6.5
3693,1374,5,4,7.0
3694,1374,6,4,7.4
3695,1374,7,4,7.6
3696,1374,8,4,4.3
3697,1374,9,4,7.4
3698,1374,10,4,8.7
3699,1374,11,4,6.5
3700,1374,12,4,8.6
3701,1374,13,4,4.3
3702,1374,14,4,6.9
3703,1374,15,4,0.9
3704,1374,16,4,6.8
3705,1374,17,4,5.1
3706,1374,18,4,4.3
3707,1374,19,4,4.3
3708,1374,20,4,5.2
3709,1374,21,4,6.1
3710,1374,22,4,7.7
3711,1374,23,4,4.9
3712,1374,24,4,8.6
3713,1374,25,4,10.3
3714,1374,26,4,9.9
3715,1374,27,4,4.0
3716,1374,28,4,6.3
3717,1374,29,4,5.1
3718,1374,30,4,8.7
3719,1374,31,4,6.9
4867,1374,1,5,5.4
4868,1374,2,5,7.8
4869,1374,3,5,7.6
4870,1374,4,5,8.7
4871,1374,5,5,5.1
4872,1374,6,5,6.1
4873,1374,7,5,4.7
4874,1374,8,5,6.4
4875,1374,9,5,7.0
4876,1374,10,5,4.8
4877,1374,11,5,6.0
4878,1374,12,5,7.9
4879,1374,13,5,8.8
4880,1374,14,5,8.5
4881,1374,15,5,7.1
4882,1374,16,5,8.0
4883,1374,17,5,7.0
4884,1374,18,5,8.5
4885,1374,19,5,5.5
4886,1374,20,5,6.2
4887,1374,21,5,5.4
4888,1374,22,5,6.6
4889,1374,23,5,7.0
4890,1374,24,5,6.9
4891,1374,25,5,6.1
4892,1374,26,5,5.8
4893,1374,27,5,6.6
4894,1374,28,5,5.7
4895,1374,29,5,7.1
4896,1374,30,5,6.7
4897,1374,31,5,7.1
6045,1374,1,6,6.5
6046,1374,2,6,7.2
6047,1374,3,6,4.4
6048,1374,4,6,5.2
6049,1374,5,6,5.2
6050,1374,6,6,5.5
6051,1374,7,6,6.4
6052,1374,8,6,5.3
6053,1374,9,6,4.8
6054,1374,10,6,3.7
6055,1374,11,6,6.6
6056,1374,12,6,7.4
6057,1374,13,6,7.0
6058,1374,14,6,5.3
6059,1374,15,6,6.4
6060,1374,16,6,6.1
6061,1374,17,6,8.3
6062,1374,18,6,8.5
6063,1374,19,6,8.2
6064,1374,20,6,6.7
6065,1374,21,6,5.1
6066,1374,22,6,4.4
6067,1374,23,6,5.5
6068,1374,24,6,4.5
6069,1374,25,6,3.8
6070,1374,26,6,4.3
6071,1374,27,6,6.5
6072,1374,28,6,5.1
6073,1374,29,6,4.6
6074,1374,30,6,4.4
6075,1374,31,6,3.6
7223,1374,1,7,3.9
7224,1374,2,7,4.5
7225,1374,3,7,4.4
7226,1374,4,7,7.1
7227,1374,5,7,4.4
7228,1374,6,7,2.9
7229,1374,7,7,2.7
7230,1374,8,7,3.2
7231,1374,9,7,3.5
7232,1374,10,7,3.3
7233,1374,11,7,5.2
7234,1374,12,7,4.7
7235,1374,13,7,4.2
7236,1374,14,7,3.8
7237,1374,15,7,3.5
7238,1374,16,7,4.8
7239,1374,17,7,5.5
7240,1374,18,7,3.2
7241,1374,19,7,4.0
7242,1374,20,7,2.6
7243,1374,21,7,3.6
7244,1374,22,7,3.5
7245,1374,23,7,2.2
7246,1374,24,7,2.4
7247,1374,25,7,1.9
7248,1374,26,7,2.6
7249,1374,27,7,1.7
7250,1374,28,7,2.2
7251,1374,29,7,2.8
7252,1374,30,7,1.5
7253,1374,31,7,
8401,1374,1,8,2.3
8402,1374,2,8,2.3
8403,1374,3,8,2.6
8404,1374,4,8,1.5
