,sal,rooz,Month,chehrig_olia_EV
2796,1389,7,2,2.2
2797,1389,8,2,2.2
2798,1389,9,2,2.2
2799,1389,10,2,0.8
2800,1389,11,2,2.5
2801,1389,12,2,2.1
2802,1389,13,2,0.9
2803,1389,14,2,2.2
2804,1389,15,2,6.4
2805,1389,16,2,2.6
2806,1389,17,2,2.6
2807,1389,18,2,3.8
2808,1389,19,2,3.5
2809,1389,20,2,2.6
2810,1389,21,2,3.5
2811,1389,22,2,4.4
2812,1389,23,2,5.2
2813,1389,24,2,4.9
2814,1389,25,2,3.5
2815,1389,26,2,5.2
2816,1389,27,2,5.2
2817,1389,28,2,4.4
2818,1389,29,2,2.8
2819,1389,30,2,6.1
2820,1389,31,2,5.2
4371,1389,1,3,7.0
4372,1389,2,3,4.6
4373,1389,3,3,2.6
4374,1389,4,3,5.7
4375,1389,5,3,3.1
4376,1389,6,3,4.1
4377,1389,7,3,3.6
4378,1389,8,3,4.4
4379,1389,9,3,3.4
4380,1389,10,3,7.0
4381,1389,11,3,8.7
4382,1389,12,3,7.9
4383,1389,13,3,7.0
4384,1389,14,3,7.0
4385,1389,15,3,7.0
4386,1389,16,3,4.4
4387,1389,17,3,4.4
4388,1389,18,3,4.4
4389,1389,19,3,5.5
4390,1389,20,3,7.9
4391,1389,21,3,5.1
4392,1389,22,3,6.1
4393,1389,23,3,6.1
4394,1389,24,3,2.8
4395,1389,25,3,7.9
4396,1389,26,3,9.6
4397,1389,27,3,10.5
4398,1389,28,3,10.5
4399,1389,29,3,13.1
4400,1389,30,3,10.5
4401,1389,31,3,10.5
5952,1389,1,4,8.7
5953,1389,2,4,7.9
5954,1389,3,4,6.1
5955,1389,4,4,7.9
5956,1389,5,4,8.4
5957,1389,6,4,9.6
5958,1389,7,4,11.4
5959,1389,8,4,11.4
5960,1389,9,4,10.5
5961,1389,10,4,10.5
5962,1389,11,4,10.5
5963,1389,12,4,9.6
5964,1389,13,4,9.6
5965,1389,14,4,10.5
5966,1389,15,4,7.0
5967,1389,16,4,11.4
5968,1389,17,4,11.4
5969,1389,18,4,11.4
5970,1389,19,4,10.5
5971,1389,20,4,8.7
5972,1389,21,4,8.7
5973,1389,22,4,8.7
5974,1389,23,4,8.7
5975,1389,24,4,8.7
5976,1389,25,4,8.7
5977,1389,26,4,8.7
5978,1389,27,4,8.7
5979,1389,28,4,9.6
5980,1389,29,4,6.1
5981,1389,30,4,5.0
5982,1389,31,4,7.0
7533,1389,1,5,9.6
7534,1389,2,5,8.7
7535,1389,3,5,8.4
7536,1389,4,5,8.7
7537,1389,5,5,8.7
7538,1389,6,5,8.7
7539,1389,7,5,11.4
7540,1389,8,5,9.6
7541,1389,9,5,11.4
7542,1389,10,5,11.4
7543,1389,11,5,12.2
7544,1389,12,5,13.1
7545,1389,13,5,12.2
7546,1389,14,5,10.5
7547,1389,15,5,8.7
7548,1389,16,5,8.7
7549,1389,17,5,8.7
7550,1389,18,5,7.0
7551,1389,19,5,6.1
7552,1389,20,5,7.0
7553,1389,21,5,4.3
7554,1389,22,5,8.7
7555,1389,23,5,8.7
7556,1389,24,5,9.6
7557,1389,25,5,8.7
7558,1389,26,5,10.5
7559,1389,27,5,10.5
7560,1389,28,5,9.6
7561,1389,29,5,7.9
7562,1389,30,5,7.9
7563,1389,31,5,8.7
9114,1389,1,6,7.0
9115,1389,2,6,6.6
9116,1389,3,6,7.0
9117,1389,4,6,6.1
9118,1389,5,6,5.2
9119,1389,6,6,5.2
9120,1389,7,6,2.7
9121,1389,8,6,4.4
9122,1389,9,6,6.1
9123,1389,10,6,6.1
9124,1389,11,6,7.0
9125,1389,12,6,7.0
9126,1389,13,6,5.2
9127,1389,14,6,5.2
9128,1389,15,6,5.2
9129,1389,16,6,5.2
9130,1389,17,6,6.1
9131,1389,18,6,6.1
9132,1389,19,6,8.7
9133,1389,20,6,9.6
9134,1389,21,6,6.1
9135,1389,22,6,3.6
9136,1389,23,6,6.1
9137,1389,24,6,7.0
9138,1389,25,6,7.0
9139,1389,26,6,7.0
9140,1389,27,6,7.0
9141,1389,28,6,7.0
9142,1389,29,6,5.1
9143,1389,30,6,3.6
9144,1389,31,6,5.2
10695,1389,1,7,6.1
10696,1389,2,7,6.1
10697,1389,3,7,5.7
10698,1389,4,7,6.1
10699,1389,5,7,4.4
10700,1389,6,7,5.2
10701,1389,7,7,6.1
10702,1389,8,7,6.1
10703,1389,9,7,8.7
10704,1389,10,7,7.9
10705,1389,11,7,6.1
10706,1389,12,7,4.5
10707,1389,13,7,4.4
10708,1389,14,7,3.5
10709,1389,15,7,3.5
10710,1389,16,7,3.6
10711,1389,17,7,3.5
10712,1389,18,7,4.4
10713,1389,19,7,3.5
10714,1389,20,7,3.5
10715,1389,21,7,3.5
10716,1389,22,7,3.5
10717,1389,23,7,4.4
10718,1389,24,7,4.9
10719,1389,25,7,4.4
10720,1389,26,7,4.4
10721,1389,27,7,4.4
10722,1389,28,7,4.4
10723,1389,29,7,4.4
10724,1389,30,7,4.4
10725,1389,31,7,
12276,1389,1,8,4.4
12277,1389,2,8,4.4
12278,1389,3,8,4.4
12279,1389,4,8,4.4
12280,1389,5,8,4.4
12281,1389,6,8,4.4
12282,1389,7,8,2.6
12283,1389,8,8,3.7
12284,1389,9,8,3.5
12285,1389,10,8,3.5
12286,1389,11,8,0.9
12287,1389,12,8,0.9
12288,1389,13,8,0.9
12289,1389,14,8,0.0
12290,1389,15,8,0.0
12291,1389,16,8,0.0
12292,1389,17,8,0.0
12293,1389,18,8,0.0
12294,1389,19,8,0.0
12295,1389,20,8,0.0
12296,1389,21,8,0.0
12297,1389,22,8,0.0
12298,1389,23,8,0.0
12299,1389,24,8,0.0
12300,1389,25,8,0.0
12301,1389,26,8,0.0
12302,1389,27,8,0.0
12303,1389,28,8,0.0
12304,1389,29,8,0.0
12305,1389,30,8,0.0
12306,1389,31,8,
13857,1389,1,9,0.0
13858,1389,2,9,0.0
13859,1389,3,9,0.0
13860,1389,4,9,0.0
13861,1389,5,9,0.0
13862,1389,6,9,0.0
13863,1389,7,9,0.0
13864,1389,8,9,0.0
13865,1389,9,9,0.0
13866,1389,10,9,0.0
13867,1389,11,9,0.0
13868,1389,12,9,0.0
13869,1389,13,9,0.0
13870,1389,14,9,0.0
13871,1389,15,9,0.0
13872,1389,16,9,0.0
13873,1389,17,9,0.0
13874,1389,18,9,0.0
13875,1389,19,9,0.0
13876,1389,20,9,0.0
13877,1389,21,9,0.0
13878,1389,22,9,0.0
13879,1389,23,9,0.0
13880,1389,24,9,0.0
13881,1389,25,9,0.0
13882,1389,26,9,0.0
13883,1389,27,9,0.0
13884,1389,28,9,0.0
13885,1389,29,9,0.0
13886,1389,30,9,0.0
13887,1389,31,9,
15438,1389,1,10,0.0
15439,1389,2,10,0.0
15440,1389,3,10,0.0
15441,1389,4,10,0.0
15442,1389,5,10,0.0
15443,1389,6,10,0.0
15444,1389,7,10,0.0
15445,1389,8,10,0.0
15446,1389,9,10,0.0
15447,1389,10,10,0.0
15448,1389,11,10,0.0
15449,1389,12,10,0.0
15450,1389,13,10,0.0
15451,1389,14,10,0.0
15452,1389,15,10,0.0
15453,1389,16,10,0.0
15454,1389,17,10,0.0
15455,1389,18,10,0.0
15456,1389,19,10,0.0
15457,1389,20,10,0.0
15458,1389,21,10,0.0
15459,1389,22,10,0.0
15460,1389,23,10,0.0
15461,1389,24,10,0.0
15462,1389,25,10,0.0
15463,1389,26,10,0.0
15464,1389,27,10,0.0
15465,1389,28,10,0.0
15466,1389,29,10,0.0
15467,1389,30,10,0.0
15468,1389,31,10,
17019,1389,1,11,0.0
17020,1389,2,11,0.0
17021,1389,3,11,0.0
17022,1389,4,11,0.0
17023,1389,5,11,0.0
17024,1389,6,11,0.0
17025,1389,7,11,0.0
17026,1389,8,11,0.0
17027,1389,9,11,0.0
17028,1389,10,11,0.0
17029,1389,11,11,0.0
17030,1389,12,11,0.0
17031,1389,13,11,0.0
17032,1389,14,11,0.0
17033,1389,15,11,0.0
17034,1389,16,11,0.0
17035,1389,17,11,0.0
17036,1389,18,11,0.0
17037,1389,19,11,0.0
17038,1389,20,11,0.0
17039,1389,21,11,0.0
17040,1389,22,11,0.0
17041,1389,23,11,0.0
17042,1389,24,11,0.0
17043,1389,25,11,0.0
17044,1389,26,11,0.0
17045,1389,27,11,0.0
17046,1389,28,11,0.0
17047,1389,29,11,0.0
17048,1389,30,11,0.0
17049,1389,31,11,
18600,1389,1,12,0.0
18601,1389,2,12,0.0
18602,1389,3,12,0.0
18603,1389,4,12,0.0
18604,1389,5,12,0.0
18605,1389,6,12,0.0
18606,1389,7,12,0.0
18607,1389,8,12,0.0
18608,1389,9,12,0.0
18609,1389,10,12,0.0
18610,1389,11,12,0.0
18611,1389,12,12,0.0
18612,1389,13,12,0.0
18613,1389,14,12,0.0
18614,1389,15,12,0.0
18615,1389,16,12,0.0
18616,1389,17,12,0.0
18617,1389,18,12,0.0
18618,1389,19,12,0.0
18619,1389,20,12,0.0
18620,1389,21,12,0.0
18621,1389,22,12,0.0
18622,1389,23,12,0.0
18623,1389,24,12,0.0
18624,1389,25,12,0.0
18625,1389,26,12,0.0
18626,1389,27,12,0.0
18627,1389,28,12,0.0
18628,1389,29,12,0.0
18629,1389,30,12,
18630,1389,31,12,
1240,1390,1,1,
1241,1390,2,1,
1242,1390,3,1,
1243,1390,4,1,
1244,1390,5,1,
1245,1390,6,1,
1246,1390,7,1,
1247,1390,8,1,
1248,1390,9,1,
1249,1390,10,1,
1250,1390,11,1,
1251,1390,12,1,
1252,1390,13,1,
1253,1390,14,1,
1254,1390,15,1,
1255,1390,16,1,
1256,1390,17,1,
1257,1390,18,1,
1258,1390,19,1,
1259,1390,20,1,
1260,1390,21,1,0.6
1261,1390,22,1,0.8
1262,1390,23,1,2.6
1263,1390,24,1,0.9
1264,1390,25,1,5.2
1265,1390,26,1,2.6
1266,1390,27,1,3.5
1267,1390,28,1,1.4
1268,1390,29,1,2.6
1269,1390,30,1,2.9
1270,1390,31,1,4.4
2821,1390,1,2,5.2
2822,1390,2,2,4.4
2823,1390,3,2,2.6
2824,1390,4,2,3.5
2825,1390,5,2,3.9
2826,1390,6,2,1.4
2827,1390,7,2,3.4
2828,1390,8,2,3.4
2829,1390,9,2,1.4
2830,1390,10,2,4.2
2831,1390,11,2,3.5
2832,1390,12,2,4.4
2833,1390,13,2,6.1
2834,1390,14,2,5.3
2835,1390,15,2,5.2
2836,1390,16,2,5.2
2837,1390,17,2,5.2
2838,1390,18,2,4.4
2839,1390,19,2,5.2
2840,1390,20,2,4.9
2841,1390,21,2,4.4
2842,1390,22,2,5.5
2843,1390,23,2,5.9
2844,1390,24,2,7.0
2845,1390,25,2,5.4
2846,1390,26,2,5.2
2847,1390,27,2,5.7
2848,1390,28,2,6.1
2849,1390,29,2,7.0
2850,1390,30,2,7.0
2851,1390,31,2,7.0
4402,1390,1,3,7.9
4403,1390,2,3,8.7
4404,1390,3,3,5.1
4405,1390,4,3,6.4
4406,1390,5,3,8.7
4407,1390,6,3,10.5
4408,1390,7,3,8.7
4409,1390,8,3,6.7
4410,1390,9,3,7.0
4411,1390,10,3,6.5
4412,1390,11,3,7.9
4413,1390,12,3,7.9
4414,1390,13,3,10.5
4415,1390,14,3,10.5
4416,1390,15,3,9.6
4417,1390,16,3,10.5
4418,1390,17,3,11.4
4419,1390,18,3,13.1
4420,1390,19,3,12.2
4421,1390,20,3,12.2
4422,1390,21,3,10.5
4423,1390,22,3,9.6
4424,1390,23,3,7.5
4425,1390,24,3,7.0
4426,1390,25,3,8.7
4427,1390,26,3,9.6
4428,1390,27,3,11.4
4429,1390,28,3,7.9
4430,1390,29,3,9.6
4431,1390,30,3,9.6
4432,1390,31,3,9.6
5983,1390,1,4,6.7
5984,1390,2,4,5.6
5985,1390,3,4,7.9
5986,1390,4,4,7.9
5987,1390,5,4,6.1
5988,1390,6,4,5.6
5989,1390,7,4,6.1
5990,1390,8,4,9.5
5991,1390,9,4,3.5
5992,1390,10,4,4.9
5993,1390,11,4,5.2
5994,1390,12,4,7.9
5995,1390,13,4,7.0
5996,1390,14,4,8.7
5997,1390,15,4,8.7
5998,1390,16,4,9.6
5999,1390,17,4,10.5
6000,1390,18,4,8.1
6001,1390,19,4,7.9
6002,1390,20,4,8.9
6003,1390,21,4,13.1
6004,1390,22,4,10.5
6005,1390,23,4,11.4
6006,1390,24,4,11.4
6007,1390,25,4,10.5
6008,1390,26,4,8.7
6009,1390,27,4,7.9
6010,1390,28,4,9.6
6011,1390,29,4,11.4
6012,1390,30,4,9.6
6013,1390,31,4,10.1
7564,1390,1,5,7.0
7565,1390,2,5,9.6
7566,1390,3,5,9.6
7567,1390,4,5,11.4
7568,1390,5,5,13.1
7569,1390,6,5,12.2
7570,1390,7,5,11.2
7571,1390,8,5,10.5
7572,1390,9,5,7.1
7573,1390,10,5,7.0
7574,1390,11,5,14.0
7575,1390,12,5,14.0
7576,1390,13,5,14.0
7577,1390,14,5,11.4
7578,1390,15,5,14.9
7579,1390,16,5,14.0
7580,1390,17,5,14.9
7581,1390,18,5,14.0
7582,1390,19,5,15.7
7583,1390,20,5,13.1
7584,1390,21,5,14.0
7585,1390,22,5,13.1
7586,1390,23,5,14.9
7587,1390,24,5,13.1
7588,1390,25,5,14.0
7589,1390,26,5,14.9
7590,1390,27,5,14.0
7591,1390,28,5,14.0
7592,1390,29,5,14.0
7593,1390,30,5,10.5
7594,1390,31,5,7.9
9145,1390,1,6,7.0
9146,1390,2,6,7.9
9147,1390,3,6,6.1
9148,1390,4,6,7.0
9149,1390,5,6,7.0
9150,1390,6,6,6.7
9151,1390,7,6,8.7
9152,1390,8,6,8.7
9153,1390,9,6,8.7
9154,1390,10,6,7.0
9155,1390,11,6,7.9
9156,1390,12,6,6.1
9157,1390,13,6,3.9
9158,1390,14,6,3.4
9159,1390,15,6,5.2
9160,1390,16,6,5.2
9161,1390,17,6,5.2
9162,1390,18,6,5.2
9163,1390,19,6,5.2
9164,1390,20,6,4.4
9165,1390,21,6,4.4
9166,1390,22,6,2.4
9167,1390,23,6,2.1
9168,1390,24,6,3.5
9169,1390,25,6,9.6
9170,1390,26,6,8.7
9171,1390,27,6,10.5
9172,1390,28,6,11.4
9173,1390,29,6,7.9
9174,1390,30,6,9.6
9175,1390,31,6,7.9
10726,1390,1,7,3.6
10727,1390,2,7,3.5
10728,1390,3,7,2.6
10729,1390,4,7,2.6
10730,1390,5,7,3.9
10731,1390,6,7,4.0
10732,1390,7,7,2.6
10733,1390,8,7,2.3
10734,1390,9,7,1.2
10735,1390,10,7,1.3
10736,1390,11,7,1.3
10737,1390,12,7,2.6
10738,1390,13,7,3.5
10739,1390,14,7,2.6
10740,1390,15,7,2.6
10741,1390,16,7,3.5
10742,1390,17,7,3.5
10743,1390,18,7,2.6
10744,1390,19,7,3.5
10745,1390,20,7,3.5
10746,1390,21,7,3.5
10747,1390,22,7,3.5
10748,1390,23,7,2.6
10749,1390,24,7,2.6
10750,1390,25,7,2.2
10751,1390,26,7,3.5
10752,1390,27,7,3.5
10753,1390,28,7,2.6
10754,1390,29,7,1.7
10755,1390,30,7,2.6
10756,1390,31,7,
12307,1390,1,8,2.6
12308,1390,2,8,2.6
12309,1390,3,8,2.6
12310,1390,4,8,0.9
12311,1390,5,8,2.3
12312,1390,6,8,
12313,1390,7,8,
12314,1390,8,8,
12315,1390,9,8,
12316,1390,10,8,
12317,1390,11,8,
12318,1390,12,8,
12319,1390,13,8,
12320,1390,14,8,
12321,1390,15,8,
12322,1390,16,8,
12323,1390,17,8,
12324,1390,18,8,
12325,1390,19,8,
12326,1390,20,8,
12327,1390,21,8,
12328,1390,22,8,
12329,1390,23,8,
12330,1390,24,8,
12331,1390,25,8,
12332,1390,26,8,
12333,1390,27,8,
12334,1390,28,8,
12335,1390,29,8,
12336,1390,30,8,
12337,1390,31,8,
13888,1390,1,9,
13889,1390,2,9,
13890,1390,3,9,
13891,1390,4,9,
13892,1390,5,9,
13893,1390,6,9,
13894,1390,7,9,
13895,1390,8,9,
13896,1390,9,9,
13897,1390,10,9,
13898,1390,11,9,
13899,1390,12,9,
13900,1390,13,9,
13901,1390,14,9,
13902,1390,15,9,
13903,1390,16,9,
13904,1390,17,9,
13905,1390,18,9,
13906,1390,19,9,
13907,1390,20,9,
13908,1390,21,9,
13909,1390,22,9,
13910,1390,23,9,
13911,1390,24,9,
13912,1390,25,9,
13913,1390,26,9,
13914,1390,27,9,
13915,1390,28,9,
13916,1390,29,9,
13917,1390,30,9,
13918,1390,31,9,
15469,1390,1,10,
15470,1390,2,10,
15471,1390,3,10,
15472,1390,4,10,
15473,1390,5,10,
15474,1390,6,10,
15475,1390,7,10,
15476,1390,8,10,
15477,1390,9,10,
15478,1390,10,10,
15479,1390,11,10,
15480,1390,12,10,
15481,1390,13,10,
15482,1390,14,10,
15483,1390,15,10,
15484,1390,16,10,
15485,1390,17,10,
15486,1390,18,10,
15487,1390,19,10,
15488,1390,20,10,
15489,1390,21,10,
15490,1390,22,10,
15491,1390,23,10,
15492,1390,24,10,
15493,1390,25,10,
15494,1390,26,10,
15495,1390,27,10,
15496,1390,28,10,
15497,1390,29,10,
15498,1390,30,10,
15499,1390,31,10,
17050,1390,1,11,
17051,1390,2,11,
17052,1390,3,11,
17053,1390,4,11,
17054,1390,5,11,
17055,1390,6,11,
17056,1390,7,11,
17057,1390,8,11,
17058,1390,9,11,
17059,1390,10,11,
17060,1390,11,11,
17061,1390,12,11,
17062,1390,13,11,
17063,1390,14,11,
17064,1390,15,11,
17065,1390,16,11,
17066,1390,17,11,
17067,1390,18,11,
17068,1390,19,11,
17069,1390,20,11,
17070,1390,21,11,
17071,1390,22,11,
17072,1390,23,11,
17073,1390,24,11,
17074,1390,25,11,
17075,1390,26,11,
17076,1390,27,11,
17077,1390,28,11,
17078,1390,29,11,
17079,1390,30,11,
17080,1390,31,11,
18631,1390,1,12,
18632,1390,2,12,
18633,1390,3,12,
18634,1390,4,12,
18635,1390,5,12,
18636,1390,6,12,
18637,1390,7,12,
18638,1390,8,12,
18639,1390,9,12,
18640,1390,10,12,
18641,1390,11,12,
18642,1390,12,12,
18643,1390,13,12,
18644,1390,14,12,
18645,1390,15,12,
18646,1390,16,12,
18647,1390,17,12,
18648,1390,18,12,
18649,1390,19,12,
18650,1390,20,12,
18651,1390,21,12,
18652,1390,22,12,
18653,1390,23,12,
18654,1390,24,12,
18655,1390,25,12,
18656,1390,26,12,
18657,1390,27,12,
18658,1390,28,12,
18659,1390,29,12,
18660,1390,30,12,
18661,1390,31,12,
1271,1391,1,1,
1272,1391,2,1,
1273,1391,3,1,
1274,1391,4,1,
1275,1391,5,1,
1276,1391,6,1,
1277,1391,7,1,
1278,1391,8,1,
1279,1391,9,1,
1280,1391,10,1,2.6
1281,1391,11,1,2.6
1282,1391,12,1,2.6
1283,1391,13,1,3.5
1284,1391,14,1,5.2
1285,1391,15,1,7.0
1286,1391,16,1,1.9
1287,1391,17,1,1.9
1288,1391,18,1,3.5
1289,1391,19,1,5.2
1290,1391,20,1,11.4
1291,1391,21,1,7.9
1292,1391,22,1,6.1
1293,1391,23,1,6.1
1294,1391,24,1,7.0
1295,1391,25,1,7.0
1296,1391,26,1,7.1
1297,1391,27,1,2.8
1298,1391,28,1,3.9
1299,1391,29,1,4.4
1300,1391,30,1,3.5
1301,1391,31,1,3.0
2852,1391,1,2,2.7
2853,1391,2,2,2.6
2854,1391,3,2,3.4
2855,1391,4,2,1.7
2856,1391,5,2,2.6
2857,1391,6,2,4.4
2858,1391,7,2,3.5
2859,1391,8,2,6.1
2860,1391,9,2,8.7
2861,1391,10,2,8.7
2862,1391,11,2,6.1
2863,1391,12,2,5.2
2864,1391,13,2,6.1
2865,1391,14,2,6.1
2866,1391,15,2,5.2
2867,1391,16,2,4.4
2868,1391,17,2,4.4
2869,1391,18,2,1.4
2870,1391,19,2,2.6
2871,1391,20,2,4.6
2872,1391,21,2,1.3
2873,1391,22,2,2.1
2874,1391,23,2,3.5
2875,1391,24,2,3.5
2876,1391,25,2,2.6
2877,1391,26,2,2.0
2878,1391,27,2,1.3
2879,1391,28,2,2.2
2880,1391,29,2,2.6
2881,1391,30,2,1.6
2882,1391,31,2,2.0
4433,1391,1,3,1.0
4434,1391,2,3,3.5
4435,1391,3,3,5.2
4436,1391,4,3,5.2
4437,1391,5,3,4.0
4438,1391,6,3,6.1
4439,1391,7,3,4.6
4440,1391,8,3,4.5
4441,1391,9,3,4.4
4442,1391,10,3,5.2
4443,1391,11,3,5.2
4444,1391,12,3,5.0
4445,1391,13,3,6.1
4446,1391,14,3,7.9
4447,1391,15,3,10.5
4448,1391,16,3,9.6
4449,1391,17,3,8.7
4450,1391,18,3,10.5
4451,1391,19,3,7.6
4452,1391,20,3,7.0
4453,1391,21,3,3.4
4454,1391,22,3,5.2
4455,1391,23,3,7.9
4456,1391,24,3,8.7
4457,1391,25,3,10.5
4458,1391,26,3,10.5
4459,1391,27,3,11.4
4460,1391,28,3,10.5
4461,1391,29,3,9.7
4462,1391,30,3,8.1
4463,1391,31,3,1.3
6014,1391,1,4,6.2
6015,1391,2,4,5.2
6016,1391,3,4,9.6
6017,1391,4,4,11.4
6018,1391,5,4,10.5
6019,1391,6,4,11.4
6020,1391,7,4,11.4
6021,1391,8,4,10.5
6022,1391,9,4,12.2
6023,1391,10,4,13.1
6024,1391,11,4,11.4
6025,1391,12,4,11.1
6026,1391,13,4,10.0
6027,1391,14,4,10.5
6028,1391,15,4,11.4
6029,1391,16,4,12.2
6030,1391,17,4,13.1
6031,1391,18,4,11.4
6032,1391,19,4,11.4
6033,1391,20,4,12.2
6034,1391,21,4,9.6
6035,1391,22,4,10.5
6036,1391,23,4,12.2
6037,1391,24,4,13.1
6038,1391,25,4,13.1
6039,1391,26,4,14.0
6040,1391,27,4,14.0
6041,1391,28,4,13.1
6042,1391,29,4,10.5
6043,1391,30,4,11.4
6044,1391,31,4,11.4
7595,1391,1,5,11.4
7596,1391,2,5,8.7
7597,1391,3,5,9.6
7598,1391,4,5,7.9
7599,1391,5,5,9.6
7600,1391,6,5,8.7
7601,1391,7,5,8.7
7602,1391,8,5,9.6
7603,1391,9,5,8.7
7604,1391,10,5,9.6
7605,1391,11,5,10.5
7606,1391,12,5,9.6
7607,1391,13,5,6.9
7608,1391,14,5,7.9
7609,1391,15,5,7.9
7610,1391,16,5,8.7
7611,1391,17,5,9.6
7612,1391,18,5,8.7
7613,1391,19,5,7.0
7614,1391,20,5,7.0
7615,1391,21,5,9.6
7616,1391,22,5,9.6
7617,1391,23,5,11.4
7618,1391,24,5,10.5
7619,1391,25,5,9.6
7620,1391,26,5,11.4
7621,1391,27,5,12.2
7622,1391,28,5,12.2
7623,1391,29,5,11.4
7624,1391,30,5,8.7
7625,1391,31,5,6.6
9176,1391,1,6,7.0
9177,1391,2,6,8.7
9178,1391,3,6,9.6
9179,1391,4,6,10.1
9180,1391,5,6,8.3
9181,1391,6,6,6.6
9182,1391,7,6,6.1
9183,1391,8,6,8.7
9184,1391,9,6,9.6
9185,1391,10,6,11.4
9186,1391,11,6,12.2
9187,1391,12,6,12.2
9188,1391,13,6,13.1
9189,1391,14,6,10.5
9190,1391,15,6,10.5
9191,1391,16,6,8.7
9192,1391,17,6,7.9
9193,1391,18,6,7.0
9194,1391,19,6,5.2
9195,1391,20,6,5.2
9196,1391,21,6,5.2
9197,1391,22,6,5.2
9198,1391,23,6,6.1
9199,1391,24,6,5.2
9200,1391,25,6,5.2
9201,1391,26,6,7.0
9202,1391,27,6,6.1
9203,1391,28,6,5.2
9204,1391,29,6,4.4
9205,1391,30,6,4.4
9206,1391,31,6,4.4
10757,1391,1,7,9.6
10758,1391,2,7,7.0
10759,1391,3,7,7.9
10760,1391,4,7,10.5
10761,1391,5,7,8.7
10762,1391,6,7,9.6
10763,1391,7,7,8.7
10764,1391,8,7,8.7
10765,1391,9,7,5.2
10766,1391,10,7,7.9
10767,1391,11,7,8.7
10768,1391,12,7,7.9
10769,1391,13,7,5.7
10770,1391,14,7,3.5
10771,1391,15,7,4.4
10772,1391,16,7,5.5
10773,1391,17,7,4.4
10774,1391,18,7,5.2
10775,1391,19,7,4.4
10776,1391,20,7,4.4
10777,1391,21,7,3.6
10778,1391,22,7,4.4
10779,1391,23,7,4.4
10780,1391,24,7,4.4
10781,1391,25,7,4.4
10782,1391,26,7,4.4
10783,1391,27,7,4.4
10784,1391,28,7,4.4
10785,1391,29,7,4.4
10786,1391,30,7,4.4
10787,1391,31,7,
12338,1391,1,8,4.4
12339,1391,2,8,2.5
12340,1391,3,8,3.5
12341,1391,4,8,2.4
12342,1391,5,8,2.9
12343,1391,6,8,3.4
12344,1391,7,8,2.6
12345,1391,8,8,2.6
12346,1391,9,8,2.6
12347,1391,10,8,3.5
12348,1391,11,8,3.5
12349,1391,12,8,3.1
12350,1391,13,8,2.6
12351,1391,14,8,2.0
12352,1391,15,8,2.4
12353,1391,16,8,3.5
12354,1391,17,8,4.4
12355,1391,18,8,2.6
12356,1391,19,8,2.6
12357,1391,20,8,2.4
12358,1391,21,8,1.1
12359,1391,22,8,6.1
12360,1391,23,8,12.2
12361,1391,24,8,0.9
12362,1391,25,8,2.6
12363,1391,26,8,0.4
12364,1391,27,8,0.4
12365,1391,28,8,
12366,1391,29,8,
12367,1391,30,8,
12368,1391,31,8,
13919,1391,1,9,0.4
13920,1391,2,9,0.4
13921,1391,3,9,1.1
13922,1391,4,9,2.6
13923,1391,5,9,
13924,1391,6,9,1.9
13925,1391,7,9,0.9
13926,1391,8,9,
13927,1391,9,9,
13928,1391,10,9,
13929,1391,11,9,
13930,1391,12,9,
13931,1391,13,9,
13932,1391,14,9,
13933,1391,15,9,
13934,1391,16,9,
13935,1391,17,9,
13936,1391,18,9,
13937,1391,19,9,
13938,1391,20,9,
13939,1391,21,9,
13940,1391,22,9,
13941,1391,23,9,
13942,1391,24,9,
13943,1391,25,9,
13944,1391,26,9,
13945,1391,27,9,
13946,1391,28,9,
13947,1391,29,9,
13948,1391,30,9,
13949,1391,31,9,
15500,1391,1,10,
15501,1391,2,10,
15502,1391,3,10,
15503,1391,4,10,
15504,1391,5,10,
15505,1391,6,10,
15506,1391,7,10,
15507,1391,8,10,
15508,1391,9,10,
15509,1391,10,10,
15510,1391,11,10,
15511,1391,12,10,
15512,1391,13,10,
15513,1391,14,10,
15514,1391,15,10,
15515,1391,16,10,
15516,1391,17,10,
15517,1391,18,10,
15518,1391,19,10,
15519,1391,20,10,
15520,1391,21,10,
15521,1391,22,10,
15522,1391,23,10,
15523,1391,24,10,
15524,1391,25,10,
15525,1391,26,10,
15526,1391,27,10,
15527,1391,28,10,
15528,1391,29,10,
15529,1391,30,10,
15530,1391,31,10,
17081,1391,1,11,
17082,1391,2,11,
17083,1391,3,11,
17084,1391,4,11,
17085,1391,5,11,
17086,1391,6,11,
17087,1391,7,11,
17088,1391,8,11,
17089,1391,9,11,
17090,1391,10,11,
17091,1391,11,11,
17092,1391,12,11,
17093,1391,13,11,
17094,1391,14,11,
17095,1391,15,11,
17096,1391,16,11,
17097,1391,17,11,
17098,1391,18,11,
17099,1391,19,11,
17100,1391,20,11,
17101,1391,21,11,
17102,1391,22,11,
17103,1391,23,11,
17104,1391,24,11,
17105,1391,25,11,
17106,1391,26,11,
17107,1391,27,11,
17108,1391,28,11,
17109,1391,29,11,
17110,1391,30,11,
17111,1391,31,11,
18662,1391,1,12,
18663,1391,2,12,
18664,1391,3,12,
18665,1391,4,12,
18666,1391,5,12,
18667,1391,6,12,
18668,1391,7,12,
18669,1391,8,12,
18670,1391,9,12,
18671,1391,10,12,
18672,1391,11,12,
18673,1391,12,12,
18674,1391,13,12,
