,sal,rooz,Month,golman_abShirin_EV
4376,1381,23,4,7.4
4377,1381,23,4,7.4
4378,1381,24,4,7.0
4379,1381,24,4,7.0
4380,1381,24,4,7.0
4381,1381,25,4,8.0
4382,1381,25,4,8.0
4383,1381,25,4,8.0
4384,1381,26,4,7.6
4385,1381,26,4,7.6
4386,1381,26,4,7.6
4387,1381,27,4,7.9
4388,1381,27,4,7.9
4389,1381,27,4,7.9
4390,1381,28,4,9.6
4391,1381,28,4,9.6
4392,1381,28,4,9.6
4393,1381,29,4,8.1
4394,1381,29,4,8.1
4395,1381,29,4,8.1
4396,1381,30,4,6.9
4397,1381,30,4,6.9
4398,1381,30,4,6.9
4399,1381,31,4,9.6
4400,1381,31,4,9.6
4401,1381,31,4,9.6
5642,1381,1,5,7.0
5643,1381,1,5,7.0
5644,1381,1,5,7.0
5645,1381,2,5,8.0
5646,1381,2,5,8.0
5647,1381,2,5,8.0
5648,1381,3,5,9.3
5649,1381,3,5,9.3
5650,1381,3,5,9.3
5651,1381,4,5,9.6
5652,1381,4,5,9.6
5653,1381,4,5,9.6
5654,1381,5,5,8.4
5655,1381,5,5,8.4
5656,1381,5,5,8.4
5657,1381,6,5,7.0
5658,1381,6,5,7.0
5659,1381,6,5,7.0
5660,1381,7,5,7.2
5661,1381,7,5,7.2
5662,1381,7,5,7.2
5663,1381,8,5,8.5
5664,1381,8,5,8.5
5665,1381,8,5,8.5
5666,1381,9,5,9.2
5667,1381,9,5,9.2
5668,1381,9,5,9.2
5669,1381,10,5,7.6
5670,1381,10,5,7.6
5671,1381,10,5,7.6
5672,1381,11,5,9.4
5673,1381,11,5,9.4
5674,1381,11,5,9.4
5675,1381,12,5,9.1
5676,1381,12,5,9.1
5677,1381,12,5,9.1
5678,1381,13,5,9.6
5679,1381,13,5,9.6
5680,1381,13,5,9.6
5681,1381,14,5,10.2
5682,1381,14,5,10.2
5683,1381,14,5,10.2
5684,1381,15,5,9.0
5685,1381,15,5,9.0
5686,1381,15,5,9.0
5687,1381,16,5,7.9
5688,1381,16,5,7.9
5689,1381,16,5,7.9
5690,1381,17,5,7.9
5691,1381,17,5,7.9
5692,1381,17,5,7.9
5693,1381,18,5,9.2
5694,1381,18,5,9.2
5695,1381,18,5,9.2
5696,1381,19,5,7.9
5697,1381,19,5,7.9
5698,1381,19,5,7.9
5699,1381,20,5,8.1
5700,1381,20,5,8.1
5701,1381,20,5,8.1
5702,1381,21,5,9.6
5703,1381,21,5,9.6
5704,1381,21,5,9.6
5705,1381,22,5,9.2
5706,1381,22,5,9.2
5707,1381,22,5,9.2
5708,1381,23,5,8.7
5709,1381,23,5,8.7
5710,1381,23,5,8.7
5711,1381,24,5,10.0
5712,1381,24,5,10.0
5713,1381,24,5,10.0
5714,1381,25,5,8.6
5715,1381,25,5,8.6
5716,1381,25,5,8.6
5717,1381,26,5,9.4
5718,1381,26,5,9.4
5719,1381,26,5,9.4
5720,1381,27,5,9.6
5721,1381,27,5,9.6
5722,1381,27,5,9.6
5723,1381,28,5,8.4
5724,1381,28,5,8.4
5725,1381,28,5,8.4
5726,1381,29,5,8.9
5727,1381,29,5,8.9
5728,1381,29,5,8.9
5729,1381,30,5,7.3
5730,1381,30,5,7.3
5731,1381,30,5,7.3
5732,1381,31,5,7.1
5733,1381,31,5,7.1
5734,1381,31,5,7.1
6975,1381,1,6,7.8
6976,1381,1,6,7.8
6977,1381,1,6,7.8
6978,1381,2,6,7.8
6979,1381,2,6,7.8
6980,1381,2,6,7.8
6981,1381,3,6,7.7
6982,1381,3,6,7.7
6983,1381,3,6,7.7
6984,1381,4,6,7.4
6985,1381,4,6,7.4
6986,1381,4,6,7.4
6987,1381,5,6,7.0
6988,1381,5,6,7.0
6989,1381,5,6,7.0
6990,1381,6,6,8.8
6991,1381,6,6,8.8
6992,1381,6,6,8.8
6993,1381,7,6,7.0
6994,1381,7,6,7.0
6995,1381,7,6,7.0
6996,1381,8,6,7.9
6997,1381,8,6,7.9
6998,1381,8,6,7.9
6999,1381,9,6,6.4
7000,1381,9,6,6.4
7001,1381,9,6,6.4
7002,1381,10,6,8.2
7003,1381,10,6,8.2
7004,1381,10,6,8.2
7005,1381,11,6,7.0
7006,1381,11,6,7.0
7007,1381,11,6,7.0
7008,1381,12,6,7.2
7009,1381,12,6,7.2
7010,1381,12,6,7.2
7011,1381,13,6,6.8
7012,1381,13,6,6.8
7013,1381,13,6,6.8
7014,1381,14,6,6.8
7015,1381,14,6,6.8
7016,1381,14,6,6.8
7017,1381,15,6,7.2
7018,1381,15,6,7.2
7019,1381,15,6,7.2
7020,1381,16,6,7.0
7021,1381,16,6,7.0
7022,1381,16,6,7.0
7023,1381,17,6,8.0
7024,1381,17,6,8.0
7025,1381,17,6,8.0
7026,1381,18,6,6.5
7027,1381,18,6,6.5
7028,1381,18,6,6.5
7029,1381,19,6,7.4
7030,1381,19,6,7.4
7031,1381,19,6,7.4
7032,1381,20,6,7.9
7033,1381,20,6,7.9
7034,1381,20,6,7.9
7035,1381,21,6,6.8
7036,1381,21,6,6.8
7037,1381,21,6,6.8
7038,1381,22,6,7.6
7039,1381,22,6,7.6
7040,1381,22,6,7.6
7041,1381,23,6,6.1
7042,1381,23,6,6.1
7043,1381,23,6,6.1
7044,1381,24,6,5.0
7045,1381,24,6,5.0
7046,1381,24,6,5.0
7047,1381,25,6,5.9
7048,1381,25,6,5.9
7049,1381,25,6,5.9
7050,1381,26,6,7.5
7051,1381,26,6,7.5
7052,1381,26,6,7.5
7053,1381,27,6,6.1
7054,1381,27,6,6.1
7055,1381,27,6,6.1
7056,1381,28,6,5.7
7057,1381,28,6,5.7
7058,1381,28,6,5.7
7059,1381,29,6,5.7
7060,1381,29,6,5.7
7061,1381,29,6,5.7
7062,1381,30,6,5.1
7063,1381,30,6,5.1
7064,1381,30,6,5.1
7065,1381,31,6,5.4
7066,1381,31,6,5.4
7067,1381,31,6,5.4
8308,1381,1,7,5.7
8309,1381,1,7,5.7
8310,1381,1,7,5.7
8311,1381,2,7,6.4
8312,1381,2,7,6.4
8313,1381,2,7,6.4
8314,1381,3,7,9.6
8315,1381,3,7,9.6
8316,1381,3,7,9.6
8317,1381,4,7,5.4
8318,1381,4,7,5.4
8319,1381,4,7,5.4
8320,1381,5,7,5.5
8321,1381,5,7,5.5
8322,1381,5,7,5.5
8323,1381,6,7,6.6
8324,1381,6,7,6.6
8325,1381,6,7,6.6
8326,1381,7,7,6.1
8327,1381,7,7,6.1
8328,1381,7,7,6.1
8329,1381,8,7,5.7
8330,1381,8,7,5.7
8331,1381,8,7,5.7
8332,1381,9,7,6.6
8333,1381,9,7,6.6
8334,1381,9,7,6.6
8335,1381,10,7,5.7
8336,1381,10,7,5.7
8337,1381,10,7,5.7
8338,1381,11,7,7.2
8339,1381,11,7,7.2
8340,1381,11,7,7.2
8341,1381,12,7,5.5
8342,1381,12,7,5.5
8343,1381,12,7,5.5
8344,1381,13,7,3.9
8345,1381,13,7,3.9
8346,1381,13,7,3.9
8347,1381,14,7,2.9
8348,1381,14,7,2.9
8349,1381,14,7,2.9
8350,1381,15,7,5.2
8351,1381,15,7,5.2
8352,1381,15,7,5.2
8353,1381,16,7,4.3
8354,1381,16,7,4.3
8355,1381,16,7,4.3
8356,1381,17,7,4.1
8357,1381,17,7,4.1
8358,1381,17,7,4.1
8359,1381,18,7,5.6
8360,1381,18,7,5.6
8361,1381,18,7,5.6
8362,1381,19,7,2.9
8363,1381,19,7,2.9
8364,1381,19,7,2.9
8365,1381,20,7,5.2
8366,1381,20,7,5.2
8367,1381,20,7,5.2
8368,1381,21,7,4.6
8369,1381,21,7,4.6
8370,1381,21,7,4.6
8371,1381,22,7,5.0
8372,1381,22,7,5.0
8373,1381,22,7,5.0
8374,1381,23,7,3.5
8375,1381,23,7,3.5
8376,1381,23,7,3.5
8377,1381,24,7,3.8
8378,1381,24,7,3.8
8379,1381,24,7,3.8
8380,1381,25,7,3.6
8381,1381,25,7,3.6
8382,1381,25,7,3.6
8383,1381,26,7,2.2
8384,1381,26,7,2.2
8385,1381,26,7,2.2
8386,1381,27,7,4.5
8387,1381,27,7,4.5
8388,1381,27,7,4.5
8389,1381,28,7,2.0
8390,1381,28,7,2.0
8391,1381,28,7,2.0
8392,1381,29,7,2.7
8393,1381,29,7,2.7
8394,1381,29,7,2.7
8395,1381,30,7,3.2
8396,1381,30,7,3.2
8397,1381,30,7,3.2
8398,1381,31,7,
8399,1381,31,7,
8400,1381,31,7,
9641,1381,1,8,3.4
9642,1381,1,8,3.4
9643,1381,1,8,3.4
9644,1381,2,8,1.9
9645,1381,2,8,1.9
9646,1381,2,8,1.9
9647,1381,3,8,4.3
9648,1381,3,8,4.3
9649,1381,3,8,4.3
9650,1381,4,8,2.8
9651,1381,4,8,2.8
9652,1381,4,8,2.8
9653,1381,5,8,2.2
9654,1381,5,8,2.2
9655,1381,5,8,2.2
9656,1381,6,8,2.6
9657,1381,6,8,2.6
9658,1381,6,8,2.6
9659,1381,7,8,5.2
9660,1381,7,8,5.2
9661,1381,7,8,5.2
9662,1381,8,8,3.8
9663,1381,8,8,3.8
9664,1381,8,8,3.8
9665,1381,9,8,3.4
9666,1381,9,8,3.4
9667,1381,9,8,3.4
9668,1381,10,8,1.7
9669,1381,10,8,1.7
9670,1381,10,8,1.7
9671,1381,11,8,8.6
9672,1381,11,8,8.6
9673,1381,11,8,8.6
9674,1381,12,8,4.3
9675,1381,12,8,4.3
9676,1381,12,8,4.3
9677,1381,13,8,3.7
9678,1381,13,8,3.7
9679,1381,13,8,3.7
9680,1381,14,8,2.2
9681,1381,14,8,2.2
9682,1381,14,8,2.2
9683,1381,15,8,2.6
9684,1381,15,8,2.6
9685,1381,15,8,2.6
9686,1381,16,8,2.8
9687,1381,16,8,2.8
9688,1381,16,8,2.8
9689,1381,17,8,3.0
9690,1381,17,8,3.0
9691,1381,17,8,3.0
9692,1381,18,8,1.2
9693,1381,18,8,1.2
9694,1381,18,8,1.2
9695,1381,19,8,1.2
9696,1381,19,8,1.2
9697,1381,19,8,1.2
9698,1381,20,8,1.5
9699,1381,20,8,1.5
9700,1381,20,8,1.5
9701,1381,21,8,0.6
9702,1381,21,8,0.6
9703,1381,21,8,0.6
9704,1381,22,8,0.9
9705,1381,22,8,0.9
9706,1381,22,8,0.9
9707,1381,23,8,1.5
9708,1381,23,8,1.5
9709,1381,23,8,1.5
9710,1381,24,8,1.6
9711,1381,24,8,1.6
9712,1381,24,8,1.6
9713,1381,25,8,2.2
9714,1381,25,8,2.2
9715,1381,25,8,2.2
9716,1381,26,8,0.8
9717,1381,26,8,0.8
9718,1381,26,8,0.8
9719,1381,27,8,1.1
9720,1381,27,8,1.1
9721,1381,27,8,1.1
9722,1381,28,8,1.7
9723,1381,28,8,1.7
9724,1381,28,8,1.7
9725,1381,29,8,1.8
9726,1381,29,8,1.8
9727,1381,29,8,1.8
9728,1381,30,8,1.3
9729,1381,30,8,1.3
9730,1381,30,8,1.3
9731,1381,31,8,
9732,1381,31,8,
9733,1381,31,8,
10974,1381,1,9,1.3
10975,1381,1,9,1.3
10976,1381,1,9,1.3
10977,1381,2,9,1.4
10978,1381,2,9,1.4
10979,1381,2,9,1.4
10980,1381,3,9,1.2
10981,1381,3,9,1.2
10982,1381,3,9,1.2
10983,1381,4,9,6.4
10984,1381,4,9,6.4
10985,1381,4,9,6.4
10986,1381,5,9,0.7
10987,1381,5,9,0.7
10988,1381,5,9,0.7
10989,1381,6,9,1.0
10990,1381,6,9,0.9
10991,1381,6,9,0.9
10992,1381,7,9,0.7
10993,1381,7,9,0.7
10994,1381,7,9,0.7
10995,1381,8,9,0.3
10996,1381,8,9,0.2
10997,1381,8,9,0.2
10998,1381,9,9,1.0
10999,1381,9,9,0.9
11000,1381,9,9,0.9
11001,1381,10,9,1.9
11002,1381,10,9,1.8
11003,1381,10,9,1.8
11004,1381,11,9,0.4
11005,1381,11,9,0.3
11006,1381,11,9,0.3
11007,1381,12,9,0.9
11008,1381,12,9,0.9
11009,1381,12,9,0.9
11010,1381,13,9,1.1
11011,1381,13,9,1.1
11012,1381,13,9,1.1
11013,1381,14,9,0.8
11014,1381,14,9,0.8
11015,1381,14,9,0.8
11016,1381,15,9,0.9
11017,1381,15,9,0.9
11018,1381,15,9,0.9
11019,1381,16,9,0.8
11020,1381,16,9,0.7
11021,1381,16,9,0.7
11022,1381,17,9,0.4
11023,1381,17,9,0.3
11024,1381,17,9,0.3
11025,1381,18,9,3.5
11026,1381,18,9,3.4
11027,1381,18,9,3.4
11028,1381,19,9,0.9
11029,1381,19,9,0.8
11030,1381,19,9,0.8
11031,1381,20,9,
11032,1381,20,9,
11033,1381,20,9,
11034,1381,21,9,
11035,1381,21,9,
11036,1381,21,9,
11037,1381,22,9,
11038,1381,22,9,
11039,1381,22,9,
11040,1381,23,9,
11041,1381,23,9,
11042,1381,23,9,
11043,1381,24,9,
11044,1381,24,9,
11045,1381,24,9,
11046,1381,25,9,
11047,1381,25,9,
11048,1381,25,9,
11049,1381,26,9,
11050,1381,26,9,
11051,1381,26,9,
11052,1381,27,9,
11053,1381,27,9,
11054,1381,27,9,
11055,1381,28,9,
11056,1381,28,9,
11057,1381,28,9,
11058,1381,29,9,
11059,1381,29,9,
11060,1381,29,9,
11061,1381,30,9,
11062,1381,30,9,
11063,1381,30,9,
11064,1381,31,9,
11065,1381,31,9,
11066,1381,31,9,
12307,1381,1,10,
12308,1381,1,10,
12309,1381,1,10,
12310,1381,2,10,
12311,1381,2,10,
12312,1381,2,10,
12313,1381,3,10,
12314,1381,3,10,
12315,1381,3,10,
12316,1381,4,10,
12317,1381,4,10,
12318,1381,4,10,
12319,1381,5,10,
12320,1381,5,10,
12321,1381,5,10,
12322,1381,6,10,
12323,1381,6,10,
12324,1381,6,10,
12325,1381,7,10,
12326,1381,7,10,
12327,1381,7,10,
12328,1381,8,10,
12329,1381,8,10,
12330,1381,8,10,
12331,1381,9,10,
12332,1381,9,10,
12333,1381,9,10,
12334,1381,10,10,
12335,1381,10,10,
12336,1381,10,10,
12337,1381,11,10,
12338,1381,11,10,
12339,1381,11,10,
12340,1381,12,10,
12341,1381,12,10,
12342,1381,12,10,
12343,1381,13,10,
12344,1381,13,10,
12345,1381,13,10,
12346,1381,14,10,
12347,1381,14,10,
12348,1381,14,10,
12349,1381,15,10,
12350,1381,15,10,
12351,1381,15,10,
12352,1381,16,10,
12353,1381,16,10,
12354,1381,16,10,
12355,1381,17,10,
12356,1381,17,10,
12357,1381,17,10,
12358,1381,18,10,
12359,1381,18,10,
12360,1381,18,10,
12361,1381,19,10,
12362,1381,19,10,
12363,1381,19,10,
12364,1381,20,10,
12365,1381,20,10,
12366,1381,20,10,
12367,1381,21,10,
12368,1381,21,10,
12369,1381,21,10,
12370,1381,22,10,
12371,1381,22,10,
12372,1381,22,10,
12373,1381,23,10,
12374,1381,23,10,
12375,1381,23,10,
12376,1381,24,10,
12377,1381,24,10,
12378,1381,24,10,
12379,1381,25,10,
12380,1381,25,10,
12381,1381,25,10,
12382,1381,26,10,
12383,1381,26,10,
12384,1381,26,10,
12385,1381,27,10,
12386,1381,27,10,
12387,1381,27,10,
12388,1381,28,10,
12389,1381,28,10,
12390,1381,28,10,
12391,1381,29,10,
12392,1381,29,10,
12393,1381,29,10,
12394,1381,30,10,
12395,1381,30,10,
12396,1381,30,10,
12397,1381,31,10,
12398,1381,31,10,
12399,1381,31,10,
13640,1381,1,11,
13641,1381,1,11,
13642,1381,1,11,
13643,1381,2,11,
13644,1381,2,11,
13645,1381,2,11,
13646,1381,3,11,
13647,1381,3,11,
13648,1381,3,11,
13649,1381,4,11,
13650,1381,4,11,
13651,1381,4,11,
13652,1381,5,11,
13653,1381,5,11,
13654,1381,5,11,
13655,1381,6,11,
13656,1381,6,11,
13657,1381,6,11,
13658,1381,7,11,
13659,1381,7,11,
13660,1381,7,11,
13661,1381,8,11,
13662,1381,8,11,
13663,1381,8,11,
13664,1381,9,11,
13665,1381,9,11,
13666,1381,9,11,
13667,1381,10,11,
13668,1381,10,11,
13669,1381,10,11,
13670,1381,11,11,
13671,1381,11,11,
13672,1381,11,11,
13673,1381,12,11,
13674,1381,12,11,
13675,1381,12,11,
13676,1381,13,11,
13677,1381,13,11,
13678,1381,13,11,
13679,1381,14,11,
13680,1381,14,11,
13681,1381,14,11,
13682,1381,15,11,
13683,1381,15,11,
13684,1381,15,11,
13685,1381,16,11,
13686,1381,16,11,
13687,1381,16,11,
13688,1381,17,11,
13689,1381,17,11,
13690,1381,17,11,
13691,1381,18,11,
13692,1381,18,11,
13693,1381,18,11,
13694,1381,19,11,
13695,1381,19,11,
13696,1381,19,11,
13697,1381,20,11,
13698,1381,20,11,
13699,1381,20,11,
13700,1381,21,11,
13701,1381,21,11,
13702,1381,21,11,
13703,1381,22,11,
13704,1381,22,11,
13705,1381,22,11,
13706,1381,23,11,
13707,1381,23,11,
13708,1381,23,11,
13709,1381,24,11,
13710,1381,24,11,
13711,1381,24,11,
13712,1381,25,11,
13713,1381,25,11,
13714,1381,25,11,
13715,1381,26,11,
13716,1381,26,11,
13717,1381,26,11,
13718,1381,27,11,
13719,1381,27,11,
13720,1381,27,11,
13721,1381,28,11,
13722,1381,28,11,
13723,1381,28,11,
13724,1381,29,11,
13725,1381,29,11,
13726,1381,29,11,
13727,1381,30,11,
13728,1381,30,11,
13729,1381,30,11,
13730,1381,31,11,
13731,1381,31,11,
13732,1381,31,11,
14973,1381,1,12,
14974,1381,1,12,
14975,1381,1,12,
14976,1381,2,12,
14977,1381,2,12,
14978,1381,2,12,
14979,1381,3,12,
14980,1381,3,12,
14981,1381,3,12,
14982,1381,4,12,
14983,1381,4,12,
14984,1381,4,12,
14985,1381,5,12,
14986,1381,5,12,
14987,1381,5,12,
14988,1381,6,12,
14989,1381,6,12,
14990,1381,6,12,
14991,1381,7,12,
14992,1381,7,12,
14993,1381,7,12,
14994,1381,8,12,
14995,1381,8,12,
14996,1381,8,12,
14997,1381,9,12,
14998,1381,9,12,
14999,1381,9,12,
15000,1381,10,12,
15001,1381,10,12,
15002,1381,10,12,
15003,1381,11,12,
15004,1381,11,12,
15005,1381,11,12,
15006,1381,12,12,
15007,1381,12,12,
15008,1381,12,12,
15009,1381,13,12,
15010,1381,13,12,
15011,1381,13,12,
15012,1381,14,12,
15013,1381,14,12,
15014,1381,14,12,
15015,1381,15,12,
15016,1381,15,12,
15017,1381,15,12,
15018,1381,16,12,
15019,1381,16,12,
15020,1381,16,12,
15021,1381,17,12,
15022,1381,17,12,
15023,1381,17,12,
15024,1381,18,12,
15025,1381,18,12,
15026,1381,18,12,
15027,1381,19,12,
15028,1381,19,12,
15029,1381,19,12,
15030,1381,20,12,
15031,1381,20,12,
15032,1381,20,12,
15033,1381,21,12,
15034,1381,21,12,
15035,1381,21,12,
15036,1381,22,12,
15037,1381,22,12,
15038,1381,22,12,
15039,1381,23,12,
15040,1381,23,12,
15041,1381,23,12,
15042,1381,24,12,
15043,1381,24,12,
15044,1381,24,12,
15045,1381,25,12,
15046,1381,25,12,
15047,1381,25,12,
15048,1381,26,12,
15049,1381,26,12,
15050,1381,26,12,
15051,1381,27,12,
15052,1381,27,12,
15053,1381,27,12,
15054,1381,28,12,
15055,1381,28,12,
15056,1381,28,12,
15057,1381,29,12,
15058,1381,29,12,
15059,1381,29,12,
15060,1381,30,12,
15061,1381,30,12,
15062,1381,30,12,
15063,1381,31,12,
15064,1381,31,12,
15065,1381,31,12,
403,1382,1,1,3.7
404,1382,1,1,3.7
405,1382,1,1,3.7
406,1382,2,1,7.0
407,1382,2,1,7.0
408,1382,2,1,7.0
409,1382,3,1,3.9
410,1382,3,1,3.9
411,1382,3,1,3.9
412,1382,4,1,3.1
413,1382,4,1,3.1
414,1382,4,1,3.1
415,1382,5,1,4.6
416,1382,5,1,4.6
417,1382,5,1,4.6
418,1382,6,1,3.0
419,1382,6,1,3.0
420,1382,6,1,3.0
421,1382,7,1,4.6
422,1382,7,1,4.6
423,1382,7,1,4.6
424,1382,8,1,4.9
425,1382,8,1,4.9
426,1382,8,1,4.9
427,1382,9,1,4.5
428,1382,9,1,4.5
429,1382,9,1,4.5
430,1382,10,1,3.5
431,1382,10,1,3.5
432,1382,10,1,3.5
433,1382,11,1,5.0
434,1382,11,1,5.0
435,1382,11,1,5.0
436,1382,12,1,2.6
437,1382,12,1,2.6
438,1382,12,1,2.6
439,1382,13,1,2.8
440,1382,13,1,2.8
441,1382,13,1,2.8
442,1382,14,1,2.2
443,1382,14,1,2.2
444,1382,14,1,2.2
445,1382,15,1,3.9
446,1382,15,1,3.9
447,1382,15,1,3.9
448,1382,16,1,2.6
449,1382,16,1,2.6
450,1382,16,1,2.6
451,1382,17,1,
452,1382,17,1,
453,1382,17,1,
454,1382,18,1,1.7
455,1382,18,1,1.7
456,1382,18,1,1.7
457,1382,19,1,2.3
458,1382,19,1,2.3
459,1382,19,1,2.3
460,1382,20,1,5.2
461,1382,20,1,5.2
462,1382,20,1,5.2
463,1382,21,1,3.9
464,1382,21,1,3.9
465,1382,21,1,3.9
466,1382,22,1,2.8
467,1382,22,1,2.8
468,1382,22,1,2.8
469,1382,23,1,4.6
470,1382,23,1,4.6
471,1382,23,1,4.6
472,1382,24,1,4.7
473,1382,24,1,4.7
474,1382,24,1,4.7
475,1382,25,1,5.2
476,1382,25,1,5.2
477,1382,25,1,5.2
478,1382,26,1,5.8
479,1382,26,1,5.8
480,1382,26,1,5.8
481,1382,27,1,5.2
482,1382,27,1,5.2
483,1382,27,1,5.2
484,1382,28,1,3.0
485,1382,28,1,3.0
486,1382,28,1,3.0
487,1382,29,1,3.0
488,1382,29,1,3.0
489,1382,29,1,3.0
490,1382,30,1,3.4
491,1382,30,1,3.4
492,1382,30,1,3.4
493,1382,31,1,4.3
494,1382,31,1,4.3
495,1382,31,1,4.3
1736,1382,1,2,3.3
1737,1382,1,2,3.3
1738,1382,1,2,3.3
1739,1382,2,2,3.7
1740,1382,2,2,3.7
1741,1382,2,2,3.7
1742,1382,3,2,3.9
1743,1382,3,2,3.9
1744,1382,3,2,3.9
1745,1382,4,2,8.2
1746,1382,4,2,8.2
1747,1382,4,2,8.2
1748,1382,5,2,1.7
1749,1382,5,2,1.7
1750,1382,5,2,1.7
1751,1382,6,2,3.1
1752,1382,6,2,3.1
1753,1382,6,2,3.1
1754,1382,7,2,5.7
1755,1382,7,2,5.7
1756,1382,7,2,5.7
1757,1382,8,2,4.8
1758,1382,8,2,4.8
1759,1382,8,2,4.8
1760,1382,9,2,3.8
1761,1382,9,2,3.8
1762,1382,9,2,3.8
1763,1382,10,2,4.0
1764,1382,10,2,4.0
1765,1382,10,2,4.0
1766,1382,11,2,1.6
1767,1382,11,2,1.6
1768,1382,11,2,1.6
1769,1382,12,2,10.1
1770,1382,12,2,10.1
1771,1382,12,2,10.1
1772,1382,13,2,7.7
1773,1382,13,2,7.7
1774,1382,13,2,7.7
1775,1382,14,2,3.4
1776,1382,14,2,3.4
1777,1382,14,2,3.4
1778,1382,15,2,2.8
1779,1382,15,2,2.8
1780,1382,15,2,2.8
1781,1382,16,2,3.8
1782,1382,16,2,3.8
1783,1382,16,2,3.8
1784,1382,17,2,3.4
1785,1382,17,2,3.4
1786,1382,17,2,3.4
1787,1382,18,2,3.6
1788,1382,18,2,3.6
1789,1382,18,2,3.6
1790,1382,19,2,5.4
1791,1382,19,2,5.4
1792,1382,19,2,5.4
1793,1382,20,2,6.1
1794,1382,20,2,6.1
1795,1382,20,2,6.1
1796,1382,21,2,7.7
1797,1382,21,2,7.7
1798,1382,21,2,7.7
1799,1382,22,2,5.3
1800,1382,22,2,5.3
1801,1382,22,2,5.3
1802,1382,23,2,5.9
1803,1382,23,2,5.9
1804,1382,23,2,5.9
1805,1382,24,2,5.2
1806,1382,24,2,5.2
1807,1382,24,2,5.2
1808,1382,25,2,5.1
1809,1382,25,2,5.1
1810,1382,25,2,5.1
1811,1382,26,2,3.0
1812,1382,26,2,3.0
1813,1382,26,2,3.0
1814,1382,27,2,3.7
1815,1382,27,2,3.7
1816,1382,27,2,3.7
1817,1382,28,2,6.1
1818,1382,28,2,6.1
1819,1382,28,2,6.1
1820,1382,29,2,1.5
1821,1382,29,2,1.5
1822,1382,29,2,1.5
1823,1382,30,2,3.7
1824,1382,30,2,3.7
1825,1382,30,2,3.7
1826,1382,31,2,6.6
1827,1382,31,2,6.6
1828,1382,31,2,6.6
3069,1382,1,3,5.3
3070,1382,1,3,5.3
3071,1382,1,3,5.3
3072,1382,2,3,4.3
3073,1382,2,3,4.3
3074,1382,2,3,4.3
3075,1382,3,3,4.6
3076,1382,3,3,4.6
3077,1382,3,3,4.6
3078,1382,4,3,5.7
3079,1382,4,3,5.7
3080,1382,4,3,5.7
3081,1382,5,3,5.0
3082,1382,5,3,5.0
3083,1382,5,3,5.0
3084,1382,6,3,4.1
3085,1382,6,3,4.1
3086,1382,6,3,4.1
3087,1382,7,3,6.0
3088,1382,7,3,6.0
3089,1382,7,3,6.0
3090,1382,8,3,5.5
3091,1382,8,3,5.5
3092,1382,8,3,5.5
3093,1382,9,3,5.5
3094,1382,9,3,5.5
3095,1382,9,3,5.5
3096,1382,10,3,4.4
3097,1382,10,3,4.4
3098,1382,10,3,4.4
3099,1382,11,3,4.6
3100,1382,11,3,4.6
3101,1382,11,3,4.6
3102,1382,12,3,5.4
3103,1382,12,3,5.4
3104,1382,12,3,5.4
3105,1382,13,3,8.5
3106,1382,13,3,8.5
3107,1382,13,3,8.5
3108,1382,14,3,5.2
3109,1382,14,3,5.2
3110,1382,14,3,5.2
3111,1382,15,3,8.0
3112,1382,15,3,8.0
3113,1382,15,3,8.0
3114,1382,16,3,6.6
3115,1382,16,3,6.6
3116,1382,16,3,6.6
3117,1382,17,3,5.9
3118,1382,17,3,5.9
3119,1382,17,3,5.9
3120,1382,18,3,12.2
3121,1382,18,3,12.2
3122,1382,18,3,12.2
3123,1382,19,3,7.0
3124,1382,19,3,7.0
3125,1382,19,3,7.0
3126,1382,20,3,8.3
3127,1382,20,3,8.3
3128,1382,20,3,8.3
3129,1382,21,3,10.5
3130,1382,21,3,10.5
3131,1382,21,3,10.5
3132,1382,22,3,7.5
3133,1382,22,3,7.5
3134,1382,22,3,7.5
3135,1382,23,3,6.5
3136,1382,23,3,6.5
3137,1382,23,3,6.5
3138,1382,24,3,8.8
3139,1382,24,3,8.8
3140,1382,24,3,8.8
3141,1382,25,3,8.7
3142,1382,25,3,8.7
3143,1382,25,3,8.7
3144,1382,26,3,6.2
3145,1382,26,3,6.2
3146,1382,26,3,6.2
3147,1382,27,3,7.4
3148,1382,27,3,7.4
3149,1382,27,3,7.4
3150,1382,28,3,6.3
3151,1382,28,3,6.3
3152,1382,28,3,6.3
3153,1382,29,3,6.6
3154,1382,29,3,6.6
3155,1382,29,3,6.6
3156,1382,30,3,8.2
3157,1382,30,3,8.2
3158,1382,30,3,8.2
3159,1382,31,3,6.3
3160,1382,31,3,6.3
3161,1382,31,3,6.3
4402,1382,1,4,5.8
4403,1382,1,4,5.8
4404,1382,1,4,5.8
4405,1382,2,4,7.1
4406,1382,2,4,7.1
4407,1382,2,4,7.1
4408,1382,3,4,7.7
4409,1382,3,4,7.7
4410,1382,3,4,7.7
4411,1382,4,4,7.7
4412,1382,4,4,7.7
4413,1382,4,4,7.7
4414,1382,5,4,8.3
4415,1382,5,4,8.3
4416,1382,5,4,8.3
4417,1382,6,4,8.2
4418,1382,6,4,8.2
4419,1382,6,4,8.2
4420,1382,7,4,7.5
4421,1382,7,4,7.5
4422,1382,7,4,7.5
4423,1382,8,4,9.6
4424,1382,8,4,9.6
4425,1382,8,4,9.6
4426,1382,9,4,8.3
