,index,sal,rooz,Month,pi_gale_EV
932,9736,1364,3,7,13.8
933,9737,1364,4,7,8.4
934,9738,1364,5,7,9.6
935,9739,1364,6,7,8.6
936,9740,1364,7,7,9.9
937,9741,1364,8,7,11.5
938,9742,1364,9,7,12.1
939,9743,1364,10,7,6.8
940,9744,1364,11,7,3.1
941,9745,1364,12,7,4.4
942,9746,1364,13,7,3.3
943,9747,1364,14,7,4.3
944,9748,1364,15,7,4.8
945,9749,1364,16,7,3.7
946,9750,1364,17,7,5.9
947,9751,1364,18,7,3.2
948,9752,1364,19,7,6.1
949,9753,1364,20,7,5.1
950,9754,1364,21,7,5.0
951,9755,1364,22,7,4.2
952,9756,1364,23,7,3.3
953,9757,1364,24,7,3.8
954,9758,1364,25,7,5.3
955,9759,1364,26,7,7.3
956,9760,1364,27,7,4.7
957,9761,1364,28,7,6.2
958,9762,1364,29,7,5.7
959,9763,1364,30,7,3.9
960,9764,1364,31,7,
961,11346,1364,1,8,3.0
962,11347,1364,2,8,5.0
963,11348,1364,3,8,4.1
964,11349,1364,4,8,1.9
965,11350,1364,5,8,4.9
966,11351,1364,6,8,3.1
967,11352,1364,7,8,3.2
968,11353,1364,8,8,3.3
969,11354,1364,9,8,2.6
970,11355,1364,10,8,3.1
971,11356,1364,11,8,2.7
972,11357,1364,12,8,4.7
973,11358,1364,13,8,2.6
974,11359,1364,14,8,2.4
975,11360,1364,15,8,2.9
976,11361,1364,16,8,2.4
977,11362,1364,17,8,3.6
978,11363,1364,18,8,3.9
979,11364,1364,19,8,3.3
980,11365,1364,20,8,1.5
981,11366,1364,21,8,2.2
982,11367,1364,22,8,1.5
983,11368,1364,23,8,0.9
984,11369,1364,24,8,0.9
985,11370,1364,25,8,1.6
986,11371,1364,26,8,3.4
987,11372,1364,27,8,3.0
988,11373,1364,28,8,1.6
989,11374,1364,29,8,1.3
990,11375,1364,30,8,1.1
991,11376,1364,31,8,
992,12958,1364,1,9,3.4
993,12959,1364,2,9,5.4
994,12960,1364,3,9,7.9
995,12961,1364,4,9,9.3
996,12962,1364,5,9,5.2
997,12963,1364,6,9,6.1
998,12964,1364,7,9,15.3
999,12965,1364,8,9,9.6
1000,12966,1364,9,9,2.6
1001,12967,1364,10,9,5.5
1002,12968,1364,11,9,7.9
1003,12969,1364,12,9,
1004,12970,1364,13,9,
1005,12971,1364,14,9,
1006,12972,1364,15,9,
1007,12973,1364,16,9,
1008,12974,1364,17,9,
1009,12975,1364,18,9,
1010,12976,1364,19,9,
1011,12977,1364,20,9,
1012,12978,1364,21,9,
1013,12979,1364,22,9,
1014,12980,1364,23,9,
1015,12981,1364,24,9,
1016,12982,1364,25,9,
1017,12983,1364,26,9,
1018,12984,1364,27,9,
1019,12985,1364,28,9,
1020,12986,1364,29,9,
1021,12987,1364,30,9,
1022,12988,1364,31,9,
1023,14570,1364,1,10,
1024,14571,1364,2,10,
1025,14572,1364,3,10,
1026,14573,1364,4,10,
1027,14574,1364,5,10,
1028,14575,1364,6,10,
1029,14576,1364,7,10,
1030,14577,1364,8,10,
1031,14578,1364,9,10,
1032,14579,1364,10,10,
1033,14580,1364,11,10,
1034,14581,1364,12,10,
1035,14582,1364,13,10,
1036,14583,1364,14,10,
1037,14584,1364,15,10,
1038,14585,1364,16,10,
1039,14586,1364,17,10,
1040,14587,1364,18,10,
1041,14588,1364,19,10,
1042,14589,1364,20,10,
1043,14590,1364,21,10,
1044,14591,1364,22,10,
1045,14592,1364,23,10,
1046,14593,1364,24,10,
1047,14594,1364,25,10,
1048,14595,1364,26,10,
1049,14596,1364,27,10,
1050,14597,1364,28,10,
1051,14598,1364,29,10,
1052,14599,1364,30,10,
1053,14600,1364,31,10,
1054,16182,1364,1,11,
1055,16183,1364,2,11,
1056,16184,1364,3,11,
1057,16185,1364,4,11,
1058,16186,1364,5,11,
1059,16187,1364,6,11,
1060,16188,1364,7,11,
1061,16189,1364,8,11,
1062,16190,1364,9,11,
1063,16191,1364,10,11,
1064,16192,1364,11,11,
1065,16193,1364,12,11,
1066,16194,1364,13,11,
1067,16195,1364,14,11,
1068,16196,1364,15,11,
1069,16197,1364,16,11,
1070,16198,1364,17,11,
1071,16199,1364,18,11,
1072,16200,1364,19,11,
1073,16201,1364,20,11,
1074,16202,1364,21,11,
1075,16203,1364,22,11,
1076,16204,1364,23,11,
1077,16205,1364,24,11,
1078,16206,1364,25,11,
1079,16207,1364,26,11,
1080,16208,1364,27,11,
1081,16209,1364,28,11,
1082,16210,1364,29,11,
1083,16211,1364,30,11,
1084,16212,1364,31,11,
1085,17794,1364,1,12,
1086,17795,1364,2,12,
1087,17796,1364,3,12,
1088,17797,1364,4,12,
1089,17798,1364,5,12,
1090,17799,1364,6,12,
1091,17800,1364,7,12,
1092,17801,1364,8,12,
1093,17802,1364,9,12,
1094,17803,1364,10,12,
1095,17804,1364,11,12,
1096,17805,1364,12,12,
1097,17806,1364,13,12,
1098,17807,1364,14,12,
1099,17808,1364,15,12,
1100,17809,1364,16,12,
1101,17810,1364,17,12,
1102,17811,1364,18,12,
1103,17812,1364,19,12,
1104,17813,1364,20,12,
1105,17814,1364,21,12,
1106,17815,1364,22,12,
1107,17816,1364,23,12,
1108,17817,1364,24,12,
1109,17818,1364,25,12,
1110,17819,1364,26,12,
1111,17820,1364,27,12,
1112,17821,1364,28,12,
1113,17822,1364,29,12,
1114,17823,1364,30,12,
1115,17824,1364,31,12,
1116,93,1365,1,1,0.2
1117,94,1365,2,1,0.2
1118,95,1365,3,1,0.2
1119,96,1365,4,1,0.4
1120,97,1365,5,1,0.8
1121,98,1365,6,1,2.5
1122,99,1365,7,1,0.2
1123,100,1365,8,1,3.3
1124,101,1365,9,1,1.6
1125,102,1365,10,1,2.2
1126,103,1365,11,1,2.8
1127,104,1365,12,1,1.7
1128,105,1365,13,1,3.1
1129,106,1365,14,1,2.7
1130,107,1365,15,1,3.6
1131,108,1365,16,1,2.8
1132,109,1365,17,1,3.1
1133,110,1365,18,1,7.0
1134,111,1365,19,1,8.9
1135,112,1365,20,1,7.0
1136,113,1365,21,1,6.3
1137,114,1365,22,1,4.1
1138,115,1365,23,1,7.2
1139,116,1365,24,1,6.0
1140,117,1365,25,1,2.6
1141,118,1365,26,1,5.7
1142,119,1365,27,1,6.1
1143,120,1365,28,1,5.1
1144,121,1365,29,1,4.8
1145,122,1365,30,1,3.1
1146,123,1365,31,1,7.8
1147,1705,1365,1,2,4.4
1148,1706,1365,2,2,7.9
1149,1707,1365,3,2,9.3
1150,1708,1365,4,2,5.9
1151,1709,1365,5,2,10.4
1152,1710,1365,6,2,10.6
1153,1711,1365,7,2,8.1
1154,1712,1365,8,2,8.7
1155,1713,1365,9,2,8.5
1156,1714,1365,10,2,8.8
1157,1715,1365,11,2,10.0
1158,1716,1365,12,2,9.4
1159,1717,1365,13,2,10.1
1160,1718,1365,14,2,8.8
1161,1719,1365,15,2,7.4
1162,1720,1365,16,2,6.6
1163,1721,1365,17,2,6.9
1164,1722,1365,18,2,9.9
1165,1723,1365,19,2,8.3
1166,1724,1365,20,2,8.8
1167,1725,1365,21,2,5.5
1168,1726,1365,22,2,6.5
1169,1727,1365,23,2,7.9
1170,1728,1365,24,2,6.6
1171,1729,1365,25,2,6.5
1172,1730,1365,26,2,9.7
1173,1731,1365,27,2,13.0
1174,1732,1365,28,2,6.3
1175,1733,1365,29,2,3.6
1176,1734,1365,30,2,5.8
1177,1735,1365,31,2,3.3
1178,3317,1365,1,3,6.1
1179,3318,1365,2,3,5.2
1180,3319,1365,3,3,12.2
1181,3320,1365,4,3,11.9
1182,3321,1365,5,3,10.1
1183,3322,1365,6,3,9.6
1184,3323,1365,7,3,9.0
1185,3324,1365,8,3,7.0
1186,3325,1365,9,3,6.4
1187,3326,1365,10,3,8.0
1188,3327,1365,11,3,8.5
1189,3328,1365,12,3,13.9
1190,3329,1365,13,3,12.7
1191,3330,1365,14,3,10.0
1192,3331,1365,15,3,8.7
1193,3332,1365,16,3,8.3
1194,3333,1365,17,3,10.8
1195,3334,1365,18,3,8.4
1196,3335,1365,19,3,9.4
1197,3336,1365,20,3,5.9
1198,3337,1365,21,3,9.6
1199,3338,1365,22,3,10.5
1200,3339,1365,23,3,7.7
1201,3340,1365,24,3,6.6
1202,3341,1365,25,3,5.5
1203,3342,1365,26,3,6.6
1204,3343,1365,27,3,2.1
1205,3344,1365,28,3,4.3
1206,3345,1365,29,3,5.6
1207,3346,1365,30,3,8.0
1208,3347,1365,31,3,8.9
1209,4929,1365,1,4,10.3
1210,4930,1365,2,4,7.4
1211,4931,1365,3,4,11.2
1212,4932,1365,4,4,12.0
1213,4933,1365,5,4,13.1
1214,4934,1365,6,4,10.2
1215,4935,1365,7,4,12.2
1216,4936,1365,8,4,13.2
1217,4937,1365,9,4,12.2
1218,4938,1365,10,4,11.9
1219,4939,1365,11,4,8.9
1220,4940,1365,12,4,8.0
1221,4941,1365,13,4,9.4
1222,4942,1365,14,4,10.5
1223,4943,1365,15,4,10.0
1224,4944,1365,16,4,10.3
1225,4945,1365,17,4,13.6
1226,4946,1365,18,4,11.2
1227,4947,1365,19,4,9.6
1228,4948,1365,20,4,8.3
1229,4949,1365,21,4,10.3
1230,4950,1365,22,4,8.7
1231,4951,1365,23,4,8.9
1232,4952,1365,24,4,9.4
1233,4953,1365,25,4,13.1
1234,4954,1365,26,4,14.5
1235,4955,1365,27,4,14.0
1236,4956,1365,28,4,14.3
1237,4957,1365,29,4,15.2
1238,4958,1365,30,4,9.5
1239,4959,1365,31,4,8.6
1240,6541,1365,1,5,6.6
1241,6542,1365,2,5,5.7
1242,6543,1365,3,5,7.4
1243,6544,1365,4,5,8.4
1244,6545,1365,5,5,10.2
1245,6546,1365,6,5,9.4
1246,6547,1365,7,5,9.2
1247,6548,1365,8,5,10.1
1248,6549,1365,9,5,8.1
1249,6550,1365,10,5,8.8
1250,6551,1365,11,5,7.8
1251,6552,1365,12,5,6.2
1252,6553,1365,13,5,6.6
1253,6554,1365,14,5,6.7
1254,6555,1365,15,5,6.8
1255,6556,1365,16,5,9.1
1256,6557,1365,17,5,9.6
1257,6558,1365,18,5,8.1
1258,6559,1365,19,5,8.7
1259,6560,1365,20,5,6.6
1260,6561,1365,21,5,6.6
1261,6562,1365,22,5,12.7
1262,6563,1365,23,5,15.9
1263,6564,1365,24,5,14.9
1264,6565,1365,25,5,13.8
1265,6566,1365,26,5,13.8
1266,6567,1365,27,5,10.5
1267,6568,1365,28,5,8.5
1268,6569,1365,29,5,7.8
1269,6570,1365,30,5,8.5
1270,6571,1365,31,5,13.8
1271,8153,1365,1,6,11.9
1272,8154,1365,2,6,15.8
1273,8155,1365,3,6,12.6
1274,8156,1365,4,6,8.3
1275,8157,1365,5,6,7.9
1276,8158,1365,6,6,3.5
1277,8159,1365,7,6,4.5
1278,8160,1365,8,6,5.9
1279,8161,1365,9,6,6.6
1280,8162,1365,10,6,12.1
1281,8163,1365,11,6,12.1
1282,8164,1365,12,6,8.5
1283,8165,1365,13,6,8.4
1284,8166,1365,14,6,5.2
1285,8167,1365,15,6,6.7
1286,8168,1365,16,6,6.6
1287,8169,1365,17,6,5.7
1288,8170,1365,18,6,5.8
1289,8171,1365,19,6,11.1
1290,8172,1365,20,6,11.5
1291,8173,1365,21,6,7.4
1292,8174,1365,22,6,5.9
1293,8175,1365,23,6,6.6
1294,8176,1365,24,6,5.9
1295,8177,1365,25,6,7.2
1296,8178,1365,26,6,8.5
1297,8179,1365,27,6,9.8
1298,8180,1365,28,6,5.4
1299,8181,1365,29,6,4.2
1300,8182,1365,30,6,6.0
1301,8183,1365,31,6,8.0
1302,9765,1365,1,7,10.5
1303,9766,1365,2,7,8.7
1304,9767,1365,3,7,7.7
1305,9768,1365,4,7,10.2
1306,9769,1365,5,7,6.0
1307,9770,1365,6,7,6.0
1308,9771,1365,7,7,5.6
1309,9772,1365,8,7,6.3
1310,9773,1365,9,7,4.8
1311,9774,1365,10,7,5.3
1312,9775,1365,11,7,5.8
1313,9776,1365,12,7,7.9
1314,9777,1365,13,7,8.5
1315,9778,1365,14,7,7.9
1316,9779,1365,15,7,3.3
1317,9780,1365,16,7,3.8
1318,9781,1365,17,7,2.2
1319,9782,1365,18,7,5.9
1320,9783,1365,19,7,5.3
1321,9784,1365,20,7,3.3
1322,9785,1365,21,7,4.0
1323,9786,1365,22,7,3.5
1324,9787,1365,23,7,3.1
1325,9788,1365,24,7,4.0
1326,9789,1365,25,7,3.4
1327,9790,1365,26,7,3.5
1328,9791,1365,27,7,4.4
1329,9792,1365,28,7,3.0
1330,9793,1365,29,7,3.1
1331,9794,1365,30,7,3.2
1332,9795,1365,31,7,
1333,11377,1365,1,8,2.5
1334,11378,1365,2,8,3.4
1335,11379,1365,3,8,3.0
1336,11380,1365,4,8,2.4
1337,11381,1365,5,8,3.5
1338,11382,1365,6,8,2.9
1339,11383,1365,7,8,3.0
1340,11384,1365,8,8,2.2
1341,11385,1365,9,8,4.1
1342,11386,1365,10,8,3.2
1343,11387,1365,11,8,3.1
1344,11388,1365,12,8,2.8
1345,11389,1365,13,8,2.1
1346,11390,1365,14,8,3.1
1347,11391,1365,15,8,3.3
1348,11392,1365,16,8,4.5
1349,11393,1365,17,8,0.1
1350,11394,1365,18,8,4.2
1351,11395,1365,19,8,1.8
1352,11396,1365,20,8,1.3
1353,11397,1365,21,8,3.5
1354,11398,1365,22,8,0.8
1355,11399,1365,23,8,1.2
1356,11400,1365,24,8,1.1
1357,11401,1365,25,8,1.0
1358,11402,1365,26,8,1.3
1359,11403,1365,27,8,1.3
1360,11404,1365,28,8,1.0
1361,11405,1365,29,8,0.8
1362,11406,1365,30,8,0.5
1363,11407,1365,31,8,
1364,12989,1365,1,9,
1365,12990,1365,2,9,
1366,12991,1365,3,9,
1367,12992,1365,4,9,
1368,12993,1365,5,9,
1369,12994,1365,6,9,
1370,12995,1365,7,9,
1371,12996,1365,8,9,
1372,12997,1365,9,9,
1373,12998,1365,10,9,
1374,12999,1365,11,9,
1375,13000,1365,12,9,
1376,13001,1365,13,9,
1377,13002,1365,14,9,
1378,13003,1365,15,9,
1379,13004,1365,16,9,
1380,13005,1365,17,9,
1381,13006,1365,18,9,
1382,13007,1365,19,9,
1383,13008,1365,20,9,
1384,13009,1365,21,9,
1385,13010,1365,22,9,
1386,13011,1365,23,9,
1387,13012,1365,24,9,
1388,13013,1365,25,9,
1389,13014,1365,26,9,
1390,13015,1365,27,9,
1391,13016,1365,28,9,
1392,13017,1365,29,9,
1393,13018,1365,30,9,
1394,13019,1365,31,9,
1395,14601,1365,1,10,
1396,14602,1365,2,10,
1397,14603,1365,3,10,
1398,14604,1365,4,10,
1399,14605,1365,5,10,
1400,14606,1365,6,10,
1401,14607,1365,7,10,
1402,14608,1365,8,10,
1403,14609,1365,9,10,
1404,14610,1365,10,10,
1405,14611,1365,11,10,
1406,14612,1365,12,10,
1407,14613,1365,13,10,
1408,14614,1365,14,10,
1409,14615,1365,15,10,
1410,14616,1365,16,10,
1411,14617,1365,17,10,
1412,14618,1365,18,10,
1413,14619,1365,19,10,
1414,14620,1365,20,10,
1415,14621,1365,21,10,
1416,14622,1365,22,10,
1417,14623,1365,23,10,
1418,14624,1365,24,10,
1419,14625,1365,25,10,
1420,14626,1365,26,10,
1421,14627,1365,27,10,
1422,14628,1365,28,10,
1423,14629,1365,29,10,
1424,14630,1365,30,10,
1425,14631,1365,31,10,
1426,16213,1365,1,11,
1427,16214,1365,2,11,
1428,16215,1365,3,11,
1429,16216,1365,4,11,
1430,16217,1365,5,11,
1431,16218,1365,6,11,
1432,16219,1365,7,11,
1433,16220,1365,8,11,
1434,16221,1365,9,11,
1435,16222,1365,10,11,
1436,16223,1365,11,11,
1437,16224,1365,12,11,
1438,16225,1365,13,11,
1439,16226,1365,14,11,
1440,16227,1365,15,11,
1441,16228,1365,16,11,
1442,16229,1365,17,11,
1443,16230,1365,18,11,
1444,16231,1365,19,11,
1445,16232,1365,20,11,
1446,16233,1365,21,11,
1447,16234,1365,22,11,
1448,16235,1365,23,11,
1449,16236,1365,24,11,
1450,16237,1365,25,11,
1451,16238,1365,26,11,
1452,16239,1365,27,11,
1453,16240,1365,28,11,
1454,16241,1365,29,11,
1455,16242,1365,30,11,
1456,16243,1365,31,11,
1457,17825,1365,1,12,
1458,17826,1365,2,12,
1459,17827,1365,3,12,
1460,17828,1365,4,12,
1461,17829,1365,5,12,
1462,17830,1365,6,12,
1463,17831,1365,7,12,
1464,17832,1365,8,12,
1465,17833,1365,9,12,
1466,17834,1365,10,12,
1467,17835,1365,11,12,
1468,17836,1365,12,12,
1469,17837,1365,13,12,
1470,17838,1365,14,12,
1471,17839,1365,15,12,
1472,17840,1365,16,12,
1473,17841,1365,17,12,
1474,17842,1365,18,12,
1475,17843,1365,19,12,
1476,17844,1365,20,12,
1477,17845,1365,21,12,
1478,17846,1365,22,12,
1479,17847,1365,23,12,
1480,17848,1365,24,12,
1481,17849,1365,25,12,
1482,17850,1365,26,12,
1483,17851,1365,27,12,
1484,17852,1365,28,12,
1485,17853,1365,29,12,
1486,17854,1365,30,12,
1487,17855,1365,31,12,
1488,124,1366,1,1,5.2
1489,125,1366,2,1,0.5
1490,126,1366,3,1,0.6
1491,127,1366,4,1,0.5
1492,128,1366,5,1,1.2
1493,129,1366,6,1,2.2
1494,130,1366,7,1,4.8
1495,131,1366,8,1,0.7
1496,132,1366,9,1,1.9
1497,133,1366,10,1,5.4
1498,134,1366,11,1,5.8
1499,135,1366,12,1,3.8
1500,136,1366,13,1,3.1
1501,137,1366,14,1,1.6
1502,138,1366,15,1,5.3
1503,139,1366,16,1,3.1
1504,140,1366,17,1,3.1
1505,141,1366,18,1,6.3
1506,142,1366,19,1,2.1
1507,143,1366,20,1,1.6
1508,144,1366,21,1,4.2
1509,145,1366,22,1,7.8
1510,146,1366,23,1,4.3
1511,147,1366,24,1,1.5
1512,148,1366,25,1,3.5
1513,149,1366,26,1,3.4
1514,150,1366,27,1,5.0
1515,151,1366,28,1,5.1
1516,152,1366,29,1,2.7
1517,153,1366,30,1,7.0
1518,154,1366,31,1,5.1
1519,1736,1366,1,2,6.6
1520,1737,1366,2,2,8.5
1521,1738,1366,3,2,4.9
1522,1739,1366,4,2,5.9
1523,1740,1366,5,2,2.0
1524,1741,1366,6,2,2.5
1525,1742,1366,7,2,1.9
1526,1743,1366,8,2,5.1
1527,1744,1366,9,2,6.7
1528,1745,1366,10,2,7.8
1529,1746,1366,11,2,6.0
1530,1747,1366,12,2,2.1
1531,1748,1366,13,2,2.6
1532,1749,1366,14,2,5.8
1533,1750,1366,15,2,3.6
1534,1751,1366,16,2,5.1
1535,1752,1366,17,2,6.5
1536,1753,1366,18,2,6.3
1537,1754,1366,19,2,9.5
1538,1755,1366,20,2,7.3
1539,1756,1366,21,2,10.9
1540,1757,1366,22,2,8.4
1541,1758,1366,23,2,9.8
1542,1759,1366,24,2,6.2
1543,1760,1366,25,2,4.7
1544,1761,1366,26,2,5.2
1545,1762,1366,27,2,7.4
1546,1763,1366,28,2,6.0
1547,1764,1366,29,2,9.9
1548,1765,1366,30,2,11.4
1549,1766,1366,31,2,9.6
1550,3348,1366,1,3,8.5
1551,3349,1366,2,3,11.2
1552,3350,1366,3,3,8.6
1553,3351,1366,4,3,8.5
1554,3352,1366,5,3,8.2
1555,3353,1366,6,3,9.5
1556,3354,1366,7,3,12.6
1557,3355,1366,8,3,10.2
1558,3356,1366,9,3,9.4
1559,3357,1366,10,3,8.5
1560,3358,1366,11,3,8.1
1561,3359,1366,12,3,9.8
1562,3360,1366,13,3,10.8
1563,3361,1366,14,3,10.2
1564,3362,1366,15,3,11.7
1565,3363,1366,16,3,12.0
1566,3364,1366,17,3,10.1
1567,3365,1366,18,3,10.3
1568,3366,1366,19,3,7.9
1569,3367,1366,20,3,7.6
1570,3368,1366,21,3,7.5
1571,3369,1366,22,3,10.6
1572,3370,1366,23,3,9.3
1573,3371,1366,24,3,8.9
1574,3372,1366,25,3,14.1
1575,3373,1366,26,3,12.2
1576,3374,1366,27,3,8.0
1577,3375,1366,28,3,11.1
1578,3376,1366,29,3,7.6
1579,3377,1366,30,3,7.2
1580,3378,1366,31,3,12.4
1581,4960,1366,1,4,2.1
1582,4961,1366,2,4,7.3
1583,4962,1366,3,4,6.0
1584,4963,1366,4,4,5.5
1585,4964,1366,5,4,8.6
1586,4965,1366,6,4,7.9
1587,4966,1366,7,4,8.5
1588,4967,1366,8,4,6.2
1589,4968,1366,9,4,7.3
1590,4969,1366,10,4,1.7
1591,4970,1366,11,4,5.1
1592,4971,1366,12,4,8.4
1593,4972,1366,13,4,7.9
1594,4973,1366,14,4,7.0
1595,4974,1366,15,4,12.1
1596,4975,1366,16,4,8.8
1597,4976,1366,17,4,7.2
1598,4977,1366,18,4,8.3
1599,4978,1366,19,4,10.2
1600,4979,1366,20,4,10.4
1601,4980,1366,21,4,10.6
1602,4981,1366,22,4,13.4
1603,4982,1366,23,4,12.1
1604,4983,1366,24,4,9.8
1605,4984,1366,25,4,9.2
1606,4985,1366,26,4,9.4
1607,4986,1366,27,4,7.4
1608,4987,1366,28,4,8.9
1609,4988,1366,29,4,8.1
1610,4989,1366,30,4,7.4
1611,4990,1366,31,4,10.4
1612,6572,1366,1,5,8.6
1613,6573,1366,2,5,9.8
1614,6574,1366,3,5,10.2
1615,6575,1366,4,5,10.2
1616,6576,1366,5,5,9.7
1617,6577,1366,6,5,7.6
1618,6578,1366,7,5,8.4
1619,6579,1366,8,5,10.6
1620,6580,1366,9,5,11.2
1621,6581,1366,10,5,13.4
1622,6582,1366,11,5,12.1
1623,6583,1366,12,5,10.5
1624,6584,1366,13,5,4.8
1625,6585,1366,14,5,7.0
1626,6586,1366,15,5,5.2
1627,6587,1366,16,5,6.4
1628,6588,1366,17,5,7.2
1629,6589,1366,18,5,4.1
1630,6590,1366,19,5,8.0
1631,6591,1366,20,5,10.3
1632,6592,1366,21,5,9.5
1633,6593,1366,22,5,6.6
1634,6594,1366,23,5,7.4
1635,6595,1366,24,5,5.2
1636,6596,1366,25,5,8.4
1637,6597,1366,26,5,9.8
1638,6598,1366,27,5,7.1
1639,6599,1366,28,5,9.2
1640,6600,1366,29,5,10.5
1641,6601,1366,30,5,8.5
1642,6602,1366,31,5,9.4
1643,8184,1366,1,6,8.8
1644,8185,1366,2,6,6.1
1645,8186,1366,3,6,7.5
1646,8187,1366,4,6,8.3
1647,8188,1366,5,6,12.7
1648,8189,1366,6,6,14.1
1649,8190,1366,7,6,11.4
1650,8191,1366,8,6,10.3
1651,8192,1366,9,6,7.1
1652,8193,1366,10,6,6.9
1653,8194,1366,11,6,7.6
1654,8195,1366,12,6,8.4
1655,8196,1366,13,6,10.2
1656,8197,1366,14,6,11.3
1657,8198,1366,15,6,6.7
1658,8199,1366,16,6,7.1
1659,8200,1366,17,6,8.4
1660,8201,1366,18,6,7.2
1661,8202,1366,19,6,11.3
1662,8203,1366,20,6,12.0
1663,8204,1366,21,6,10.4
1664,8205,1366,22,6,5.7
1665,8206,1366,23,6,8.1
1666,8207,1366,24,6,8.3
1667,8208,1366,25,6,7.6
1668,8209,1366,26,6,6.4
1669,8210,1366,27,6,6.1
1670,8211,1366,28,6,7.7
1671,8212,1366,29,6,10.9
1672,8213,1366,30,6,7.2
1673,8214,1366,31,6,5.3
1674,9796,1366,1,7,10.8
1675,9797,1366,2,7,4.1
1676,9798,1366,3,7,4.8
1677,9799,1366,4,7,6.5
1678,9800,1366,5,7,6.9
1679,9801,1366,6,7,6.7
1680,9802,1366,7,7,6.6
1681,9803,1366,8,7,6.6
1682,9804,1366,9,7,8.9
1683,9805,1366,10,7,10.2
1684,9806,1366,11,7,6.8
1685,9807,1366,12,7,4.5
1686,9808,1366,13,7,5.7
1687,9809,1366,14,7,6.5
1688,9810,1366,15,7,2.4
1689,9811,1366,16,7,1.9
1690,9812,1366,17,7,2.4
1691,9813,1366,18,7,1.7
1692,9814,1366,19,7,3.2
1693,9815,1366,20,7,2.4
1694,9816,1366,21,7,3.2
1695,9817,1366,22,7,2.5
1696,9818,1366,23,7,3.4
1697,9819,1366,24,7,2.5
1698,9820,1366,25,7,4.1
1699,9821,1366,26,7,3.1
1700,9822,1366,27,7,1.7
1701,9823,1366,28,7,2.2
1702,9824,1366,29,7,1.4
1703,9825,1366,30,7,1.5
1704,9826,1366,31,7,
1705,11408,1366,1,8,8.8
1706,11409,1366,2,8,0.8
1707,11410,1366,3,8,0.9
1708,11411,1366,4,8,1.1
1709,11412,1366,5,8,1.9
1710,11413,1366,6,8,0.8
1711,11414,1366,7,8,5.5
1712,11415,1366,8,8,1.9
1713,11416,1366,9,8,1.1
1714,11417,1366,10,8,2.0
1715,11418,1366,11,8,1.7
1716,11419,1366,12,8,12.8
1717,11420,1366,13,8,1.2
1718,11421,1366,14,8,1.8
1719,11422,1366,15,8,4.5
1720,11423,1366,16,8,4.0
1721,11424,1366,17,8,0.4
1722,11425,1366,18,8,2.5
1723,11426,1366,19,8,1.3
1724,11427,1366,20,8,1.4
1725,11428,1366,21,8,1.1
1726,11429,1366,22,8,1.3
1727,11430,1366,23,8,3.1
1728,11431,1366,24,8,1.3
1729,11432,1366,25,8,1.4
1730,11433,1366,26,8,0.2
1731,11434,1366,27,8,0.2
1732,11435,1366,28,8,0.3
1733,11436,1366,29,8,0.4
1734,11437,1366,30,8,0.1
1735,11438,1366,31,8,
1736,13020,1366,1,9,1.3
1737,13021,1366,2,9,1.5
1738,13022,1366,3,9,4.1
1739,13023,1366,4,9,1.6
1740,13024,1366,5,9,1.4
1741,13025,1366,6,9,0.7
1742,13026,1366,7,9,0.2
1743,13027,1366,8,9,0.2
1744,13028,1366,9,9,0.3
1745,13029,1366,10,9,0.1
1746,13030,1366,11,9,0.2
1747,13031,1366,12,9,0.2
1748,13032,1366,13,9,0.4
1749,13033,1366,14,9,3.4
1750,13034,1366,15,9,1.1
1751,13035,1366,16,9,0.2
1752,13036,1366,17,9,0.1
1753,13037,1366,18,9,0.3
1754,13038,1366,19,9,0.5
1755,13039,1366,20,9,1.6
1756,13040,1366,21,9,2.6
1757,13041,1366,22,9,1.7
1758,13042,1366,23,9,2.0
1759,13043,1366,24,9,2.1
1760,13044,1366,25,9,0.4
1761,13045,1366,26,9,0.4
1762,13046,1366,27,9,1.4
1763,13047,1366,28,9,2.0
1764,13048,1366,29,9,0.7
1765,13049,1366,30,9,1.9
1766,13050,1366,31,9,
1767,14632,1366,1,10,0.1
1768,14633,1366,2,10,0.1
1769,14634,1366,3,10,0.1
1770,14635,1366,4,10,0.1
1771,14636,1366,5,10,0.1
1772,14637,1366,6,10,0.1
1773,14638,1366,7,10,0.1
1774,14639,1366,8,10,0.1
1775,14640,1366,9,10,0.1
1776,14641,1366,10,10,0.1
1777,14642,1366,11,10,0.1
1778,14643,1366,12,10,0.1
1779,14644,1366,13,10,0.1
1780,14645,1366,14,10,0.1
1781,14646,1366,15,10,0.1
1782,14647,1366,16,10,0.1
1783,14648,1366,17,10,0.1
1784,14649,1366,18,10,0.1
1785,14650,1366,19,10,0.1
1786,14651,1366,20,10,0.1
1787,14652,1366,21,10,0.1
1788,14653,1366,22,10,0.1
1789,14654,1366,23,10,0.1
1790,14655,1366,24,10,0.1
1791,14656,1366,25,10,0.1
1792,14657,1366,26,10,0.1
1793,14658,1366,27,10,0.1
1794,14659,1366,28,10,0.1
1795,14660,1366,29,10,0.1
1796,14661,1366,30,10,0.1
1797,14662,1366,31,10,
1798,16244,1366,1,11,0.1
1799,16245,1366,2,11,0.1
1800,16246,1366,3,11,0.1
1801,16247,1366,4,11,0.1
1802,16248,1366,5,11,0.1
1803,16249,1366,6,11,0.1
1804,16250,1366,7,11,0.1
